file,prompt_id,seed,tag,L,grad,problems,grad_ratio,dL,passed
S04_gouache_s4242145_baseline_00001_.png,S04_gouache,4242145,baseline,133.88709716796876,4.640163716652658,,1.0,0.0,True
S04_gouache_s4242145_scrA_neg_00001_.png,S04_gouache,4242145,scrA_neg,134.43235244750977,4.60432246851615,,0.9922758656105428,0.5452552795410099,True
S04_gouache_s4242145_scrA_pos_00001_.png,S04_gouache,4242145,scrA_pos,132.30833206176757,4.880251615932463,,1.0517412561152044,-1.578765106201189,True
S04_gouache_s4242145_scrB_neg_00001_.png,S04_gouache,4242145,scrB_neg,162.09392547607422,3.6433654879111304,,0.7851803751742185,28.206828308105457,False
S04_gouache_s4242145_scrB_pos_00001_.png,S04_gouache,4242145,scrB_pos,100.94421615600587,5.543745722730149,,1.1947306304807108,-32.942881011962896,False
S04_gouache_s42_B1_neg_00001_.png,S04_gouache,42,B1_neg,133.18478775024414,4.096387312625532,,1.0141942680551492,-0.7478439331054574,True
S04_gouache_s42_B1_pos_00001_.png,S04_gouache,42,B1_pos,136.14738998413085,4.271481715849493,,1.0575445976421387,2.2147583007812557,True
S04_gouache_s42_B6_neg_00001_.png,S04_gouache,42,B6_neg,131.73855590820312,5.434141263014631,,1.34539888446706,-2.194075775146473,True
S04_gouache_s42_B6_pos_00001_.png,S04_gouache,42,B6_pos,133.2355514526367,3.6729815422880305,,0.9093663617645842,-0.6970802307128849,True
S04_gouache_s42_baseline_00001_.png,S04_gouache,42,baseline,133.9326316833496,4.0390558709041935,,1.0,0.0,True
S04_gouache_s42_scrA_neg_00001_.png,S04_gouache,42,scrA_neg,135.5996078491211,4.096668388225947,,1.0142638574862932,1.6669761657715014,True
S04_gouache_s42_scrA_pos_00001_.png,S04_gouache,42,scrA_pos,131.91528091430663,4.310811152171034,,1.0672818821904548,-2.017350769042963,True
S04_gouache_s42_scrB_neg_00001_.png,S04_gouache,42,scrB_neg,162.9058044433594,3.3180172532608387,,0.8214833761430635,28.97317276000979,False
S04_gouache_s42_scrB_pos_00001_.png,S04_gouache,42,scrB_pos,100.98011016845703,4.954788222222854,,1.2267194068582326,-32.95252151489257,False
S05_pencil_s1337_B1_neg_00001_.png,S05_pencil,1337,B1_neg,154.09491119384765,8.548453273342536,,1.0038457809412344,-3.127421569824236,True
S05_pencil_s1337_B1_pos_00001_.png,S05_pencil,1337,B1_pos,164.44861221313477,8.821928995810726,,1.0359600642403703,7.226279449462879,True
S05_pencil_s1337_B6_neg_00001_.png,S05_pencil,1337,B6_neg,158.67498626708985,11.80020914139337,,1.385699819843569,1.452653503417963,True
S05_pencil_s1337_B6_pos_00001_.png,S05_pencil,1337,B6_pos,151.60485229492187,7.086887665517547,,0.8322139755058353,-5.617480468750017,True
S05_pencil_s1337_baseline_00001_.png,S05_pencil,1337,baseline,157.2223327636719,8.515703742189626,,1.0,0.0,True
S05_pencil_s1337_scrA_neg_00001_.png,S05_pencil,1337,scrA_neg,160.28619613647462,8.127755946031227,,0.9544432488607635,3.0638633728027287,True
S05_pencil_s1337_scrA_pos_00001_.png,S05_pencil,1337,scrA_pos,157.20834350585938,9.356931754987862,,1.0987854953937057,-0.013989257812511369,True
S05_pencil_s1337_scrB_neg_00001_.png,S05_pencil,1337,scrB_neg,187.14408340454102,6.186160298964519,,0.7264414646456318,29.921750640869135,False
S05_pencil_s1337_scrB_pos_00001_.png,S05_pencil,1337,scrB_pos,120.48203125,11.45553685704845,,1.3452249166788077,-36.74030151367188,False
S05_pencil_s4242145_B1_neg_00001_.png,S05_pencil,4242145,B1_neg,159.30390548706055,8.357902838046586,,0.9406011127152403,-2.5396766662597656,True
S05_pencil_s4242145_B1_pos_00001_.png,S05_pencil,4242145,B1_pos,169.17851867675782,8.601207450830909,,0.967982693232294,7.334936523437506,True
S05_pencil_s4242145_B6_neg_00001_.png,S05_pencil,4242145,B6_neg,164.59299011230468,11.980002708598635,,1.3482334140980665,2.7494079589843636,True
S05_pencil_s4242145_B6_pos_00001_.png,S05_pencil,4242145,B6_pos,154.675057220459,7.2427321935007045,,0.8150994444794817,-7.168524932861317,True
S05_pencil_s4242145_baseline_00001_.png,S05_pencil,4242145,baseline,161.8435821533203,8.885703753762066,,1.0,0.0,True
S05_pencil_s4242145_scrA_neg_00001_.png,S05_pencil,4242145,scrA_neg,163.84211959838868,8.178893840938045,,0.9204553817670583,1.998537445068365,True
S05_pencil_s4242145_scrA_pos_00001_.png,S05_pencil,4242145,scrA_pos,162.6073211669922,9.641944062760524,,1.0851075311483662,0.7637390136718807,True
S05_pencil_s4242145_scrB_neg_00001_.png,S05_pencil,4242145,scrB_neg,190.73620986938477,6.250502346716751,,0.7034335737414595,28.892627716064453,False
S05_pencil_s4242145_scrB_pos_00001_.png,S05_pencil,4242145,scrB_pos,128.5572998046875,11.771934978122847,,1.3248174038143907,-33.286282348632824,False
S05_pencil_s42_B1_neg_00001_.png,S05_pencil,42,B1_neg,153.3956268310547,8.726746443959602,,1.0014016490854858,-5.1649612426757585,True
