recovered_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share,bench,prompt_id,seed,condition,output_folder
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s1337_scramble_C_00001_.png,S01_oil_s1337_scramble_C_00001_.png,1024,1280,2.799999952316284,1.9094743728637695,0.6819551447792589,0.0783966064453125,54.02523659305994,1902,3.624436855316162,4.083551406860352,0.3907,0.9638941960500109,14.475856278630278,56.14220428466797,4,22.0,4.979331871934354,2.7965709211434397,0.7136194411808707,0.12057621467988831,0.9704350765188734,3.214106199020394,0.8058021545410157,-3.452980893127735,4.94333757226996e-06,rotations_triangolo,S01_oil,1337,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s1337_Block_3_neg_00001_.png,S01_oil_s1337_Block_3_neg_00001_.png,1024,1280,2.799999952316284,1.8764854669570923,0.6701733924690892,0.07963409423828124,55.72770955686065,1873,3.7730772495269775,4.097943305969238,0.42010000000000003,0.9524112958814067,14.022242486082106,51.11928176879883,4,23.0,4.764533810485767,2.3447260947395616,0.702906608689481,0.12271319485842835,0.973296976905887,3.2339552739258672,0.8120819091796874,-3.6324963112500774,3.0218064862608244e-06,rotations_triangolo,S01_oil,1337,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s1337_Block_3_pos_00001_.png,S01_oil_s1337_Block_3_pos_00001_.png,1024,1280,2.799999952316284,1.92965829372406,0.6891636880664092,0.09173507690429687,49.72663358147229,2418,3.622831106185913,4.072215557098389,0.38415,0.9617676579209707,14.390757522019657,53.45474624633789,4,22.0,5.14567222405371,3.160845779298762,0.7111228126415461,0.12337739901914796,0.9601047305411081,3.2147101032038017,0.8040039062500001,-3.392983730779925,4.903013058296556e-06,rotations_triangolo,S01_oil,1337,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s4242145_Block_3_pos_00001_.png,S01_oil_s4242145_Block_3_pos_00001_.png,1024,1280,2.799999952316284,1.9428861141204834,0.6938879097170133,0.09815216064453125,55.096359743040686,2335,3.5696499347686768,4.0600810050964355,0.3665,0.9695092207654218,14.702982018332664,52.24152374267578,4,23.0,5.577543167789135,3.435389095531102,0.7093406690884784,0.12147646739173375,0.95957515115879,3.2115162140371276,0.8060478210449219,-3.403703736776729,5.335437060027834e-06,rotations_triangolo,S01_oil,4242145,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s4242145_Block_3_neg_00001_.png,S01_oil_s4242145_Block_3_neg_00001_.png,1024,1280,2.799999952316284,1.783767580986023,0.6370598612012158,0.0903289794921875,58.87419194430632,2011,3.7474558353424072,4.092650413513184,0.4008,0.9628383647157874,14.433541824490002,49.01652908325195,2,23.0,4.7847703672873605,2.3956076449714625,0.6838946214590226,0.11587511218735652,0.9709038167427938,3.2370624887527883,0.8150398254394531,-3.603903614432295,3.2257227371685393e-06,rotations_triangolo,S01_oil,4242145,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s1337_scramble_D_00001_.png,S01_oil_s1337_scramble_D_00001_.png,1024,1280,2.799999952316284,2.073427677154541,0.7405098973088587,0.08070297241210937,59.42640449438202,1780,3.6238298416137695,4.075459003448486,0.3982,0.9654869376759913,14.539923269204147,52.31050109863281,5,22.0,5.6282520745641245,2.935740199400805,0.7259475629565099,0.12781345300835598,0.9633962149460383,3.2128783028859527,0.8064056396484376,-3.5055410203265454,3.884865091143323e-06,rotations_triangolo,S01_oil,1337,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s4242145_scramble_D_00001_.png,S01_oil_s4242145_scramble_D_00001_.png,1024,1280,4.0,2.0896732807159424,0.5224183201789856,0.09029464721679688,58.93974103585657,2008,3.5168399810791016,4.052247047424316,0.37474999999999997,0.9722035711308655,14.813229357954025,52.75166702270508,6,22.0,5.578255761898061,3.531538119645132,0.7188037232484078,0.123031785834652,0.9619507852765108,3.2045514059816127,0.8064682006835937,-3.481700901013311,5.066503553873529e-06,rotations_triangolo,S01_oil,4242145,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s42_Block_3_neg_00001_.png,S01_oil_s42_Block_3_neg_00001_.png,1024,1280,2.799999952316284,1.8454341888427734,0.6590836500965468,0.08937835693359375,60.66804764370792,1931,3.6970014572143555,4.087413311004639,0.3898,0.9634726859843545,14.458948602688421,51.60117721557617,2,23.0,4.731242551247675,2.6218244893229086,0.6902874518759339,0.1154254384449773,0.9705411426322932,3.2304878201200125,0.8130989074707031,-3.5734834411874354,3.966815207496963e-06,rotations_triangolo,S01_oil,42,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s4242145_scramble_C_00001_.png,S01_oil_s4242145_scramble_C_00001_.png,1024,1280,2.799999952316284,2.101588249206543,0.7505672446415637,0.08612747192382812,56.72814070351759,1990,3.6233394145965576,4.076173782348633,0.3639,0.9715310353746922,14.7856333834706,55.282142639160156,4,23.0,5.245895278565257,2.9101495699569973,0.7031164458023019,0.11721823800942416,0.9689132445016329,3.2184152982496586,0.8072006225585937,-3.4138272356160537,5.809228991426935e-06,rotations_triangolo,S01_oil,4242145,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S01_oil_s42_Block_3_pos_00001_.png,S01_oil_s42_Block_3_pos_00001_.png,1024,1280,2.799999952316284,1.8794552087783813,0.6712340145661834,0.09442901611328125,50.04852405984634,2473,3.611953020095825,4.075812339782715,0.37445000000000006,0.9590860856785381,14.284160482744376,52.73602294921875,3,23.0,5.312270831631276,3.2250276574551315,0.7080796485069585,0.1197256466472867,0.9606695757738959,3.2169948115372216,0.8052894592285156,-3.405146823854567,5.262850947685431e-06,rotations_triangolo,S01_oil,42,Block_3_pos,rotations_block1_vs_block6
