source_path,recovered_path,output_folder,file,bench,prompt_id,seed,condition,recovered_sha256
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_6_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling\rotations\Block_6_rotX_-30.0_00001_.png,rotations,Block_6_rotX_-30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,8aa0b2dadc2472cc6f61d32a37bdbde1193f18b0eacac42e590e9e3b023d4f99
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\00_baseline_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\00_baseline_00001_.png,benchmark_tiefling_seed1337,00_baseline_00001_.png,pilot_rotations,tiefling,1337,baseline,9cbb071b722834be695f1636d64d3fe653c780670a56454509510ab1bfb02e91
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_1_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_1_rotX_+15.0_00001_.png,rotations,Block_1_rotX_+15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,810cf107b2d76b2149ea2d2f3afa6ebe411fa35cdd990bf81ff1587b314774b8
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_1_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_1_rotX_+30.0_00001_.png,rotations,Block_1_rotX_+30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,1f0090682e05e7b812a83c48132a5ecb5dc0f5ac207bfaa6a876dc4125b77756
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_1_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_1_rotX_-15.0_00001_.png,rotations,Block_1_rotX_-15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,62f704b63ddb34fe39471c574d3673a14702818043755469c0a778fb9a53bb42
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_1_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_1_rotX_-30.0_00001_.png,rotations,Block_1_rotX_-30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,bbc773e7fa452caacce4c6eac94702c48b0ac5d32758d9e053592d66a06e42bf
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_2_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_2_rotX_+15.0_00001_.png,rotations,Block_2_rotX_+15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,db164bde8863feaf4c77c05520071aaa6d3d2b208708570de1001a22681af267
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_2_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_2_rotX_+30.0_00001_.png,rotations,Block_2_rotX_+30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,1d8c1bc576bdab05ac01bab2d7d5b9654e4d7aad5f766cd6afc723a0763cd4fa
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_2_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_2_rotX_-15.0_00001_.png,rotations,Block_2_rotX_-15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,3348785a377311b09f684708ecc36053d0bd99154662aff7f9c9c55f48f67d86
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_2_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_2_rotX_-30.0_00001_.png,rotations,Block_2_rotX_-30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,333701d1a3bbd468ed18bc40bf6cfe9ea66270c0a3bcda601fea6fe7ab20d297
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_3_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_3_rotX_+15.0_00001_.png,rotations,Block_3_rotX_+15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,ebc4f8308c89a68c1e6adcf3850942217b9342d1122723186b498a7b596f4517
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_3_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_3_rotX_+30.0_00001_.png,rotations,Block_3_rotX_+30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,5e2730f1561f5859e1c5fc19d5f7e4b3d5b16777466b6895bbc15fea9c4269bc
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_3_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_3_rotX_-15.0_00001_.png,rotations,Block_3_rotX_-15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,478f905b461d4c1809111c9c2146fde108f902bb7a48806da6385f50e12a641b
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_3_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_3_rotX_-30.0_00001_.png,rotations,Block_3_rotX_-30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,935d55ed806545cb941fb3920b17f68fb99c5ac658d577867a34654551d2b9a9
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_4_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_4_rotX_+15.0_00001_.png,rotations,Block_4_rotX_+15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,a332c2e277833ef6c0472afed180451545a61e35c43d05b2f76b7207c36c6acc
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_4_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_4_rotX_+30.0_00001_.png,rotations,Block_4_rotX_+30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,20a4c32b725a35c19ce04b27893cbb47d8cd5be261c1114e9f72d5f9660b9cfa
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_4_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_4_rotX_-15.0_00001_.png,rotations,Block_4_rotX_-15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,ef0f579a68a68841d1a5acd02665b9e4ef9b7debc822e9e198bc95d1413d2854
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_4_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_4_rotX_-30.0_00001_.png,rotations,Block_4_rotX_-30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,4e12b28af98903fc13c2491575bbb01493675ffa6d5e34e8cca1feecab895493
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_5_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_5_rotX_+15.0_00001_.png,rotations,Block_5_rotX_+15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,dc14a51f495b556df3d2d4f249572a0f0e5452e00923427677469f057ec2e902
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_5_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_5_rotX_+30.0_00001_.png,rotations,Block_5_rotX_+30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,374eb99fd9e7928be14f0ce1343937e231ab95a97c87e56638f670d63590bb2b
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_5_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_5_rotX_-15.0_00001_.png,rotations,Block_5_rotX_-15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,8e9b83f9dcf63c77669504156401efdb73c0be55a96067184aa43e4b9f986963
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_5_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_5_rotX_-30.0_00001_.png,rotations,Block_5_rotX_-30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,db1925981674b3099a2996e71b78b40cb74bc3960ccdd46b0fa5b2482f672180
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_6_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_6_rotX_+15.0_00001_.png,rotations,Block_6_rotX_+15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,33894f9f4a2881055eca81ce58cf7695432abbfcc265ceb8126e96a83124bade
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_6_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_6_rotX_+30.0_00001_.png,rotations,Block_6_rotX_+30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,bcb56f4fa215fbc34a9c096a7415a8b6bbe6a41970fcc8b9dca50bac680f865d
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_6_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_6_rotX_-15.0_00001_.png,rotations,Block_6_rotX_-15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,b955b9f400b4fbb8010e5698db97f457d6c86ef036c912344383411d90ad54cd
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_6_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed1337\rotations\Block_6_rotX_-30.0_00001_.png,rotations,Block_6_rotX_-30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,7cf32c9c4e05bc9c5fd6a74e837ecc11564a91f98ebff23c4637cf16e07b4d6c
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\00_baseline_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\00_baseline_00001_.png,benchmark_tiefling_seed42,00_baseline_00001_.png,pilot_rotations,tiefling,42,baseline,950336be74eb77791b511aa14bd6f59868cd3f13a5cebc49e1d92d6ba5a6cf9b
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_1_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_1_rotX_+15.0_00001_.png,rotations,Block_1_rotX_+15.0_00001_.png,pilot_rotations,tiefling,42,rotX,e34c74573e6bdcdb1eab7964a18c9dba2d0cfc924f19282818b15c50acef68e1
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_1_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_1_rotX_+30.0_00001_.png,rotations,Block_1_rotX_+30.0_00001_.png,pilot_rotations,tiefling,42,rotX,3c1cbecc3fe87665b2e97a88d05e13cc03edcc950e972c2323756655a4ca97b5
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_1_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_1_rotX_-15.0_00001_.png,rotations,Block_1_rotX_-15.0_00001_.png,pilot_rotations,tiefling,42,rotX,29d612e4a1d680bffa38db939b0e4fae129f82ee199449eb219c45c0b5751579
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_1_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_1_rotX_-30.0_00001_.png,rotations,Block_1_rotX_-30.0_00001_.png,pilot_rotations,tiefling,42,rotX,761e3d66ecb9a7948ef4b89b20c4af9a381fb615946f697b303b6c79ba6729ec
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_2_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_2_rotX_+15.0_00001_.png,rotations,Block_2_rotX_+15.0_00001_.png,pilot_rotations,tiefling,42,rotX,5f20cc2b77847e98b230cbcfb839de09318edab6cae4b74db6a4f920c0448d1b
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_2_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_2_rotX_+30.0_00001_.png,rotations,Block_2_rotX_+30.0_00001_.png,pilot_rotations,tiefling,42,rotX,998285eb5f68d8404cdf0d8987a0b418c731dfc60aec7af10200b4e8ba4a1146
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_2_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_2_rotX_-15.0_00001_.png,rotations,Block_2_rotX_-15.0_00001_.png,pilot_rotations,tiefling,42,rotX,d2551d90f1137c38704c4280dc694ef66b1556a623c77b6da3e9cf50c2f1cbe1
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_2_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_2_rotX_-30.0_00001_.png,rotations,Block_2_rotX_-30.0_00001_.png,pilot_rotations,tiefling,42,rotX,07bbc48ab8c4797103887a8a30685e98cb216a4bff5197c76c3a70f3cbcaa6fd
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_3_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_3_rotX_+15.0_00001_.png,rotations,Block_3_rotX_+15.0_00001_.png,pilot_rotations,tiefling,42,rotX,55d4aeb9d24aa22fe527dbbd4cab54b4089c233b392be7dd6c7285bd48d701ff
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_3_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_3_rotX_+30.0_00001_.png,rotations,Block_3_rotX_+30.0_00001_.png,pilot_rotations,tiefling,42,rotX,03c9f3a099b3a6acbc43d8a2266da3fdc321cdd461cd6bb0746559db9b8ad4e4
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_3_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_3_rotX_-15.0_00001_.png,rotations,Block_3_rotX_-15.0_00001_.png,pilot_rotations,tiefling,42,rotX,08c3f3a6d84a29c1ce00a25a7decba567d72ddb66445a6bc6e35894384e6a43a
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_3_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_3_rotX_-30.0_00001_.png,rotations,Block_3_rotX_-30.0_00001_.png,pilot_rotations,tiefling,42,rotX,f75dd26594dbccb342aca48e24165100e15bf6e15a073d3d10c58172edd2b4e3
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_4_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_4_rotX_+15.0_00001_.png,rotations,Block_4_rotX_+15.0_00001_.png,pilot_rotations,tiefling,42,rotX,3991502bf22bc37a83a8acb23345a634c073957219b8325856194488b5769734
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_4_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_4_rotX_+30.0_00001_.png,rotations,Block_4_rotX_+30.0_00001_.png,pilot_rotations,tiefling,42,rotX,fed834aa81aca45ff5736d2a712661fe0e7f7e0008bfe343632a9965eab79ffa
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_4_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_4_rotX_-15.0_00001_.png,rotations,Block_4_rotX_-15.0_00001_.png,pilot_rotations,tiefling,42,rotX,7adf7ad779c104570d1ffb4939526176337f09305d7b0517da0cdc668c9a9e17
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_4_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_4_rotX_-30.0_00001_.png,rotations,Block_4_rotX_-30.0_00001_.png,pilot_rotations,tiefling,42,rotX,59cc221d236306a4aedbff01d0f1c4e2fb017aa49eb24acdf6301bd97d89eadd
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_5_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_5_rotX_+15.0_00001_.png,rotations,Block_5_rotX_+15.0_00001_.png,pilot_rotations,tiefling,42,rotX,2b0f1cdf917436f3eac95dd0df9dd47f16804c631ef63d53c5f19b7e6bcf3cca
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_5_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_5_rotX_+30.0_00001_.png,rotations,Block_5_rotX_+30.0_00001_.png,pilot_rotations,tiefling,42,rotX,4e5478225ffd710e74a79c298d302513eeaae9c615fbbe8490ed7d780b4a26bb
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_5_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_5_rotX_-15.0_00001_.png,rotations,Block_5_rotX_-15.0_00001_.png,pilot_rotations,tiefling,42,rotX,f7b8cfdacb18397213f4562a12224699834e7b22e613bb6172a78120135b2c12
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_5_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_5_rotX_-30.0_00001_.png,rotations,Block_5_rotX_-30.0_00001_.png,pilot_rotations,tiefling,42,rotX,b32ab98425979492ffef028c729e0abe19e7d67b89271c1b3752775c08d038e0
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_6_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_6_rotX_+15.0_00001_.png,rotations,Block_6_rotX_+15.0_00001_.png,pilot_rotations,tiefling,42,rotX,d8b2cc6a24212cdfb70c96017346b7540d02c25874812cbadf0adc6a4e2da158
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_6_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_6_rotX_+30.0_00001_.png,rotations,Block_6_rotX_+30.0_00001_.png,pilot_rotations,tiefling,42,rotX,f6ba6363d10baaf7680bba72e16d37f2443c2bcd5cf2f959d645a285044151d8
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_6_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_6_rotX_-15.0_00001_.png,rotations,Block_6_rotX_-15.0_00001_.png,pilot_rotations,tiefling,42,rotX,00bc234a3cdcd7535d9c9dc9aeb6c574aa81c8604e3f92ff20b59e02b45bec7c
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed42\rotations\Block_6_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_tiefling_seed42\rotations\Block_6_rotX_-30.0_00001_.png,rotations,Block_6_rotX_-30.0_00001_.png,pilot_rotations,tiefling,42,rotX,4c2f9e393616717495c5ff15795ffc1142b40617727f04a86a7213d44c096216
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\00_baseline_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_troll_shaman\00_baseline_00001_.png,benchmark_troll_shaman,00_baseline_00001_.png,pilot_rotations,troll_shaman,4242145,baseline,ecc06e6171361a693b2339d416f308a4c499e9b66c03b1f6de5891005313d72a
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_1_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_troll_shaman\rotations\Block_1_rotX_+15.0_00001_.png,rotations,Block_1_rotX_+15.0_00001_.png,pilot_rotations,troll_shaman,4242145,rotX,4b68fcfc6bdf34e5c24019b57da8ab9e6b37554b16ae287dda68769dcce99ea2
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_1_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_troll_shaman\rotations\Block_1_rotX_+30.0_00001_.png,rotations,Block_1_rotX_+30.0_00001_.png,pilot_rotations,troll_shaman,4242145,rotX,e3f87947b66e003fdeaadb7e857cde5b08b82810c316623b49e19f37abc53b5c
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_1_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_troll_shaman\rotations\Block_1_rotX_-15.0_00001_.png,rotations,Block_1_rotX_-15.0_00001_.png,pilot_rotations,troll_shaman,4242145,rotX,ae0c529594587ade24d822a7aea1e616076aad8e3f99ad126634051afd9cc057
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_1_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_troll_shaman\rotations\Block_1_rotX_-30.0_00001_.png,rotations,Block_1_rotX_-30.0_00001_.png,pilot_rotations,troll_shaman,4242145,rotX,71bfc9cc1b028d9497c97981d57cb098a9e87dd6feaf9b1268bfd05c3cf82cb2
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_2_rotX_+15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_troll_shaman\rotations\Block_2_rotX_+15.0_00001_.png,rotations,Block_2_rotX_+15.0_00001_.png,pilot_rotations,troll_shaman,4242145,rotX,fb1a31f6e9e107404baa242068a0950fb6ea09ccbf16a3b4dc404420428471d9
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_2_rotX_+30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_troll_shaman\rotations\Block_2_rotX_+30.0_00001_.png,rotations,Block_2_rotX_+30.0_00001_.png,pilot_rotations,troll_shaman,4242145,rotX,492830cde6036d7d93bbd3d96d66e56c26ef0733dc5ebf594b30505feac91f01
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_2_rotX_-15.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_troll_shaman\rotations\Block_2_rotX_-15.0_00001_.png,rotations,Block_2_rotX_-15.0_00001_.png,pilot_rotations,troll_shaman,4242145,rotX,845a07e6c3427010d297253428db1d3369811bfc9487d0370fa356a35c7734ad
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_2_rotX_-30.0_00001_.png,C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\benchmark_troll_shaman\rotations\Block_2_rotX_-30.0_00001_.png,rotations,Block_2_rotX_-30.0_00001_.png,pilot_rotations,troll_shaman,4242145,rotX,7158424762ffe1b1001ea5bf82cea644fb2dcd2a2f9e3f27ae82bffa3f6fabc0
