file,condition,prompt_dir,prompt_sha1,seed,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex,source_csv
I01_blockshuf_pos_seed4242145_00001_.png,blockshuf_pos,I01,2adb8ea1cd,4242145,renders/I01_blockshuf_pos_seed4242145_00001_.png,1024,1280,88.7982,6.2136,242.98,0.1251,#d4e1e9,4.6472,1.0269,304.61,0.2863,#101011,0.8103,74.953,15.4143,5,0.3844,44.6227,3.4455,0.7887,324.75,0.3064,#0d0c0d,48.4443,8.9162,243.41,0.078,#647680,49.2178,24.224,83.51,0.0199,#87724c,60.111,19.3162,244.93,0.0316,#6c97af,68.9175,45.4115,84.55,0.0322,#c8a355,78.3985,17.5486,42.23,0.0531,#e2b9ad,palette_features_stage7.csv
I01_blockshuf_pos_seed42_00001_.png,blockshuf_pos,I01,2adb8ea1cd,42,renders/I01_blockshuf_pos_seed42_00001_.png,1024,1280,88.362,6.2546,244.82,0.1521,#d3e0e8,5.3046,1.0748,320.73,0.2611,#131113,0.7991,77.0333,18.2605,4,0.5499,50.9608,3.7588,1.0816,305.23,0.2733,#0e0d0f,55.0538,37.2158,79.33,0.0182,#a27e44,66.6408,26.3512,28.53,0.0247,#d1928d,74.6458,12.6123,252.73,0.2766,#a4bbcd,76.0386,52.0424,86.33,0.0268,#deb759,80.7921,17.1314,48.47,0.0524,#e7c1b1,palette_features_stage7.csv
I01_blockshuf_pos_seed1337_00001_.png,blockshuf_pos,I01,2adb8ea1cd,1337,renders/I01_blockshuf_pos_seed1337_00001_.png,1024,1280,91.8452,4.8417,238.83,0.1164,#dee9ef,4.7201,0.4896,6.38,0.2514,#111010,0.6942,77.7659,8.6573,6,0.3839,45.1842,3.6127,0.6459,30.75,0.3181,#0e0d0c,34.2202,10.4809,251.14,0.0658,#415360,50.2846,27.8375,79.5,0.0191,#8f7349,67.2385,18.8445,238.63,0.0461,#7daac0,75.2984,45.8301,87.64,0.0411,#d7b664,81.3786,16.4087,44.41,0.0565,#e8c2b5,palette_features_stage7.csv
I01_blockshuf_pos_seed777_00001_.png,blockshuf_pos,I01,2adb8ea1cd,777,renders/I01_blockshuf_pos_seed777_00001_.png,1024,1280,89.0847,6.3519,250.3,0.1539,#d6e1eb,5.1886,0.9484,330.89,0.2656,#121112,0.802,76.9443,15.7237,4,0.3387,48.0763,3.9976,0.9167,321.77,0.2865,#0f0e0f,48.7356,21.7732,79.64,0.0351,#877050,66.8837,24.5252,27.93,0.0272,#cf948f,68.8624,18.9398,238.86,0.0406,#81afc5,72.3976,48.9931,85.3,0.0373,#d3ad56,80.9419,16.7585,45.69,0.0522,#e7c1b3,palette_features_stage7.csv
I01_blockshuf_pos_seed9999_00001_.png,blockshuf_pos,I01,2adb8ea1cd,9999,renders/I01_blockshuf_pos_seed9999_00001_.png,1024,1280,88.6964,5.7973,248.66,0.1659,#d5e0e9,4.4247,1.3958,301.89,0.2529,#100f11,0.7409,73.1569,18.8979,3,0.5384,43.2694,3.7898,1.2156,309.74,0.3183,#0e0d0f,54.9319,33.6912,81.21,0.0167,#9e7f49,58.2863,9.963,73.89,0.0355,#988a7c,72.9869,44.4849,86.31,0.0321,#d1af61,76.5993,17.1898,39.74,0.0772,#ddb4a9,76.9467,11.7536,256.49,0.2201,#adc0d3,palette_features_stage7.csv
I01_blockshuf_neg_seed4242145_00001_.png,blockshuf_neg,I01,2adb8ea1cd,4242145,renders/I01_blockshuf_neg_seed4242145_00001_.png,1024,1280,92.3295,4.6281,236.15,0.1077,#e0ebf0,4.7463,0.6859,13.22,0.2172,#121010,0.8921,81.416,12.5495,5,0.3169,41.2707,3.0814,0.3814,18.64,0.2109,#0c0b0b,17.6826,12.1459,45.64,0.0287,#3b271f,35.187,33.1589,22.45,0.0455,#843d40,74.4715,41.6521,87.82,0.0404,#d3b46a,79.3458,21.5286,55.95,0.0581,#e7bca4,84.4974,15.5161,234.18,0.106,#b2d9ea,palette_features_stage7.csv
I01_blockshuf_neg_seed42_00001_.png,blockshuf_neg,I01,2adb8ea1cd,42,renders/I01_blockshuf_neg_seed42_00001_.png,1024,1280,90.5427,5.5002,238.91,0.0957,#dae6ed,5.292,0.5238,21.58,0.2044,#131111,0.9082,76.4143,12.1475,4,0.2966,72.3565,2.9551,0.5544,27.56,0.1903,#0c0a0a,37.6368,23.5159,41.48,0.0557,#7b4d40,58.3656,25.4819,109.37,0.0378,#8d8f62,62.5956,53.7409,84.8,0.014,#b99233,78.551,72.9108,86.99,0.0239,#ebbd2b,79.3694,19.7454,236.7,0.1063,#9acce3,palette_features_stage7.csv
I01_blockshuf_neg_seed1337_00001_.png,blockshuf_neg,I01,2adb8ea1cd,1337,renders/I01_blockshuf_neg_seed1337_00001_.png,1024,1280,92.2294,5.3766,235.67,0.1062,#deebf1,3.836,0.9198,38.23,0.1884,#100d0c,0.801,79.2012,10.346,6,0.5099,53.1071,2.7858,0.5745,32.88,0.2149,#0c0a09,19.6796,11.7087,58.01,0.0263,#3d2c21,54.7307,34.6154,82.83,0.0097,#9c7f47,68.083,29.0827,40.29,0.0192,#d79685,75.6825,53.6816,84.35,0.0401,#e0b555,81.987,19.0952,235.82,0.295,#a3d3e9,palette_features_stage7.csv
I01_blockshuf_neg_seed777_00001_.png,blockshuf_neg,I01,2adb8ea1cd,777,renders/I01_blockshuf_neg_seed777_00001_.png,1024,1280,90.0448,5.0581,241.76,0.1196,#d9e4eb,3.6287,0.836,38.39,0.1976,#0f0c0c,0.8876,77.0652,20.1645,4,0.4363,59.3347,2.9955,0.504,30.07,0.2072,#0c0b0a,58.4182,9.2393,249.8,0.1168,#7e8f9b,67.9564,25.6068,251.77,0.2292,#76acd1,70.4083,15.8246,82.44,0.0479,#bbaa90,73.5595,59.8388,84.73,0.0377,#dcae42,80.0607,22.9724,51.69,0.058,#edbca6,palette_features_stage7.csv
I01_blockshuf_neg_seed9999_00001_.png,blockshuf_neg,I01,2adb8ea1cd,9999,renders/I01_blockshuf_neg_seed9999_00001_.png,1024,1280,92.8161,3.7906,241.53,0.1428,#e3ecf1,4.0395,0.9829,21.56,0.205,#100e0e,0.8648,77.7228,8.8896,6,0.3286,46.8474,2.7184,0.5644,13.12,0.209,#0b090a,33.5927,23.6648,28.43,0.044,#73423e,39.2237,18.7618,56.87,0.0447,#755643,56.0253,11.222,258.6,0.0921,#778899,72.5919,47.4118,84.1,0.0397,#d4ad5a,80.4412,17.455,239.84,0.1196,#a4cee3,palette_features_stage7.csv
I01_rand_pos_seed4242145_00001_.png,rand_pos,I01,2adb8ea1cd,4242145,renders/I01_rand_pos_seed4242145_00001_.png,1024,1280,89.745,6.4641,235.92,0.1967,#d5e4ec,4.9162,1.3356,6.4,0.2173,#131010,0.7596,76.4459,14.3073,4,0.5246,45.0789,4.0743,0.9963,342.81,0.262,#100e0f,16.4304,9.7763,50.62,0.0346,#35251e,58.6621,38.348,79.18,0.02,#ad874a,73.916,15.6733,240.29,0.2626,#97bbce,78.1157,46.0752,85.46,0.0302,#e2bc6b,80.5202,19.003,52.98,0.0577,#e8c0ac,palette_features_stage7.csv
I01_rand_pos_seed42_00001_.png,rand_pos,I01,2adb8ea1cd,42,renders/I01_rand_pos_seed42_00001_.png,1024,1280,87.9315,8.3353,238.28,0.2078,#cce0ea,5.7407,1.1878,347.42,0.2359,#141213,0.7818,79.4133,11.9315,5,0.5194,48.2683,3.7121,1.0239,347.58,0.2435,#0f0d0e,29.5006,8.8797,252.85,0.0482,#394752,63.2081,39.9917,79.63,0.0237,#ba9352,72.2461,18.0337,240.49,0.276,#8db7cd,81.6225,49.2922,87.08,0.0316,#ecc76d,83.1254,18.5153,52.96,0.0537,#eec7b4,palette_features_stage7.csv
I01_rand_pos_seed1337_00001_.png,rand_pos,I01,2adb8ea1cd,1337,renders/I01_rand_pos_seed1337_00001_.png,1024,1280,92.9828,3.4713,242.59,0.1222,#e5ecf1,5.7599,1.0606,1.11,0.2292,#141213,0.806,76.9442,20.8263,3,0.3206,48.5077,4.0996,0.852,355.7,0.24,#100e0f,60.8835,29.8577,81.99,0.0198,#ab8f5f,64.1304,16.0436,240.46,0.0805,#7ca1b4,67.7999,26.235,38.96,0.017,#d29789,77.3059,49.3597,85.88,0.0419,#e1ba62,81.0438,18.8779,54.52,0.0641,#e8c1ad,palette_features_stage7.csv
I01_rand_pos_seed777_00001_.png,rand_pos,I01,2adb8ea1cd,777,renders/I01_rand_pos_seed777_00001_.png,1024,1280,91.9163,4.2019,249.31,0.1262,#e1e9ef,4.6889,0.8806,349.01,0.2545,#111010,0.8714,78.6569,20.9304,4,0.4835,52.4005,3.7259,0.8632,355.88,0.2685,#0f0d0d,61.0081,39.1235,83.56,0.0169,#b08f4e,63.5508,27.2423,28.74,0.0228,#ca8a84,71.5952,16.9849,248.07,0.215,#91b4cc,79.9197,53.2637,87.47,0.0308,#e8c260,82.3828,19.855,51.11,0.0485,#efc4b1,palette_features_stage7.csv
I01_rand_pos_seed9999_00001_.png,rand_pos,I01,2adb8ea1cd,9999,renders/I01_rand_pos_seed9999_00001_.png,1024,1280,90.8688,4.5568,241.74,0.1782,#dde6ec,5.5237,1.1292,332.53,0.2407,#131213,0.7549,75.4933,18.3343,4,0.3376,42.9,4.1223,1.0768,319.11,0.2792,#0f0e10,55.303,19.2927,76.3,0.0238,#988164,64.5815,18.4684,239.11,0.0359,#77a3b8,66.1356,25.6889,28.93,0.0219,#cf918c,76.1743,43.9768,85.15,0.042,#dcb76a,79.6155,18.7285,48.58,0.0585,#e6bdac,palette_features_stage7.csv
I01_rand_neg_seed4242145_00001_.png,rand_neg,I01,2adb8ea1cd,4242145,renders/I01_rand_neg_seed4242145_00001_.png,1024,1280,89.7916,4.6535,238.8,0.1291,#d9e3e9,3.9067,0.8186,25.93,0.2607,#100d0d,0.8742,73.8356,15.5313,5,0.3579,36.3981,2.8081,0.6447,21.3,0.267,#0c0a0a,47.7026,16.9555,83.72,0.049,#7f6f55,49.3703,9.1491,259.12,0.0909,#6a7784,62.6709,25.0121,33.7,0.0341,#c38980,71.0024,37.0428,88.34,0.0418,#c6ab6a,76.6437,17.1579,240.43,0.0833,#9bc3d8,palette_features_stage7.csv
I01_rand_neg_seed42_00001_.png,rand_neg,I01,2adb8ea1cd,42,renders/I01_rand_neg_seed42_00001_.png,1024,1280,90.4494,3.2839,236.84,0.0776,#dde5e9,5.1724,1.059,28.16,0.2267,#131110,0.922,75.63,9.5748,5,0.3359,39.9065,3.6221,0.7493,19.16,0.2129,#0f0c0c,33.0956,17.2735,39.46,0.0781,#67463d,52.0922,22.1403,81.42,0.0212,#8f7957,69.9922,40.6558,84.31,0.031,#c9a661,72.4397,24.8454,48.95,0.0698,#daa690,79.2521,15.9984,240.92,0.123,#a5cade,palette_features_stage7.csv
I01_rand_neg_seed1337_00001_.png,rand_neg,I01,2adb8ea1cd,1337,renders/I01_rand_neg_seed1337_00001_.png,1024,1280,86.3488,7.7988,239.2,0.1869,#c9dbe4,4.6017,0.9119,32.98,0.227,#120f0f,0.7985,74.9012,11.1009,4,0.5074,39.4081,3.1389,0.7516,28.66,0.245,#0d0b0b,33.7563,32.4009,21.57,0.0099,#7f3a3e,53.1275,12.7065,97.87,0.0389,#857f69,73.4292,18.5662,242.22,0.2625,#90bad2,76.9034,40.1597,90.41,0.0272,#d6bc73,78.0401,19.6708,58.2,0.0652,#e0b9a3,palette_features_stage7.csv
I01_rand_neg_seed777_00001_.png,rand_neg,I01,2adb8ea1cd,777,renders/I01_rand_neg_seed777_00001_.png,1024,1280,85.5896,6.9017,242.24,0.1338,#c9d8e1,4.3309,0.9246,21.5,0.2315,#110f0e,0.8639,75.4315,12.1398,5,0.5343,40.2885,3.0882,0.6226,14.93,0.2352,#0d0b0b,15.8345,10.1214,54.27,0.0291,#33241c,53.1373,15.9644,84.16,0.034,#8c7d64,68.207,18.8347,251.54,0.2992,#86abc6,68.857,40.9111,82.71,0.0333,#c8a35e,78.5197,20.7235,55.07,0.0559,#e4baa3,palette_features_stage7.csv
I01_rand_neg_seed9999_00001_.png,rand_neg,I01,2adb8ea1cd,9999,renders/I01_rand_neg_seed9999_00001_.png,1024,1280,87.5172,5.743,241.13,0.1503,#d1dde5,4.653,0.9508,29.03,0.2651,#120f0f,0.8196,74.7714,21.381,4,0.4857,38.3076,3.0122,0.6945,19.48,0.2776,#0d0a0a,60.5289,26.2833,84.45,0.0248,#a68f64,68.0652,23.8916,43.15,0.0316,#ce9a89,73.5329,39.002,86.55,0.0336,#d0b16d,75.6759,15.5454,245.71,0.2081,#9ebfd4,77.7836,17.0707,59.0,0.0668,#dbbaa6,palette_features_stage7.csv
I02_preset_pos_seed4242145_00001_.png,preset_pos,I02,0aa12a28b0,4242145,renders/I02_preset_pos_seed4242145_00001_.png,1024,1280,89.526,6.1689,106.9,0.034,#e2e2d6,1.8547,0.3087,41.66,0.3137,#080706,0.9579,74.2688,16.2752,5,0.4703,31.7736,1.1956,0.2329,41.2,0.3049,#050404,48.071,27.4541,61.5,0.0368,#93694a,57.1964,32.0065,75.85,0.0338,#a78353,63.6243,16.9811,64.06,0.0452,#b1957f,73.7633,31.4674,132.66,0.006,#9dbf8a,75.4645,8.2552,133.13,0.1654,#b4bdaf,palette_features_stage7.csv
I02_preset_pos_seed42_00001_.png,preset_pos,I02,0aa12a28b0,42,renders/I02_preset_pos_seed42_00001_.png,1024,1280,79.7215,4.0594,169.83,0.1901,#bec8c4,3.0234,0.4077,34.05,0.2213,#0c0b0a,0.8116,89.951,17.0179,5,0.3439,31.989,2.302,0.3614,38.81,0.2568,#090808,52.9157,23.9153,140.5,0.0871,#678664,59.9475,32.3505,77.35,0.0467,#ae8b59,68.9465,14.9643,113.6,0.0714,#a7ab8f,73.4402,18.0776,56.59,0.0454,#d1ad99,92.2531,3.039,111.52,0.0157,#e9e9e3,palette_features_stage7.csv
I02_preset_pos_seed1337_00001_.png,preset_pos,I02,0aa12a28b0,1337,renders/I02_preset_pos_seed1337_00001_.png,1024,1280,80.6495,5.5816,140.17,0.1308,#c3cac1,2.356,0.4126,38.58,0.2807,#0a0808,0.8171,67.8363,10.8485,4,0.3751,29.5055,1.4361,0.2909,36.58,0.3079,#060505,29.613,25.7493,35.74,0.0174,#69382f,32.9532,8.6729,142.05,0.0624,#465045,57.1291,29.7964,77.53,0.0672,#a48457,67.9704,17.4071,104.56,0.0493,#aaa787,69.2724,20.1677,58.02,0.0571,#c7a18b,palette_features_stage7.csv
I02_preset_pos_seed777_00001_.png,preset_pos,I02,0aa12a28b0,777,renders/I02_preset_pos_seed777_00001_.png,1024,1280,80.9987,5.7501,146.7,0.164,#c2ccc3,2.2653,0.3171,60.28,0.2803,#090808,0.8322,73.1113,16.844,5,0.3794,36.736,1.8483,0.2529,46.13,0.3238,#070706,49.4742,33.6194,59.68,0.0557,#9e6a45,50.636,19.6655,112.77,0.0504,#777b59,62.4735,34.2347,80.6,0.0507,#b4925b,68.6989,36.989,140.54,0.0043,#80b57c,74.9596,17.0327,53.8,0.047,#d5b1a0,palette_features_stage7.csv
I02_preset_pos_seed9999_00001_.png,preset_pos,I02,0aa12a28b0,9999,renders/I02_preset_pos_seed9999_00001_.png,1024,1280,82.6763,5.0276,165.57,0.1714,#c5d1cb,2.2927,0.3653,61.09,0.3118,#090808,0.8187,75.5513,17.9852,5,0.4109,29.6619,1.4418,0.3212,64.91,0.3486,#060505,52.2423,26.334,57.67,0.047,#a07357,60.2065,25.5897,81.03,0.0623,#a78d65,68.7351,14.5262,98.46,0.0616,#aea88e,70.8658,29.9831,136.25,0.0112,#93b787,76.9932,15.354,53.08,0.0448,#d8b8a8,palette_features_stage7.csv
I02_preset_neg_seed4242145_00001_.png,preset_neg,I02,0aa12a28b0,4242145,renders/I02_preset_neg_seed4242145_00001_.png,1024,1280,81.6237,9.8427,118.91,0.1543,#c9cdbb,2.6908,0.1577,36.78,0.309,#0a0a0a,0.8558,93.404,13.3065,5,0.3617,26.9176,1.3656,0.1246,19.67,0.311,#050505,35.4437,15.1205,152.91,0.0477,#405948,45.2347,26.9718,54.12,0.0351,#8f6047,60.5062,27.0421,81.63,0.0507,#a98e63,61.0129,17.0991,50.73,0.0416,#af8c7c,94.7696,5.4251,97.41,0.0114,#f3f0e6,palette_features_stage7.csv
I02_preset_neg_seed42_00001_.png,preset_neg,I02,0aa12a28b0,42,renders/I02_preset_neg_seed42_00001_.png,1024,1280,81.3136,10.1286,129.14,0.159,#c4cdbb,1.8923,0.2602,27.55,0.2453,#080707,0.8365,92.2063,8.0069,6,0.3758,28.6036,1.8046,0.253,27.11,0.2921,#070606,34.3218,7.1912,302.93,0.0836,#534f5a,46.2428,26.0504,56.21,0.0321,#90644a,56.7241,28.8566,83.14,0.0356,#9e8556,78.2362,17.6367,66.9,0.0324,#dabca4,94.0108,7.3029,109.22,0.014,#efefe0,palette_features_stage7.csv
I02_preset_neg_seed1337_00001_.png,preset_neg,I02,0aa12a28b0,1337,renders/I02_preset_neg_seed1337_00001_.png,1024,1280,87.4218,7.3636,112.16,0.0573,#dbdcce,2.6269,0.1044,67.19,0.2857,#0a0a09,0.8957,71.3946,18.6042,4,0.4296,33.9963,2.1644,0.0704,55.66,0.3075,#080808,53.5001,28.0897,64.78,0.0519,#a17755,59.0017,18.8002,58.24,0.0396,#a98773,66.4866,34.0667,87.12,0.02,#b99f64,71.3186,16.7113,78.75,0.0515,#c0ac91,73.5589,10.6032,134.98,0.1221,#acb8a7,palette_features_stage7.csv
I02_preset_neg_seed777_00001_.png,preset_neg,I02,0aa12a28b0,777,renders/I02_preset_neg_seed777_00001_.png,1024,1280,81.6109,9.2746,123.19,0.1493,#c7cdbc,2.0164,0.2522,48.05,0.2549,#080707,0.813,91.563,15.0109,5,0.3549,28.715,1.9569,0.2415,47.47,0.3137,#080707,44.2459,15.0955,78.72,0.0411,#776650,51.7329,28.9565,53.18,0.0333,#a36f55,61.4017,28.7291,74.93,0.0384,#b18e64,64.2378,20.929,46.22,0.025,#be9282,93.5199,3.7296,115.12,0.0096,#ecede6,palette_features_stage7.csv
I02_preset_neg_seed9999_00001_.png,preset_neg,I02,0aa12a28b0,9999,renders/I02_preset_neg_seed9999_00001_.png,1024,1280,85.2965,4.3533,120.74,0.0693,#d4d6ce,2.5819,0.143,32.57,0.28,#0a0909,0.8979,74.8371,15.663,5,0.4053,28.6261,1.5941,0.103,9.08,0.284,#060606,47.6258,15.5956,93.1,0.0394,#7a7157,52.7922,28.7291,61.79,0.0546,#a27453,62.4123,15.4593,52.09,0.0425,#b09082,71.696,12.8473,136.18,0.1213,#a5b49f,76.4311,17.5865,72.44,0.0342,#d2b89e,palette_features_stage7.csv
I02_blockshuf_pos_seed4242145_00001_.png,blockshuf_pos,I02,0aa12a28b0,4242145,renders/I02_blockshuf_pos_seed4242145_00001_.png,1024,1280,89.0855,3.146,147.64,0.047,#dce1dc,2.6647,0.2134,47.18,0.3119,#0a0a09,0.9095,76.5702,11.3253,5,0.4157,27.1165,1.8922,0.2078,54.47,0.3209,#070706,32.1096,6.194,296.39,0.0948,#4c4a54,33.2916,15.0136,144.2,0.0378,#3f5340,59.9874,27.3242,78.76,0.0401,#aa8c62,72.0616,21.4009,143.1,0.0192,#99b999,78.4625,17.8949,61.25,0.029,#ddbca6,palette_features_stage7.csv
I02_blockshuf_pos_seed42_00001_.png,blockshuf_pos,I02,0aa12a28b0,42,renders/I02_blockshuf_pos_seed42_00001_.png,1024,1280,79.3207,4.8429,171.77,0.1977,#bbc7c3,2.7831,0.2687,29.75,0.228,#0b0a0a,0.8124,82.4034,7.0917,6,0.3609,25.5603,1.7436,0.2428,16.95,0.2524,#070606,30.4,6.9412,303.03,0.0779,#494651,37.585,25.8031,138.54,0.0934,#41603c,53.3315,23.2803,66.62,0.1085,#9b795b,66.0973,13.2185,87.4,0.0715,#ab9f89,84.147,14.5551,142.44,0.0319,#c2d8c1,palette_features_stage7.csv
