bench,table,feature,n,mean_contaminated,mean_recovered,mean_shift_in_sd,pearson_r
pilot_rotations,style,stroke_width_median_px,225,2.8212506357828775,3.391503963470459,0.8486222270098848,0.44202265137344393
pilot_rotations,style,stroke_width_std_px,225,2.02051767150561,1.9556195145845414,-0.15710784330641292,0.5916501790052784
pilot_rotations,style,stroke_width_cv,225,0.7330010242122074,0.5871985153263364,-0.9226861059543295,0.3393941450565619
pilot_rotations,style,edge_density,225,0.048805624605429254,0.10008676147460933,1.2866507587618339,0.7147290673043707
pilot_rotations,style,contour_mean_length_px,225,72.63121708077067,73.13098100000006,0.021347186494972848,0.4297125790542468
pilot_rotations,style,contour_n_components,225,1346.8622222222223,1943.2,0.48966013611274123,0.6014986191635855
pilot_rotations,style,crosshatch_entropy_mean,225,2.9011280907524957,2.7866463041305543,-0.25803605630413057,0.6306126047569443
pilot_rotations,style,crosshatch_entropy_p90,225,3.756266270743476,3.5557187938690187,-0.5573892849482104,0.7721410351613829
pilot_rotations,style,color_top4_cluster_share,225,0.6605433333333333,0.49864,-1.624044723608274,0.4626758502617181
pilot_rotations,style,color_cluster_entropy_norm,225,0.7890359049472031,0.903088730062315,1.2128563266815455,0.4278034292164891
pilot_rotations,style,color_n_effective,225,9.167291396644062,12.401719582740837,1.752145828853794,0.3887711237966646
pilot_rotations,style,colorfulness_hs,225,37.28037120395236,28.519051399230957,-0.6266024610944312,0.30354998868759053
pilot_rotations,style,luminance_hist_n_peaks,225,2.3422222222222224,3.64,0.8752720763228821,0.18339600087482083
pilot_rotations,style,shadow_edge_transition_width_px,225,16.94,18.04,0.2120104698144387,0.2955498065813157
pilot_rotations,style,shadow_edge_transition_width_std,225,7.168704576140971,5.844822803072528,-0.9600817224283925,0.42817081178986804
pilot_rotations,style,glcm_contrast,225,3.688673967087342,10.011693261742614,2.192125327413466,0.32384619094290007
pilot_rotations,style,glcm_homogeneity,225,0.8443730947070783,0.747663351359846,-1.1684905224478852,0.8335888882050122
pilot_rotations,style,glcm_energy,225,0.3766028727973047,0.2540587762270457,-1.3170686433101877,0.6794371568592377
pilot_rotations,style,glcm_correlation,225,0.9338085010539218,0.9247084870023561,-0.1659769284166856,-0.14120395625098128
pilot_rotations,style,lbp_entropy,225,2.4390564222901614,2.6767254282407227,0.6092468748197298,0.5436700584717722
pilot_rotations,style,lbp_uniform_share,225,0.911649779040404,0.9158136291503906,0.0996752984358559,0.6000268682930581
pilot_rotations,style,fft_radial_slope,225,-2.8364475947349064,-3.3895185234219456,-2.018184238695694,0.5730817792766446
pilot_rotations,style,fft_high_freq_share,225,5.818835718921247e-05,8.645771835492129e-06,-0.6288365373705601,0.4737692553196309
pilot_rotations,palette,prompt_dir,225,,,,
pilot_rotations,palette,prompt_sha1,225,,,,
pilot_rotations,palette,rel_path,225,,,,
pilot_rotations,palette,paper_L,225,58.78427377777777,93.22427200000001,1.2548673323313366,0.3161002123130113
pilot_rotations,palette,paper_C,225,21.789909777777776,3.830676,-0.8287775713964108,0.04066156477270675
pilot_rotations,palette,paper_hue_deg,225,179.26662222222225,222.32399999999998,0.38198901176420014,0.1551408111837587
pilot_rotations,palette,paper_frac,225,0.12143555555555556,0.244744,1.5979139171634216,-0.024716766829564828
pilot_rotations,palette,ink_L,225,4.775249777777778,10.071644,2.1697031994637084,0.46115528573553377
pilot_rotations,palette,ink_C,225,4.619079111111111,5.2209319999999995,0.11188678562508847,0.6969810549807782
pilot_rotations,palette,ink_hue_deg,225,187.22097777777776,122.34279999999998,-0.49163251743258857,0.09709111509102311
pilot_rotations,palette,ink_frac,225,0.2985213333333333,0.146524,-1.2135879137541328,0.41700605722126055
pilot_rotations,palette,subject_frac,225,0.8565991111111111,0.7237640000000001,-0.9758367241084153,0.6119691706504088
pilot_rotations,palette,tonal_range,225,75.59880311111111,70.308168,-0.6893091308367386,-0.024872120890740628
pilot_rotations,palette,step_regularity,225,9.78413688888889,9.291399999999998,-0.16785932361135902,-0.05222658398575369
pilot_rotations,palette,effective_steps,225,5.062222222222222,4.72,-0.4664183189868193,0.1067613360018533
pilot_rotations,palette,top2_mass_share,225,0.3970488888888889,0.270032,-0.6952163128049844,0.08770812551311095
pilot_rotations,palette,chroma_spread,225,76.89532133333333,32.778135999999996,-3.1322597521723745,-0.33163166310064646
pilot_rotations,palette,sw1_L,225,3.4769075555555555,7.672644,1.8864736401311248,0.6375436205551371
pilot_rotations,palette,sw1_C,225,3.3451720000000003,4.400204,0.18882226091742696,0.9081937339741272
pilot_rotations,palette,sw1_hue_deg,225,188.5141333333333,109.4208,-0.5804328028658371,0.17406240654718574
pilot_rotations,palette,sw1_share,225,0.27714933333333336,0.142872,-0.7080864267811444,0.01364229289110369
pilot_rotations,palette,sw2_L,225,23.347306222222226,28.822584000000003,0.4531858757866253,0.1649183857128684
pilot_rotations,palette,sw2_C,225,31.19662177777778,21.353352,-0.49781652894326245,0.08215853359406292
pilot_rotations,palette,sw2_hue_deg,225,203.5126666666667,105.63199999999999,-0.8185090886109593,0.24757637631803917
pilot_rotations,palette,sw2_share,225,0.09993111111111111,0.094184,-0.04745448022280203,0.011338113014291943
pilot_rotations,palette,sw3_L,225,37.579178666666664,41.998352,0.46055983753369517,0.09920091910186121
pilot_rotations,palette,sw3_C,225,47.49181866666667,22.368551999999998,-0.9783448625403163,0.05229575791158586
pilot_rotations,palette,sw3_hue_deg,225,189.75386666666665,139.934,-0.40890431885566364,0.20827220398884985
pilot_rotations,palette,sw3_share,225,0.02641822222222222,0.075812,1.8023173277574898,-0.012386504213564957
pilot_rotations,palette,sw4_L,225,47.061265777777784,51.790508,0.6254241788200116,0.060865694010591304
pilot_rotations,palette,sw4_C,225,59.185646222222225,27.941323999999998,-1.2411488321366926,-0.12093072813541098
pilot_rotations,palette,sw4_hue_deg,225,248.168,185.2576,-0.6410396734781346,0.0398765737375701
pilot_rotations,palette,sw4_share,225,0.021680888888888892,0.07381999999999998,1.4967378672557503,0.16059815759712176
pilot_rotations,palette,sw5_L,225,59.81457511111111,67.29178800000001,0.717403042319411,0.0971021577677797
pilot_rotations,palette,sw5_C,225,42.276130666666674,28.054444,-0.6789940785853186,0.12110184083781377
pilot_rotations,palette,sw5_hue_deg,225,167.6988,167.34359999999998,-0.003523720666811748,0.09902048348671708
pilot_rotations,palette,sw5_share,225,0.028512444444444444,0.052407999999999996,0.6107175336004357,0.09550606574391779
pilot_rotations,palette,sw6_L,225,79.07571333333333,77.98082000000001,-0.14123265098727733,0.022387069898016223
pilot_rotations,palette,sw6_C,225,17.771594222222223,17.090544,-0.04644842927625026,-0.05174308286570809
pilot_rotations,palette,sw6_hue_deg,225,152.05808888888888,244.85639999999998,1.0120227165286133,0.08473412013119627
pilot_rotations,palette,sw6_share,225,0.015966222222222222,0.060980000000000006,2.7205579877514285,0.25194766905377813
rotations_block1_vs_block6,style,stroke_width_median_px,210,2.7142266489210582,3.1780849827660456,0.5929952323877099,0.7449154538204343
rotations_block1_vs_block6,style,stroke_width_std_px,210,1.9343896366301037,1.7211707122803885,-0.4578132966775859,0.631822937048127
rotations_block1_vs_block6,style,stroke_width_cv,210,0.7342837054939869,0.525548509888782,-1.2479284955452203,-0.2035654145593389
rotations_block1_vs_block6,style,edge_density,210,0.05303984142485115,0.06684657868884854,0.39087911641561185,0.9999222705699709
rotations_block1_vs_block6,style,contour_mean_length_px,210,54.905360016186805,50.81183670365984,-0.20397974368366634,0.8083297474776491
rotations_block1_vs_block6,style,contour_n_components,210,2038.2714285714285,1912.5238095238096,-0.07081750720642677,0.9999877542777267
rotations_block1_vs_block6,style,crosshatch_entropy_mean,210,3.3998261678786506,3.6801780643917263,1.2994248462452913,0.9915125699593369
rotations_block1_vs_block6,style,crosshatch_entropy_p90,210,4.027277236893063,4.033201595715114,0.06947081188986626,0.9899595540235612
rotations_block1_vs_block6,style,color_top4_cluster_share,210,0.576535238095238,0.44484428571428575,-1.8794451231876659,0.892707970480767
rotations_block1_vs_block6,style,color_cluster_entropy_norm,210,0.8438183072441718,0.9370570383010908,1.8815080950547058,0.8301932870027491
rotations_block1_vs_block6,style,color_n_effective,210,10.467940760598552,13.537374905584906,2.378946951191957,0.8187173468168886
rotations_block1_vs_block6,style,colorfulness_hs,210,46.842994181315106,48.07713599886213,0.08824917849934988,0.9815272102217412
rotations_block1_vs_block6,style,luminance_hist_n_peaks,210,2.8666666666666667,2.295238095238095,-0.4010799131625541,0.8708390235050982
rotations_block1_vs_block6,style,shadow_edge_transition_width_px,210,18.535714285714285,21.781094527363184,0.41481684977942507,0.6346956295333785
rotations_block1_vs_block6,style,shadow_edge_transition_width_std,210,6.332049905834274,4.5083540114340295,-1.1020673213636352,0.46162649479648427
rotations_block1_vs_block6,style,glcm_contrast,210,3.5493448124479334,3.7021608729932614,0.053608911389807674,0.9994131394710584
rotations_block1_vs_block6,style,glcm_homogeneity,210,0.7999313646158978,0.7349708199073484,-0.7419543037756392,0.9999915575938377
rotations_block1_vs_block6,style,glcm_energy,210,0.34182781421042396,0.23057502544588154,-1.114176876786097,0.9760859847649597
rotations_block1_vs_block6,style,glcm_correlation,210,0.9321810876345493,0.8832091849207562,-0.5314448211103369,0.05354178856190122
rotations_block1_vs_block6,style,lbp_entropy,210,2.630910446844197,2.9024460250613737,0.9867744171755444,0.9414207368552876
rotations_block1_vs_block6,style,lbp_uniform_share,210,0.9176287366198256,0.887660398937407,-0.5384918327318885,0.9999950697338355
rotations_block1_vs_block6,style,fft_radial_slope,210,-2.765245000438753,-3.248246778988635,-1.2492999801827154,0.813628583292066
rotations_block1_vs_block6,style,fft_high_freq_share,210,5.967619759158649e-05,1.2725767938499753e-05,-0.5475053014479465,0.30047425921757964
rotations_block1_vs_block6,palette,prompt_dir,210,,,,
rotations_block1_vs_block6,palette,prompt_sha1,210,,,,
rotations_block1_vs_block6,palette,rel_path,210,,,,
rotations_block1_vs_block6,palette,paper_L,210,67.28251238095238,68.26397142857142,0.04030366375174971,0.9956548758388282
rotations_block1_vs_block6,palette,paper_C,210,16.52321,17.817128571428572,0.10817023524176546,0.8714828627615306
rotations_block1_vs_block6,palette,paper_hue_deg,210,148.52690476190477,141.15990476190478,-0.07687871288618361,0.9117603442707252
rotations_block1_vs_block6,palette,paper_frac,210,0.12910857142857143,0.13538809523809522,0.09203480120789063,0.7622703934850059
rotations_block1_vs_block6,palette,ink_L,210,6.826136190476191,16.65021666666667,3.7562282891252727,0.41867829892722597
rotations_block1_vs_block6,palette,ink_C,210,10.819137142857143,7.585935238095238,-0.7280524445046127,0.36243532756764496
