steps,prompt_id,seed,s_d045_texture,s_d030_texture,s_d060_texture,cos_B1_B6_d045,cos_scrA_scrB_d045
5,P01,2718281,-0.27610163454221676,0.5119740678158782,0.10430003846749208,0.5786581720120704,0.3025565374698536
5,P01,3141592,-0.46951667929351903,0.5386358776754809,-0.0074665653443818925,0.6935534459118969,0.22403676661837787
5,P01,1618033,-0.27935152517933004,1.2632419569774118,0.5118715311166665,0.24935782269435944,-0.02999370248497062
5,P02,2718281,-1.175780217095432,0.7053949655482548,-0.005703180392485019,0.5993772303087165,-0.5764029867867154
5,P02,3141592,-1.0319164151408247,1.154563672173882,-0.3398830465311994,0.43344905591618826,-0.5984673592246363
5,P02,1618033,-1.081966903969486,0.43470430334978677,0.5262259149844554,0.5457813675900011,-0.5361855363794847
