recovered_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex,bench,prompt_id,seed,condition,output_folder
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_B_00001_.png,S09_fresco_s4242145_scramble_B_00001_.png,,,,1024,1280,70.6876,13.8832,77.47,0.0898,#bcaa95,19.3281,7.8468,48.82,0.0852,#392c27,0.8885,48.5975,5.8275,5,0.2048,47.1035,14.9028,7.9305,44.21,0.0564,#30221e,24.3582,37.7037,35.62,0.0269,#68231a,32.9288,19.9784,60.09,0.0822,#654733,42.9889,48.4144,37.78,0.0119,#a84837,62.402,29.7814,76.68,0.032,#b49164,63.5003,1.3109,220.7,0.1226,#979a9b,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,4242145,scramble_B,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_A_00001_.png,S09_fresco_s4242145_scramble_A_00001_.png,,,,1024,1280,58.4418,50.5803,60.95,0.0503,#c77a3f,7.3166,5.0718,317.49,0.2712,#19151b,0.9904,55.6966,6.7459,5,0.2886,64.6095,5.6608,3.4987,7.92,0.2042,#181112,21.8968,34.9428,41.69,0.0844,#5d2213,28.3129,38.8785,297.61,0.0318,#3d3c78,36.0619,20.9084,146.51,0.0406,#3d5c42,39.6762,68.1082,36.69,0.0343,#b3271d,61.3575,62.3171,63.7,0.0231,#d67f2d,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,4242145,scramble_A,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s42_Block_1_pos_00001_.png,S09_fresco_s42_Block_1_pos_00001_.png,,,,1024,1280,84.3666,6.4362,91.5,0.1719,#d8d2c6,12.4275,6.8393,359.34,0.0649,#2a1d21,0.8357,67.0062,6.3401,5,0.1632,66.244,8.793,5.0051,324.02,0.0553,#1d171d,21.6538,42.4189,31.36,0.0307,#671415,44.5779,71.2491,39.69,0.027,#c3351f,59.9488,14.4302,242.73,0.0571,#7695a7,63.07,44.5167,83.36,0.0536,#b89348,75.7992,26.0438,84.48,0.1061,#d1b88b,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,42,Block_1_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s42_baseline_00001_.png,S09_fresco_s42_baseline_00001_.png,,,,1024,1280,79.9998,23.6507,80.82,0.0787,#dec39b,18.1634,6.5123,49.79,0.0772,#352a25,0.9265,67.2126,4.9637,5,0.1734,45.3957,14.0689,4.3955,42.05,0.0496,#2a2220,27.6792,40.3083,34.41,0.0258,#742820,46.6798,49.7913,34.21,0.0171,#b64e42,58.8896,28.5826,76.69,0.0507,#a9885d,63.735,12.8438,267.81,0.0837,#8d9cb1,81.2815,6.0077,98.37,0.0897,#cdcabf,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,42,baseline,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s42_scramble_A_00001_.png,S09_fresco_s42_scramble_A_00001_.png,,,,1024,1280,66.0517,52.1368,61.53,0.0528,#de8e4e,7.4002,4.6051,331.35,0.3171,#1a1519,0.9873,59.8766,8.7145,5,0.3401,57.0651,6.3161,4.9031,340.85,0.2813,#1a1216,19.7119,23.7236,295.11,0.0588,#2c2c4f,32.467,61.0077,36.8,0.0497,#961b15,39.5731,28.4097,129.49,0.0462,#4b6438,66.1082,61.9682,66.91,0.0233,#e08e37,66.1927,29.8416,47.83,0.0304,#d0937a,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,42,scramble_A,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_Block_1_pos_00001_.png,S10_synthwave_s1337_Block_1_pos_00001_.png,,,,1024,1280,89.1582,1.5349,103.09,0.1884,#e1e0dd,14.8869,7.4399,11.1,0.1011,#302224,0.865,81.3238,6.6037,6,0.201,80.1547,8.314,5.4971,343.59,0.0748,#1e161a,26.6147,58.2713,37.67,0.0229,#810d09,51.5463,85.6518,37.0,0.0121,#ea3025,56.8013,54.9961,87.07,0.0376,#a5841f,70.2598,29.9231,233.13,0.1262,#5db7d6,89.6378,16.4553,83.53,0.0352,#f2dfc2,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,1337,Block_1_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s42_Block_6_neg_00001_.png,S09_fresco_s42_Block_6_neg_00001_.png,,,,1024,1280,78.3078,15.9256,313.07,0.1124,#ccbcd7,66.0046,15.945,330.48,0.0717,#b398af,0.0705,5.2514,0.6415,1,0.1484,8.5004,62.0449,14.825,339.09,0.0435,#ab8ea0,63.0626,18.0936,328.17,0.0679,#ad90aa,65.3377,14.5933,322.83,0.0786,#ad98af,66.2231,12.411,334.37,0.0552,#b19bab,66.7298,20.9113,320.93,0.0697,#b599ba,67.2963,15.1786,344.1,0.0461,#bb9bac,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,42,Block_6_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_Block_1_neg_00001_.png,S10_synthwave_s1337_Block_1_neg_00001_.png,,,,1024,1280,68.4617,26.4049,86.7,0.1443,#bba477,11.4735,6.2048,96.77,0.1125,#211e16,0.8653,61.7576,5.1401,5,0.1906,58.9588,9.7107,4.8172,106.92,0.105,#1c1b15,20.0824,35.1532,33.08,0.0408,#5b1a16,39.6977,17.2375,166.76,0.0856,#406557,43.6522,63.776,40.12,0.0383,#b83c25,57.7404,54.7461,72.29,0.0313,#bb7e2b,71.4683,34.6787,76.81,0.017,#d1a872,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,1337,Block_1_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s42_scramble_B_00001_.png,S09_fresco_s42_scramble_B_00001_.png,,,,1024,1280,66.8316,5.4217,86.1,0.1642,#a8a299,18.6214,9.268,51.97,0.084,#392a23,0.7923,57.5875,4.9879,5,0.1739,39.3122,13.8562,8.3499,46.38,0.0578,#2e201b,25.3425,37.3642,35.64,0.0246,#6b251d,41.5084,47.3602,37.83,0.0182,#a24534,55.0513,30.5419,73.34,0.0425,#a27d51,57.0579,8.048,264.84,0.1161,#808a97,71.4436,21.1592,74.21,0.0441,#c7aa8a,rotations_block1_vs_block6 + rotations_triangolo,S09_fresco,42,scramble_B,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_A_00001_.png,S10_synthwave_s1337_scramble_A_00001_.png,,,,1024,1280,71.8293,43.7633,69.18,0.0509,#e1a466,4.6538,8.7686,287.91,0.3505,#0e0f1c,0.979,68.5138,8.5082,5,0.2987,74.7138,2.1515,2.2574,301.94,0.1577,#09070c,18.9023,28.6873,30.31,0.0775,#521d1a,45.9218,76.9712,38.57,0.0312,#ce2f1e,47.0824,27.7292,183.69,0.141,#277c72,61.1875,60.679,134.07,0.0056,#5aa541,70.6653,54.2893,67.79,0.0171,#e79d50,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,1337,scramble_A,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_baseline_00001_.png,S10_synthwave_s1337_baseline_00001_.png,,,,1024,1280,84.9169,4.4644,81.33,0.1263,#d9d3cc,14.682,3.9135,279.16,0.205,#23252a,0.8708,64.607,9.2377,5,0.3583,63.0513,12.7935,3.7457,283.05,0.2066,#202126,40.4894,30.242,64.38,0.0442,#805633,48.1716,66.797,34.45,0.02,#cd4036,48.289,37.1867,14.26,0.0225,#ae5965,60.431,53.1525,68.19,0.026,#c78339,77.4006,14.0309,229.19,0.1517,#a1c5d2,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,1337,baseline,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_B_00001_.png,S10_synthwave_s1337_scramble_B_00001_.png,,,,1024,1280,75.8366,10.9612,122.3,0.1449,#b7beaa,14.0604,1.2826,209.98,0.1361,#222425,0.8836,69.1796,9.7562,5,0.18,61.2133,12.7905,1.784,221.98,0.1344,#1e2223,23.3665,24.2707,328.16,0.0305,#4d2c4b,26.6267,35.6848,32.53,0.0258,#6d2923,44.4949,62.9974,32.11,0.0259,#bf3835,51.2089,42.8365,70.89,0.0456,#a27034,81.9701,18.7364,84.64,0.0212,#ddcaa9,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,1337,scramble_B,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_scramble_A_00001_.png,S10_synthwave_s4242145_scramble_A_00001_.png,,,,1024,1280,65.5241,16.0973,93.16,0.0586,#a99f82,2.4161,8.8757,296.63,0.3038,#0a0617,0.9841,68.4173,13.074,4,0.2578,66.9096,1.0701,4.7925,312.4,0.1959,#08020c,39.4634,37.5908,24.94,0.0382,#954445,40.6266,71.7021,37.46,0.031,#b9251a,52.0116,24.7095,166.68,0.0619,#4e8772,64.818,51.4658,61.11,0.0259,#da8a4d,69.4873,20.4307,74.27,0.0351,#c1a586,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,4242145,scramble_A,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_baseline_00001_.png,S10_synthwave_s4242145_baseline_00001_.png,,,,1024,1280,81.1813,2.762,112.64,0.1707,#cacac5,11.9151,3.0394,322.17,0.1608,#221e22,0.8833,73.9219,10.8347,6,0.2721,67.5846,11.0372,3.4979,314.02,0.1633,#1f1d21,44.9789,37.3478,11.06,0.0233,#a55060,50.5329,71.0825,33.4,0.0221,#da4039,58.5571,53.7775,64.08,0.0362,#c67b36,65.276,28.1641,227.55,0.1088,#52aac3,84.9591,16.2011,77.18,0.0237,#e7d1b7,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,4242145,baseline,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_1_pos_00001_.png,S10_synthwave_s4242145_Block_1_pos_00001_.png,,,,1024,1280,90.3919,4.6701,94.44,0.1281,#e7e3db,13.2275,8.4335,327.15,0.1055,#291f28,0.883,75.197,13.7695,5,0.3269,73.5327,7.3238,4.4076,298.93,0.0712,#17151b,26.0222,42.9704,30.24,0.0388,#741e1f,31.9791,61.529,294.2,0.0185,#2443a5,41.4661,77.9403,40.11,0.0187,#bf210e,42.4864,43.4575,85.74,0.0258,#7c6116,82.5208,15.1397,242.5,0.2557,#b0d2e6,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,4242145,Block_1_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_Block_6_neg_00001_.png,S10_synthwave_s1337_Block_6_neg_00001_.png,,,,1024,1280,72.3164,26.5208,322.77,0.1356,#cba5cf,56.772,38.1572,313.73,0.1151,#9f7ab8,0.4072,13.1126,2.3609,3,0.2152,21.5414,55.7419,35.2126,316.16,0.1261,#9d77b0,60.7431,26.3781,334.09,0.0135,#b384a7,60.7905,40.6268,310.83,0.0891,#a784c9,61.1129,21.4052,312.67,0.0423,#a08caf,66.8775,19.0854,303.0,0.0158,#a89ebf,68.8545,40.379,322.29,0.0087,#cd95d5,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,1337,Block_6_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_scramble_B_00001_.png,S10_synthwave_s4242145_scramble_B_00001_.png,,,,1024,1280,77.7441,15.2435,113.87,0.1084,#bfc3a6,11.2938,3.6559,271.52,0.1113,#1c1e23,0.88,69.0303,7.9222,5,0.2096,59.5341,6.6106,1.8334,350.41,0.0589,#171415,28.4262,39.3186,27.47,0.0267,#772829,50.07,39.3943,74.02,0.0457,#9a6f36,50.7595,61.3676,33.2,0.0188,#d04d43,60.7049,23.5165,197.27,0.1507,#569e9e,75.6409,19.0574,86.56,0.0124,#cab898,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,4242145,scramble_B,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_Block_1_neg_00001_.png,S10_synthwave_s42_Block_1_neg_00001_.png,,,,1024,1280,70.2226,26.7119,86.42,0.1504,#c0a97b,10.6656,6.1637,83.05,0.1201,#211c15,0.8673,69.1942,3.9935,6,0.2177,61.9653,9.704,5.2179,87.56,0.1239,#1e1b14,21.6404,39.9594,35.18,0.0316,#631913,40.3852,15.9449,169.22,0.0937,#43665a,48.4776,67.1833,39.56,0.0213,#cb452d,66.4508,62.1817,76.84,0.0199,#d3962d,78.8982,30.9738,79.33,0.0155,#e1be8b,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,42,Block_1_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_scramble_B_00001_.png,S10_synthwave_s42_scramble_B_00001_.png,,,,1024,1280,77.9757,14.1204,110.07,0.0841,#c2c3a8,12.2703,0.3613,316.61,0.1992,#202020,0.9182,61.9474,2.6234,6,0.3766,70.9701,11.6083,0.7488,291.01,0.2016,#1f1f20,22.348,32.7091,22.63,0.0199,#601f24,33.554,22.5458,334.96,0.025,#68435e,48.7857,71.7189,37.06,0.0186,#d33e2e,57.8383,24.8959,194.95,0.175,#4a9795,73.5557,25.1315,64.01,0.014,#d7ac8c,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,42,scramble_B,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_Block_1_pos_00001_.png,S10_synthwave_s42_Block_1_pos_00001_.png,,,,1024,1280,90.0444,9.0519,92.44,0.1199,#e9e2d1,11.9188,9.3597,315.46,0.1017,#241d28,0.9072,78.1956,11.2599,5,0.2641,50.2889,8.1322,7.8728,322.67,0.0804,#1d151e,30.1559,58.1617,31.05,0.034,#8f111b,35.7297,35.1239,285.37,0.0603,#3d528a,39.3825,39.0679,81.98,0.0254,#75581a,52.2378,33.5913,47.36,0.0977,#ad6d53,86.3278,10.6513,238.2,0.1664,#c3dce9,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,42,Block_1_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_baseline_00001_.png,S10_synthwave_s42_baseline_00001_.png,,,,1024,1280,83.9473,5.6141,87.52,0.1363,#d6d1c7,11.775,2.2713,335.01,0.2304,#211e20,0.8608,68.7429,11.8752,5,0.2935,70.1172,7.9279,2.902,306.18,0.1588,#18171a,43.335,45.3004,23.29,0.017,#aa464b,51.1115,73.0192,37.07,0.019,#db4331,54.2921,51.9793,62.7,0.0318,#ba7030,71.6281,24.4321,51.62,0.0162,#d6a58d,76.6708,14.3897,220.76,0.1347,#9cc4ce,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,42,baseline,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_scramble_A_00001_.png,S10_synthwave_s42_scramble_A_00001_.png,,,,1024,1280,72.6858,46.5141,72.04,0.0501,#e2a761,4.8155,11.13,302.03,0.3654,#130e1e,0.9772,70.5315,8.325,5,0.2537,81.9432,1.6658,5.702,301.31,0.1371,#080411,21.0087,33.6128,39.72,0.0577,#5a2014,47.879,27.3324,176.13,0.1166,#337e6e,51.6535,87.6452,42.46,0.023,#e73812,65.0907,21.0274,117.32,0.0564,#9aa27c,72.1973,53.825,71.91,0.0197,#e6a452,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,42,scramble_A,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_1_neg_00001_.png,S10_synthwave_s4242145_Block_1_neg_00001_.png,,,,1024,1280,72.5196,26.7166,86.35,0.1322,#c7af81,15.7292,5.2045,82.56,0.1828,#2b2720,0.8956,59.7441,7.6903,5,0.1955,54.9593,7.4135,3.9074,66.53,0.0679,#1b1511,19.5783,32.5039,32.35,0.035,#571b17,42.3008,58.8666,39.22,0.0194,#b03d28,44.2725,17.583,176.31,0.1025,#467166,62.0209,40.0545,72.22,0.0293,#be8c52,67.1576,16.0632,110.27,0.093,#a4a688,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,4242145,Block_1_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_6_neg_00001_.png,S10_synthwave_s4242145_Block_6_neg_00001_.png,,,,1024,1280,66.8184,35.763,315.97,0.1226,#bc94d0,55.0326,43.7745,310.61,0.1177,#9874be,0.2334,13.0592,1.5999,2,0.1823,25.9302,50.6084,40.9566,311.78,0.0847,#8d6aad,52.895,45.8495,309.91,0.0976,#926fbb,54.5611,34.0294,308.49,0.0701,#9178b1,55.1247,34.5079,326.63,0.04,#a673a5,60.4196,26.8505,304.15,0.0294,#998ab9,63.6676,52.7807,317.3,0.0179,#c083da,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,4242145,Block_6_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_Block_6_neg_00001_.png,S10_synthwave_s42_Block_6_neg_00001_.png,,,,1024,1280,68.3378,29.2162,324.76,0.1458,#c499c5,54.9062,33.3091,319.89,0.1444,#9e75a9,0.343,13.5876,0.9102,1,0.2154,16.758,52.0725,32.9415,321.91,0.0989,#986d9f,54.6039,25.4177,326.55,0.0495,#9c779b,56.6396,30.9095,337.83,0.0409,#b0769d,59.5286,37.159,314.39,0.1165,#a781be,61.2961,40.774,320.97,0.0515,#b681c2,65.6601,24.0159,299.09,0.0516,#a29ac5,rotations_block1_vs_block6 + rotations_triangolo,S10_synthwave,42,Block_6_neg,rotations_block1_vs_block6
