run_id,prompt_id,prompt_sha1,seed,condition,cond_tag,dose_target_D,angle_deg,measured_D,checkpoint,checkpoint_sha256,vae,text_encoder,tuner_node,tuner_version,tuner_mode,sampler,steps,cfg,scheduler,denoise,width,height,image_path,baseline_path,renders_root,suite_git_sha,timestamp
40,P01,52e5b19ca6,2718281,scrA_neg,scrA_neg_d060,0.06,-31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrA_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:57:38.056823
41,P01,52e5b19ca6,2718281,scrA_pos,scrA_pos_d030,0.03,15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrA_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:40:37.839119
42,P01,52e5b19ca6,2718281,scrA_pos,scrA_pos_d045,0.045001,23.69,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrA_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T00:59:50.897877
43,P01,52e5b19ca6,2718281,scrA_pos,scrA_pos_d060,0.06,31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrA_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:54:13.467311
44,P01,52e5b19ca6,2718281,scrB_neg,scrB_neg_d030,0.03,-21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrB_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:50:48.880494
45,P01,52e5b19ca6,2718281,scrB_neg,scrB_neg_d045,0.045001,-32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrB_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:10:02.278356
46,P01,52e5b19ca6,2718281,scrB_neg,scrB_neg_d060,0.06,-43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrB_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T02:04:25.054438
47,P01,52e5b19ca6,2718281,scrB_pos,scrB_pos_d030,0.03,21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrB_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:47:25.589124
48,P01,52e5b19ca6,2718281,scrB_pos,scrB_pos_d045,0.045001,32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrB_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:06:38.879146
49,P01,52e5b19ca6,2718281,scrB_pos,scrB_pos_d060,0.06,43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_scrB_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T02:01:01.531870
50,P01,52e5b19ca6,3141592,B1_neg,B1_neg_d030,0.03,-15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B1_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:17:24.207908
51,P01,52e5b19ca6,3141592,B1_neg,B1_neg_d045,0.045001,-23.69,0.045002,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B1_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T00:50:11.165845
52,P01,52e5b19ca6,3141592,B1_neg,B1_neg_d060,0.06,-31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B1_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:30:59.779261
53,P01,52e5b19ca6,3141592,B1_pos,B1_pos_d030,0.03,15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B1_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:13:59.544449
54,P01,52e5b19ca6,3141592,B1_pos,B1_pos_d045,0.045001,23.69,0.045002,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B1_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T00:46:42.863441
55,P01,52e5b19ca6,3141592,B1_pos,B1_pos_d060,0.06,31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B1_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:27:35.435944
56,P01,52e5b19ca6,3141592,B6_neg,B6_neg_d030,0.03,-21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B6_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:24:11.122616
57,P01,52e5b19ca6,3141592,B6_neg,B6_neg_d045,0.045001,-32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B6_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T00:56:59.033441
58,P01,52e5b19ca6,3141592,B6_neg,B6_neg_d060,0.06,-43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B6_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:37:46.354008
59,P01,52e5b19ca6,3141592,B6_pos,B6_pos_d030,0.03,21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B6_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:20:47.826883
60,P01,52e5b19ca6,3141592,B6_pos,B6_pos_d045,0.045001,32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B6_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T00:53:35.676864
61,P01,52e5b19ca6,3141592,B6_pos,B6_pos_d060,0.06,43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_B6_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:34:23.233869
62,P01,52e5b19ca6,3141592,baseline,baseline,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,none,not recorded,none,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T00:43:15.893678
63,P01,52e5b19ca6,3141592,scrA_neg,scrA_neg_d030,0.03,-15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrA_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:44:35.164610
64,P01,52e5b19ca6,3141592,scrA_neg,scrA_neg_d045,0.045001,-23.69,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrA_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:03:48.330265
65,P01,52e5b19ca6,3141592,scrA_neg,scrA_neg_d060,0.06,-31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrA_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:58:10.895911
66,P01,52e5b19ca6,3141592,scrA_pos,scrA_pos_d030,0.03,15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrA_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:41:10.721192
67,P01,52e5b19ca6,3141592,scrA_pos,scrA_pos_d045,0.045001,23.69,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrA_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:00:23.883395
68,P01,52e5b19ca6,3141592,scrA_pos,scrA_pos_d060,0.06,31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrA_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:54:46.342596
69,P01,52e5b19ca6,3141592,scrB_neg,scrB_neg_d030,0.03,-21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrB_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:51:21.815381
70,P01,52e5b19ca6,3141592,scrB_neg,scrB_neg_d045,0.045001,-32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrB_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:10:35.107761
71,P01,52e5b19ca6,3141592,scrB_neg,scrB_neg_d060,0.06,-43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrB_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T02:04:57.984035
72,P01,52e5b19ca6,3141592,scrB_pos,scrB_pos_d030,0.03,21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrB_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:47:58.467987
73,P01,52e5b19ca6,3141592,scrB_pos,scrB_pos_d045,0.045001,32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrB_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:07:11.753399
74,P01,52e5b19ca6,3141592,scrB_pos,scrB_pos_d060,0.06,43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_scrB_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T02:01:34.428106
75,P02,7919c95fcf,1618033,B1_neg,B1_neg_d030,0.03,-15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_B1_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:19:37.106710
76,P02,7919c95fcf,1618033,B1_neg,B1_neg_d045,0.045001,-23.69,0.045002,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_B1_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T00:52:24.490330
77,P02,7919c95fcf,1618033,B1_neg,B1_neg_d060,0.06,-31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_B1_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:33:12.567320
78,P02,7919c95fcf,1618033,B1_pos,B1_pos_d030,0.03,15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_B1_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T01:16:12.380686
79,P02,7919c95fcf,1618033,B1_pos,B1_pos_d045,0.045001,23.69,0.045002,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,9,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_B1_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1\renders\P02_s1618033_baseline_00001_.png,benchmark_rotations_clean_v1/renders,not recorded,2026-09-22T00:48:57.811642
