file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share,condition,prompt_dir,prompt_sha1,seed,rel_path,source_manifest
S01_oil_baseline_seed42_00001_.png,1024,1280,2.799999952316284,1.9996788501739502,0.714171030081528,0.0887603759765625,56.53061224489796,2058,3.659194231033325,4.088291168212891,0.39080000000000004,0.9611423635321671,14.365830107877828,53.72409439086914,2,23.0,4.837401677866752,2.782063386682452,0.7070936659899172,0.12133449866551639,0.9662005166135867,3.222669830205302,0.8083076477050782,-3.5236252344833323,3.7856942839426424e-06,baseline,S01,6de4189f5e,42,renders/S01_oil_baseline_seed42_00001_.png,stage12_images.csv
S01_oil_baseline_seed777_00001_.png,1024,1280,2.799999952316284,1.9113832712173462,0.6826368942028607,0.099664306640625,58.18797327394209,2245,3.681900978088379,4.084847927093506,0.38005,0.9706774523685969,14.750682565903439,48.51601791381836,4,23.0,4.948815616392522,3.0953992744599197,0.6936906489147496,0.11827904469940395,0.9622104266070574,3.2269979232596704,0.8092964172363282,-3.4945636686726225,4.4048602805355974e-06,baseline,S01,6de4189f5e,777,renders/S01_oil_baseline_seed777_00001_.png,stage12_images.csv
S01_oil_baseline_seed1337_00001_.png,1024,1280,2.799999952316284,2.0163564682006836,0.7201273223353679,0.08292999267578124,56.43717549325026,1926,3.6534805297851562,4.082666873931885,0.4034,0.9566455721502773,14.187832406844596,52.693904876708984,3,23.0,4.758033841251122,2.6301204765339836,0.7098218978395359,0.12367084968837841,0.9672648243007014,3.2211055801659803,0.8085197448730468,-3.5691218921338157,3.327548933458531e-06,baseline,S01,6de4189f5e,1337,renders/S01_oil_baseline_seed1337_00001_.png,stage12_images.csv
S01_oil_baseline_seed9999_00001_.png,1024,1280,2.799999952316284,1.9098539352416992,0.6820907027736851,0.09325637817382812,58.26167778836987,2098,3.7169880867004395,4.088606357574463,0.40545,0.9635084727754988,14.460383320437334,48.33295822143555,3,23.0,4.529069078758015,2.7160329488173116,0.6963746216170643,0.12107832642840669,0.9664088509024311,3.229175193095598,0.8111572265625,-3.5422304080896865,3.550004960243592e-06,baseline,S01,6de4189f5e,9999,renders/S01_oil_baseline_seed9999_00001_.png,stage12_images.csv
S01_oil_baseline_seed4242145_00001_.png,1024,1280,2.799999952316284,1.8938701152801514,0.6763821955473456,0.09219207763671874,58.17910447761194,2077,3.6931991577148438,4.0928521156311035,0.40425,0.9559841591593531,14.161838229750702,49.32500457763672,2,23.0,4.9113172373309455,2.6358424136664036,0.7029768536619823,0.12083000831031715,0.9668914278524777,3.2266404406642444,0.8093864440917968,-3.5144120804220402,3.834507439375995e-06,baseline,S01,6de4189f5e,4242145,renders/S01_oil_baseline_seed4242145_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_1x_seed42_00001_.png,1024,1280,4.0,2.082581043243408,0.520645260810852,0.08293685913085938,56.324870466321244,1930,3.566340208053589,4.061107158660889,0.4205,0.9551299112827853,14.128335917466124,56.11429214477539,5,22.0,5.584626205554869,3.155727478889297,0.7118828033724378,0.12389287505634755,0.9602141778150344,3.2098186497168064,0.8037376403808594,-3.491306812822069,4.278850478795139e-06,blockshuf_neg_1x,S01,6de4189f5e,42,renders/S01_oil_blockshuf_neg_1x_seed42_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_1x_seed777_00001_.png,1024,1280,2.799999952316284,1.997699499130249,0.7134641189824533,0.0951934814453125,57.87198515769944,2156,3.6019809246063232,4.060112953186035,0.4195,0.9535235807245793,14.065552545444632,50.17470169067383,2,22.0,5.231606642075583,3.1318918050045452,0.6998969005978608,0.12485966324292247,0.9599979712349492,3.2179351181465936,0.8104827880859375,-3.4971930402156954,4.229176125697749e-06,blockshuf_neg_1x,S01,6de4189f5e,777,renders/S01_oil_blockshuf_neg_1x_seed777_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_1x_seed1337_00001_.png,1024,1280,4.0,2.0770328044891357,0.5192582011222839,0.0863677978515625,64.3570210346788,1759,3.5783512592315674,4.061334609985352,0.42495,0.9528145116077219,14.037927437228518,57.89085006713867,4,22.0,5.594145755132538,3.2593294098299475,0.7114923732330938,0.12894312437986014,0.9607918074026391,3.2114634240035573,0.8081909179687501,-3.554020378227429,3.734043144830609e-06,blockshuf_neg_1x,S01,6de4189f5e,1337,renders/S01_oil_blockshuf_neg_1x_seed1337_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_1x_seed9999_00001_.png,1024,1280,2.799999952316284,2.049736738204956,0.7320488475399162,0.08595504760742187,62.21038100496963,1811,3.6029133796691895,4.066827297210693,0.4275,0.9616241140052465,14.385031309292353,48.81894302368164,3,23.0,5.2347329766989334,2.9281149469984027,0.7038089149071607,0.12677117690281586,0.964539025363743,3.213279967214111,0.8056320190429688,-3.499846333857749,3.844789730783131e-06,blockshuf_neg_1x,S01,6de4189f5e,9999,renders/S01_oil_blockshuf_neg_1x_seed9999_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_1x_seed4242145_00001_.png,1024,1280,4.0,2.037013053894043,0.5092532634735107,0.09269943237304687,61.427199191102126,1978,3.5596444606781006,4.05574369430542,0.42205000000000004,0.9559702707029337,14.161292910662043,53.249759674072266,3,22.0,5.519308180289561,3.291645194479959,0.7070840002281797,0.12920168540344074,0.9565923051307013,3.20936241287054,0.8044746398925782,-3.458394751595237,4.499444093608427e-06,blockshuf_neg_1x,S01,6de4189f5e,4242145,renders/S01_oil_blockshuf_neg_1x_seed4242145_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_2x_seed42_00001_.png,1024,1280,4.0,2.3927547931671143,0.5981886982917786,0.05805511474609375,76.94034378159758,989,3.1903655529022217,3.93257737159729,0.44435,0.9544683481769753,14.102444877078197,79.36647033691406,3,20.0,6.408893725022121,3.4588335922466307,0.7535923487362428,0.13342645294366356,0.9620657318538044,3.1443644354417595,0.8090446472167969,-3.6686610146718532,3.111113906143121e-06,blockshuf_neg_2x,S01,6de4189f5e,42,renders/S01_oil_blockshuf_neg_2x_seed42_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_2x_seed777_00001_.png,1024,1280,4.0,2.3572051525115967,0.5893012881278992,0.07233963012695313,73.7875486381323,1285,3.245314836502075,3.9246737957000732,0.42939999999999995,0.9490453210750308,13.8919891534812,69.20020294189453,5,20.0,6.198097435228337,3.756178198410498,0.7487884437560619,0.1285874662588785,0.9588666982803664,3.1506999359504375,0.8135902404785157,-3.6031283317943665,3.6030973789874446e-06,blockshuf_neg_2x,S01,6de4189f5e,777,renders/S01_oil_blockshuf_neg_2x_seed777_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_2x_seed1337_00001_.png,1024,1280,4.393799781799316,2.461535692214966,0.5602293719462419,0.0659454345703125,77.03743315508021,1122,3.1044976711273193,3.9111335277557373,0.44535,0.9489211085933779,13.887205713321183,72.65087890625,5,19.0,6.16192734937729,4.813757722253893,0.755166074514402,0.13350583260690843,0.9547430860232625,3.130284123263004,0.8179901123046875,-3.6964501782460215,3.607516074888827e-06,blockshuf_neg_2x,S01,6de4189f5e,1337,renders/S01_oil_blockshuf_neg_2x_seed1337_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_2x_seed9999_00001_.png,1024,1280,4.0,2.393833875656128,0.598458468914032,0.06536483764648438,66.56954156954157,1287,3.2638189792633057,3.955012798309326,0.44555,0.9336303177380301,13.310762116409087,69.61140441894531,5,21.0,6.164389346112705,3.444472673353628,0.7501839936551065,0.13005802011484455,0.962508229553964,3.153080806357761,0.81217041015625,-3.595460719600976,3.4271122040443057e-06,blockshuf_neg_2x,S01,6de4189f5e,9999,renders/S01_oil_blockshuf_neg_2x_seed9999_00001_.png,stage12_images.csv
S01_oil_blockshuf_neg_2x_seed4242145_00001_.png,1024,1280,4.393799781799316,2.5482373237609863,0.579962094385068,0.07615509033203124,75.05112781954887,1330,3.0630812644958496,3.9272406101226807,0.3747,0.970983974440834,14.763223904121283,72.56048583984375,6,20.0,6.211715507819331,5.079253301079391,0.728692028413227,0.12460242028064084,0.952033209525107,3.1377863410178155,0.82587890625,-3.680707671309723,4.124439578554499e-06,blockshuf_neg_2x,S01,6de4189f5e,4242145,renders/S01_oil_blockshuf_neg_2x_seed4242145_00001_.png,stage12_images.csv
S01_oil_preset_pos_1x_seed42_00001_.png,1024,1280,2.799999952316284,1.7816810607910156,0.6363146754045942,0.07734909057617187,57.117183098591546,1775,3.7573251724243164,4.10285758972168,0.38145,0.9640894357766138,14.483694462682987,52.20396423339844,4,23.0,4.398961109913212,2.072995109127209,0.6932270133616372,0.11648800362294373,0.9756639568060959,3.2042020603157004,0.7904342651367188,-3.4422161966488263,4.39968689403221e-06,preset_pos_1x,S01,6de4189f5e,42,renders/S01_oil_preset_pos_1x_seed42_00001_.png,stage12_images.csv
S01_oil_preset_pos_1x_seed777_00001_.png,1024,1280,2.0,1.6601881980895996,0.8300940990447998,0.08297348022460938,57.78692879914984,1882,3.7980496883392334,4.107234001159668,0.37185,0.9763494704963054,14.984487972709776,47.937503814697266,4,23.0,4.31653081294862,2.1290306160495325,0.6940963943300932,0.11710990976686775,0.9736490933380051,3.2051486386979455,0.7892478942871094,-3.4325517018807608,4.726479131030056e-06,preset_pos_1x,S01,6de4189f5e,777,renders/S01_oil_preset_pos_1x_seed777_00001_.png,stage12_images.csv
S01_oil_preset_pos_1x_seed1337_00001_.png,1024,1280,2.0,1.645263910293579,0.8226319551467896,0.07698593139648438,55.93514412416852,1804,3.7763562202453613,4.106345176696777,0.39160000000000006,0.9649984931095543,14.52024581954296,51.31392288208008,4,24.0,4.302495159373145,2.0015071187154603,0.6992738909398841,0.12022235041989845,0.9742466617150551,3.197592224752729,0.7870460510253906,-3.4300515306117187,4.472832176480277e-06,preset_pos_1x,S01,6de4189f5e,1337,renders/S01_oil_preset_pos_1x_seed1337_00001_.png,stage12_images.csv
S01_oil_preset_pos_1x_seed9999_00001_.png,1024,1280,2.0,1.6588160991668701,0.8294080495834351,0.08116989135742188,58.48873007146784,1819,3.806636095046997,4.110245704650879,0.38714999999999994,0.9711420666564328,14.769696408147693,48.51968002319336,3,24.0,4.2802632165793195,2.028731661451536,0.6896555511305968,0.11883844361646693,0.97458499216034,3.209028950020992,0.7914581298828125,-3.449579116660549,4.162218517335201e-06,preset_pos_1x,S01,6de4189f5e,9999,renders/S01_oil_preset_pos_1x_seed9999_00001_.png,stage12_images.csv
S01_oil_preset_pos_1x_seed4242145_00001_.png,1024,1280,2.799999952316284,1.7729778289794922,0.6332063782761161,0.0806396484375,57.040474905558554,1853,3.7607624530792236,4.112349987030029,0.38639999999999997,0.9642627817580569,14.490657247186704,49.80453872680664,3,23.0,4.83010866027966,2.0998022196878794,0.6923323659911869,0.11697580206409444,0.9746475744455101,3.2079467782602142,0.7913169860839844,-3.4759142018586244,4.244484686864919e-06,preset_pos_1x,S01,6de4189f5e,4242145,renders/S01_oil_preset_pos_1x_seed4242145_00001_.png,stage12_images.csv
S01_oil_preset_pos_2x_seed42_00001_.png,1024,1280,2.0,1.5612425804138184,0.7806212902069092,0.07019271850585937,53.21168305378832,1729,3.8215298652648926,4.110817909240723,0.3752,0.9757132584669226,14.958079319429023,51.729278564453125,3,24.0,3.8318285821819935,1.8449727887713332,0.6727399413351994,0.11238541458942837,0.978768750251148,3.2106608976827147,0.7931510925292969,-3.353597028792755,5.041045777995368e-06,preset_pos_2x,S01,6de4189f5e,42,renders/S01_oil_preset_pos_2x_seed42_00001_.png,stage12_images.csv
S01_oil_preset_pos_2x_seed777_00001_.png,1024,1280,2.0,1.4938770532608032,0.7469385266304016,0.07633438110351562,51.92163985469642,1927,3.853306770324707,4.115912914276123,0.34585,0.9785676305057965,15.076927215845036,48.41015625,3,24.0,3.7427366777141886,1.7891947726505026,0.6766206010186743,0.11271371293383978,0.978533419767566,3.208627702461243,0.7918350219726562,-3.319379593278725,5.411445441790035e-06,preset_pos_2x,S01,6de4189f5e,777,renders/S01_oil_preset_pos_2x_seed777_00001_.png,stage12_images.csv
S01_oil_preset_pos_2x_seed1337_00001_.png,1024,1280,2.0,1.4820023775100708,0.7410011887550354,0.07313003540039062,53.34056761268781,1797,3.830843687057495,4.113909721374512,0.38439999999999996,0.9695412611252651,14.704288211939577,50.16551208496094,3,24.0,3.7990470320825844,1.74382774080021,0.6774510010354621,0.11560711817087432,0.9785587496092227,3.205021879695551,0.7919570922851563,-3.323542346755825,5.126831887616666e-06,preset_pos_2x,S01,6de4189f5e,1337,renders/S01_oil_preset_pos_2x_seed1337_00001_.png,stage12_images.csv
S01_oil_preset_pos_2x_seed9999_00001_.png,1024,1280,2.0,1.3474541902542114,0.6737270951271057,0.08318862915039063,54.032210109018834,2018,3.86555552482605,4.116782188415527,0.3909,0.9695331376526007,14.703957030269786,47.033016204833984,3,24.0,3.6150313351689887,1.9010548505202878,0.6615514373999276,0.11352541260608984,0.9775775336755976,3.2153825362635162,0.7948143005371093,-3.3161840721187845,5.291519309804581e-06,preset_pos_2x,S01,6de4189f5e,9999,renders/S01_oil_preset_pos_2x_seed9999_00001_.png,stage12_images.csv
S01_oil_preset_pos_2x_seed4242145_00001_.png,1024,1280,2.0,1.5195066928863525,0.7597533464431763,0.08035736083984375,53.87519181585678,1955,3.8300468921661377,4.115242004394531,0.37445,0.968234576977382,14.651112462839688,48.98635482788086,5,24.0,3.875350714925501,1.90168617890042,0.6690858744253929,0.11303521173891048,0.9769323002656948,3.218224333220689,0.7971488952636718,-3.3512306251387023,5.337055570688489e-06,preset_pos_2x,S01,6de4189f5e,4242145,renders/S01_oil_preset_pos_2x_seed4242145_00001_.png,stage12_images.csv
