steps,prompt_id,seed,s_d045_texture,s_d030_texture,s_d060_texture,cos_B1_B6_d045,cos_scrA_scrB_d045
9,P01,2718281,-0.7418270328159321,1.3034747316518718,0.7541872154819453,-0.09904120874313982,-0.8408682415590719
9,P01,3141592,-1.1159858164742207,0.8023953602043925,0.13290695362450403,0.25473516493449955,-0.8612506515397211
9,P01,1618033,-0.7723049742272747,1.0674049397901835,0.2851503532602504,0.02869998540051336,-0.7436049888267614
9,P02,2718281,-0.9749874348399614,0.8314535726027457,0.013817893949351678,0.23965221287149535,-0.735335221968466
9,P02,3141592,-0.8883452645389024,0.5812144134897018,-0.017651875928291816,0.2662280506782774,-0.622117213860625
9,P02,1618033,-0.6473668522373839,0.5863297247007869,-0.05740136891660147,0.3320922215097747,-0.3152746307276092
