type,report,prompt_id,seed,block,rot_kind,angle_deg,image_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
rotX,benchmark_african_scientist,african_scientist,4242145,Block_3,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_-15.0_00001_.png,Block_3_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.151071310043335,0.7682397666699506,0.10183944702148437,72.27016783974013,1847,2.6218626499176025,3.477752923965454,0.44844999999999996,0.9301510304538625,13.182975430078212,30.29685401916504,5,17.0,6.663173771941781,10.69409658013673,0.7722359508546361,0.23341664456263633,0.9468217105133248,2.691069383593715,0.9226394653320311,-3.537903923554771,5.6388851216913145e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_3,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_3_rotX_+15.0_00001_.png,Block_3_rotX_+15.0_00001_.png,1024,1760,4.0,2.0394108295440674,0.5098527073860168,0.09512939453125,66.53575240128069,1874,2.4345693588256836,3.397580862045288,0.49860000000000004,0.9099813689311044,12.465989311158026,33.906368255615234,2,14.0,7.1281928572371,14.834603790269767,0.7963452821692212,0.2787040230485864,0.9334093467632876,2.444005644382885,0.9436065673828125,-3.3137935193785513,1.1431198669329664e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_4,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_+15.0_00001_.png,Block_4_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.2344672679901123,0.7980240378724514,0.12244186401367188,69.71633362293657,2302,2.514817714691162,3.420840263366699,0.45325000000000004,0.9443836769075076,13.713593018388977,28.824764251708984,5,17.0,6.81610942190615,12.620318455603897,0.7387762531471329,0.2030711151284018,0.9356181536775073,2.6803611025718723,0.9240646362304688,-3.324377325981316,1.199135045413515e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_4,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,1.9111722707748413,0.6825615369006828,0.10751113891601563,62.35265486725664,2260,2.745687246322632,3.631129026412964,0.52845,0.8887060560547311,11.751917143191754,21.321321487426758,4,16.0,6.345640112510321,13.361138326178128,0.7447934174768612,0.21694709047067526,0.9411423272755448,2.8491202858591116,0.8889495849609375,-3.546889154599963,5.185759884937418e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_4,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_4_rotX_+30.0_00001_.png,Block_4_rotX_+30.0_00001_.png,1024,1760,4.0,2.839050054550171,0.7097625136375427,0.11451568603515624,64.66953899181388,2321,2.8412246704101562,3.6475539207458496,0.5051,0.8951464419522462,11.963650524008349,31.270322799682617,4,17.0,6.886124887252585,8.224394170868926,0.7340133839317964,0.15718738443460406,0.9584209373074822,2.9216032858858263,0.9065765380859374,-3.361972034049706,9.908699665990627e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_5,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_-30.0_00001_.png,Block_5_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,1.9678404331207275,0.7028001666545897,0.13437042236328126,54.49319306930693,3232,2.483550786972046,3.300497055053711,0.5021,0.9167555521215709,12.702338430019212,28.37249183654785,3,22.0,5.991558517994896,7.75850743456084,0.6981751318093634,0.23628403931476122,0.9560738283960146,2.9259354968605105,0.848956298828125,-3.1076421548886732,1.2677481064381692e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_5,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_-15.0_00001_.png,Block_5_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,1.7964308261871338,0.6415824488500603,0.11242523193359374,63.62607944732297,2316,2.5457205772399902,3.3947904109954834,0.4965,0.9103342208213479,12.478190920221289,28.025449752807617,4,18.0,6.5895707039515345,10.258760490463358,0.7485701892509297,0.24095710233579573,0.9499909198013134,2.7308994722571946,0.91510009765625,-3.394959371232869,6.773165868484312e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_6,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_-30.0_00001_.png,Block_6_rotX_-30.0_00001_.png,1024,1760,2.0,0.45536476373672485,0.22768238186836243,0.00301513671875,18.729857819905213,211,3.8945560455322266,4.002180099487305,0.3275,0.9733454220581823,14.860200622538255,17.345632553100586,1,27.0,1.9024377757940085,1.5250039503398811,0.6224371472664164,0.2596842278024687,0.4615699757242642,2.9151820707972504,0.7704353332519531,-1.9496285745599122,2.0399628978934067e-05
rotX,benchmark_african_scientist,african_scientist,4242145,Block_5,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1760,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06
rotX,benchmark_african_scientist,african_scientist,4242145,Block_6,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_african_scientist\rotations\Block_6_rotX_+15.0_00001_.png,Block_6_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,3.0512752532958984,1.089741180449574,0.0202606201171875,33.11221945137157,802,3.194265842437744,3.876986026763916,0.49795,0.9299058332077992,13.174016278837692,32.480377197265625,4,19.0,5.708600039794825,0.9588117982017063,0.8359510682383835,0.20220705061709215,0.9940056122518253,2.8419867494522033,0.9363937377929688,-3.9566050626400764,1.5938356528917222e-06
