recovered_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex,bench,prompt_id,seed,condition,output_folder
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s1337_scramble_C_00001_.png,S09_fresco_s1337_scramble_C_00001_.png,,,,1024,1280,79.6189,21.2013,85.0,0.0667,#d8c39e,19.307,6.6246,40.53,0.0974,#382c29,0.9287,64.4313,6.7812,5,0.2959,42.5903,11.265,5.8112,33.35,0.0413,#261c1a,26.018,32.9558,32.27,0.0276,#692a24,43.5238,47.2893,33.89,0.0156,#aa483d,51.0169,13.7225,72.44,0.1854,#897663,53.9914,28.6918,72.91,0.0547,#9e7b52,75.6963,4.6989,111.37,0.1105,#bbbbb2,rotations_triangolo,S09_fresco,1337,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s4242145_Block_3_pos_00001_.png,S09_fresco_s4242145_Block_3_pos_00001_.png,,,,1024,1280,78.258,18.6539,85.52,0.088,#d2bf9f,16.2493,5.3282,38.46,0.0812,#302624,0.9186,66.4664,4.1282,6,0.2991,47.0467,9.1889,4.7853,36.63,0.0395,#201816,24.117,29.6781,37.14,0.0319,#5f2920,42.7366,50.5509,36.16,0.0142,#aa4436,49.5825,14.7184,69.94,0.1923,#87725f,60.1222,26.4923,75.74,0.0714,#ab8c64,75.6553,3.5042,187.77,0.1068,#b3bcbb,rotations_triangolo,S09_fresco,4242145,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s4242145_Block_3_neg_00001_.png,S09_fresco_s4242145_Block_3_neg_00001_.png,,,,1024,1280,76.1829,16.9711,85.62,0.1199,#cbba9d,17.3993,6.9236,49.81,0.0759,#342823,0.8907,57.906,9.0935,5,0.1655,36.2945,15.3047,7.0143,47.08,0.0653,#30241f,29.738,38.5807,35.7,0.0435,#782f25,35.7018,17.7839,69.47,0.0775,#67503a,63.9255,5.5331,265.84,0.088,#959ba5,69.0726,31.0245,78.53,0.0187,#c6a372,73.2107,2.2863,138.78,0.0683,#b2b5b1,rotations_triangolo,S09_fresco,4242145,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_D_00001_.png,S09_fresco_s4242145_scramble_D_00001_.png,,,,1024,1280,78.3038,17.8314,80.58,0.1253,#d4bfa1,15.4009,7.7882,52.25,0.0919,#30241e,0.8951,63.7755,5.4253,5,0.2583,48.9537,15.0126,7.2881,51.95,0.0954,#2f231e,25.9645,38.6151,36.71,0.0319,#6d261c,45.1964,56.2418,38.77,0.0183,#b64732,49.2323,16.4808,70.46,0.1629,#88715b,66.9902,8.7087,260.9,0.0891,#98a4b2,78.7881,30.5255,77.72,0.0175,#e2bd8c,rotations_triangolo,S09_fresco,4242145,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s42_Block_3_neg_00001_.png,S09_fresco_s42_Block_3_neg_00001_.png,,,,1024,1280,75.0023,18.5736,84.68,0.1281,#c9b697,17.7692,6.9527,45.36,0.0846,#352925,0.8758,59.3174,7.0869,5,0.2642,47.4909,15.1757,6.8393,43.16,0.0695,#2f2320,25.8752,36.4214,35.3,0.0374,#6b271f,40.9259,50.8858,36.88,0.0251,#a54031,45.2828,31.5364,72.54,0.0675,#896439,50.7166,17.4387,71.82,0.1758,#8c755d,74.4931,3.3949,127.16,0.0884,#b6b8b2,rotations_triangolo,S09_fresco,42,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_C_00001_.png,S09_fresco_s4242145_scramble_C_00001_.png,,,,1024,1280,77.6507,11.9459,89.3,0.1316,#c9bfaa,17.3671,6.018,48.66,0.0999,#332924,0.8628,60.5236,4.5857,6,0.2663,50.8613,11.7867,5.3484,37.26,0.066,#271d1b,22.4405,32.6808,33.91,0.037,#5e221c,43.6223,55.1744,35.46,0.0216,#b24235,54.0837,12.2466,76.64,0.1639,#8e7f6d,63.3486,24.9121,74.75,0.0464,#b4946f,72.3103,4.3131,222.4,0.1024,#a8b3b6,rotations_triangolo,S09_fresco,4242145,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_Block_3_neg_00001_.png,S10_synthwave_s1337_Block_3_neg_00001_.png,,,,1024,1280,81.367,10.3195,89.27,0.1143,#d3c9b7,13.9706,2.633,302.87,0.2015,#242327,0.8847,66.5507,11.207,4,0.331,60.0421,11.7481,3.7119,279.85,0.1721,#1d1f24,29.0718,38.0031,27.71,0.03,#782b2b,33.0408,17.5421,55.11,0.1473,#644738,41.7768,36.0174,67.97,0.0307,#85592b,44.9601,63.754,37.48,0.0136,#be3d2c,78.2989,11.5537,198.55,0.1589,#a7c8c8,rotations_triangolo,S10_synthwave,1337,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s42_scramble_C_00001_.png,S09_fresco_s42_scramble_C_00001_.png,,,,1024,1280,79.0314,10.6341,95.41,0.138,#cac4b0,15.1394,7.2449,40.36,0.0731,#302320,0.8687,59.8757,4.8009,6,0.1484,48.7012,12.6274,6.2054,39.1,0.0612,#291e1c,22.7524,35.2927,34.03,0.0321,#62201a,44.308,54.8126,34.72,0.0173,#b44337,53.9122,6.1113,181.07,0.0686,#758481,63.3726,10.5116,254.39,0.0798,#8a9cab,72.503,25.0214,79.39,0.0321,#caae85,rotations_triangolo,S09_fresco,42,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s42_Block_3_pos_00001_.png,S09_fresco_s42_Block_3_pos_00001_.png,,,,1024,1280,79.0823,21.5592,83.51,0.0604,#d8c19c,18.9181,7.3015,49.43,0.0977,#382b26,0.9362,66.5692,5.6321,5,0.18,45.7122,11.5363,5.3596,50.9,0.0438,#251d19,23.0243,32.4537,33.71,0.0282,#60241d,43.7362,51.0718,36.13,0.0174,#ae4638,55.2861,28.95,73.03,0.0782,#a27e55,59.9812,10.8521,256.03,0.092,#8193a3,78.1055,5.5912,128.44,0.088,#bec3b9,rotations_triangolo,S09_fresco,42,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_Block_3_pos_00001_.png,S10_synthwave_s1337_Block_3_pos_00001_.png,,,,1024,1280,81.0669,4.7262,121.28,0.1879,#c8cac2,7.3535,3.212,296.4,0.1267,#16161a,0.865,74.047,10.0676,6,0.2718,71.4673,5.9605,3.0238,300.35,0.1329,#141317,40.242,50.3879,23.31,0.0241,#a73841,49.472,74.4911,35.79,0.0241,#d93a2f,56.7079,38.3591,67.7,0.042,#b17d4a,65.2625,25.9384,226.44,0.1389,#5ba9bf,80.0075,13.7173,69.91,0.0438,#d9c3af,rotations_triangolo,S10_synthwave,1337,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S09_fresco_s42_scramble_D_00001_.png,S09_fresco_s42_scramble_D_00001_.png,,,,1024,1280,80.4813,25.7783,78.94,0.0597,#e2c399,14.6366,8.152,51.61,0.0854,#2f221c,0.9477,67.3241,5.6457,5,0.18,51.7323,12.8892,6.9441,49.37,0.0737,#2a1f1a,24.2477,39.8565,35.65,0.0288,#6a2018,39.54,30.9579,75.77,0.0674,#77582c,44.0871,58.2054,36.95,0.0136,#b64131,58.2917,8.3124,248.47,0.0842,#7f8e99,80.2133,6.4731,103.74,0.0958,#c9c7bb,rotations_triangolo,S09_fresco,42,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_D_00001_.png,S10_synthwave_s1337_scramble_D_00001_.png,,,,1024,1280,84.0503,9.9875,106.73,0.1517,#d4d3c0,14.4407,7.5232,306.45,0.1177,#27232d,0.871,66.9274,10.8691,5,0.3146,59.2321,13.5492,7.592,306.29,0.1273,#25212b,46.7654,41.7558,26.84,0.0358,#af5351,48.2615,66.8241,37.19,0.0273,#cc4331,63.6216,50.6034,62.08,0.0371,#d5884a,73.2766,18.9986,216.23,0.1873,#86bdc8,80.4766,23.3381,67.47,0.0418,#e7c1a0,rotations_triangolo,S10_synthwave,1337,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_C_00001_.png,S10_synthwave_s1337_scramble_C_00001_.png,,,,1024,1280,85.2622,11.7217,109.51,0.1538,#d6d7c0,13.9676,12.1929,329.26,0.2524,#2e1f2c,0.898,73.4409,5.8723,6,0.2908,59.3542,6.1666,10.4434,316.63,0.1123,#1a101d,29.1757,35.9915,39.07,0.0386,#723123,39.3115,69.7976,32.41,0.0318,#b61b23,59.9337,50.5606,62.84,0.0588,#c97f41,69.4797,26.2152,214.86,0.1785,#62b6c4,79.6074,16.9772,72.37,0.0383,#dbc1a8,rotations_triangolo,S10_synthwave,1337,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_3_pos_00001_.png,S10_synthwave_s4242145_Block_3_pos_00001_.png,,,,1024,1280,79.7489,6.8885,80.79,0.151,#cdc5b9,10.0801,5.1403,352.23,0.1639,#22191d,0.8964,70.2077,9.775,5,0.2855,58.8435,7.0164,5.037,318.31,0.119,#19141a,34.8806,17.4227,42.56,0.1665,#6c4a40,37.6353,28.4796,73.13,0.0479,#72532c,46.1481,63.8805,32.79,0.0352,#c53c37,53.8041,44.3634,55.6,0.0625,#b86e42,77.2242,12.5554,208.56,0.0876,#a1c5c9,rotations_triangolo,S10_synthwave,4242145,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_Block_3_neg_00001_.png,S10_synthwave_s4242145_Block_3_neg_00001_.png,,,,1024,1280,83.4314,7.372,104.0,0.1271,#d2d0c2,12.5074,5.3615,272.47,0.167,#1d2128,0.8672,67.6055,10.6192,4,0.257,57.3966,9.2599,2.698,292.51,0.1192,#1a1a1d,34.072,25.7039,61.0,0.0716,#6d482d,36.9943,32.5839,9.98,0.0169,#88414f,38.2318,60.0946,35.07,0.0148,#a72d25,50.2703,47.8685,62.42,0.0515,#ab672e,76.8654,16.4474,200.08,0.1379,#96c7c8,rotations_triangolo,S10_synthwave,4242145,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_scramble_D_00001_.png,S10_synthwave_s4242145_scramble_D_00001_.png,,,,1024,1280,86.0077,12.0115,100.63,0.1334,#dcd8c1,17.5385,9.0202,324.52,0.1678,#322833,0.8933,71.1107,12.257,4,0.2494,55.4517,9.347,5.7846,321.41,0.0586,#1e181f,37.5269,61.2363,35.3,0.0357,#a62922,40.0721,17.46,35.72,0.1508,#7a564e,42.4522,27.0591,65.17,0.0661,#825c3c,50.6369,42.4557,51.3,0.0607,#b06541,80.4577,12.1005,197.25,0.0986,#accece,rotations_triangolo,S10_synthwave,4242145,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s4242145_scramble_C_00001_.png,S10_synthwave_s4242145_scramble_C_00001_.png,,,,1024,1280,85.705,10.692,109.67,0.1704,#d7d8c3,4.9251,8.5135,301.75,0.1531,#130f1b,0.8813,75.137,13.1305,5,0.3181,67.1736,4.5671,8.1298,302.37,0.1685,#120e1a,44.7025,75.3035,36.12,0.029,#ca2a23,57.2434,38.458,352.55,0.0209,#c46f93,60.699,44.833,63.48,0.05,#c6844c,66.2963,27.4566,221.64,0.1496,#56adc1,79.7041,20.621,76.38,0.0345,#ddc1a1,rotations_triangolo,S10_synthwave,4242145,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_Block_3_neg_00001_.png,S10_synthwave_s42_Block_3_neg_00001_.png,,,,1024,1280,79.9871,8.9573,141.08,0.1935,#bdcabc,8.9771,3.5758,277.87,0.1493,#18191e,0.8518,67.2507,3.7012,6,0.1915,67.214,7.5996,4.2573,272.96,0.1496,#14171c,25.1026,45.5534,33.8,0.0384,#731b17,38.3194,26.8712,351.07,0.0335,#804962,47.3096,71.4713,32.56,0.0211,#d13433,57.0851,47.4307,66.31,0.039,#bb7b3c,74.8502,16.3118,75.47,0.0419,#cbb59c,rotations_triangolo,S10_synthwave,42,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_Block_3_pos_00001_.png,S10_synthwave_s42_Block_3_pos_00001_.png,,,,1024,1280,82.1765,4.4626,120.72,0.1754,#cbcdc5,5.6436,1.8472,328.69,0.135,#141214,0.8703,78.8976,14.7503,5,0.2714,73.7296,4.4858,1.7953,315.34,0.1394,#110f12,47.3597,75.5249,34.97,0.0359,#d4312b,59.9467,46.5706,9.37,0.0221,#dd6d85,60.4603,46.9102,67.45,0.0252,#c38445,65.8714,25.7395,231.12,0.132,#60aac3,83.3834,15.795,68.6,0.0233,#e6cbb5,rotations_triangolo,S10_synthwave,42,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_scramble_D_00001_.png,S10_synthwave_s42_scramble_D_00001_.png,,,,1024,1280,84.7063,17.1174,84.92,0.1218,#e3d1b4,11.6114,5.3967,337.88,0.1372,#241c22,0.8934,72.455,11.9021,4,0.2807,51.8578,9.732,4.9785,319.6,0.1281,#1e191f,39.843,26.6105,89.18,0.0353,#6c5c32,39.846,23.9093,42.3,0.1429,#815245,41.3111,56.8364,32.24,0.0414,#af3733,59.1024,48.0219,56.84,0.0546,#ca7b48,82.187,10.2727,165.81,0.1378,#bad2c7,rotations_triangolo,S10_synthwave,42,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S10_synthwave_s42_scramble_C_00001_.png,S10_synthwave_s42_scramble_C_00001_.png,,,,1024,1280,85.4681,8.171,115.08,0.1899,#d5d7c8,6.3122,6.9711,330.88,0.1912,#1a1119,0.8627,82.7245,15.2627,4,0.2875,68.5079,4.1623,6.941,318.62,0.1725,#140b16,47.5567,75.4489,31.52,0.0387,#d72c32,56.9629,52.8216,68.11,0.0182,#bd7a31,61.082,33.6223,0.85,0.0378,#cb7c94,63.6899,28.052,226.33,0.1151,#4da6be,86.8868,18.4515,82.87,0.0261,#ecd7b7,rotations_triangolo,S10_synthwave,42,scramble_C,rotations_block1_vs_block6
