set_id,condition,folder,image_file,preset_file,model_strength,clip_strength,prompt_key,prompt_sha1,seed,barnacles,comfy_image_file,comfy_folder
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,102.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,102,0,G1_randsign_exact_seed102_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,103.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,103,0,G1_randsign_exact_seed103_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,104.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,104,0,G1_randsign_exact_seed104_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,105.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,105,0,G1_randsign_exact_seed105_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,106.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,106,0,G1_randsign_exact_seed106_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,107.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,107,0,G1_randsign_exact_seed107_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,108.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,108,0,G1_randsign_exact_seed108_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,109.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,109,0,G1_randsign_exact_seed109_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,110.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,110,0,G1_randsign_exact_seed110_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,201.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,201,0,G1_randsign_exact_seed201_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,202.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,202,0,G1_randsign_exact_seed202_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,203.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,203,0,G1_randsign_exact_seed203_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,204.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,204,0,G1_randsign_exact_seed204_00001_.png,22_randsign_exact
A7,"randsign, full prompt (same Frobenius displacement)",A7_randsign_full_prompt,205.png,Arthemy_Bench_RANDSIGN.json,1.0,1.0,full,30de058455,205,1,G1_randsign_exact_seed205_00001_.png,22_randsign_exact
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,1337,0,G4_blockshuf_base_seed1337_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,42,0,G4_blockshuf_base_seed42_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,4242145,0,G4_blockshuf_base_seed4242145_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,777,0,G4_blockshuf_base_seed777_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,9999,0,G4_blockshuf_base_seed9999_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,101,0,G4_blockshuf_base_seed101_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,102,0,G4_blockshuf_base_seed102_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,103,0,G4_blockshuf_base_seed103_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,104,0,G4_blockshuf_base_seed104_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,105,0,G4_blockshuf_base_seed105_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,106.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,106,0,G4_blockshuf_base_seed106_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,107.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,107,0,G4_blockshuf_base_seed107_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,108.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,108,0,G4_blockshuf_base_seed108_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,109.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,109,0,G4_blockshuf_base_seed109_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,110.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,110,0,G4_blockshuf_base_seed110_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,201.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,201,0,G4_blockshuf_base_seed201_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,202.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,202,0,G4_blockshuf_base_seed202_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,203.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,203,0,G4_blockshuf_base_seed203_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,204.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,204,0,G4_blockshuf_base_seed204_00001_.png,4_hag_base
B1,"blockshuffle, Ancient Hag, no barnacle keyword",B1_hag_base,205.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_base,95acba3b41,205,0,G4_blockshuf_base_seed205_00001_.png,4_hag_base
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,1337,0,G4_blockshuf_barnacles_seed1337_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,42,0,G4_blockshuf_barnacles_seed42_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,4242145,0,G4_blockshuf_barnacles_seed4242145_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,777,0,G4_blockshuf_barnacles_seed777_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,9999,0,G4_blockshuf_barnacles_seed9999_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,101,0,G4_blockshuf_barnacles_seed101_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,102,0,G4_blockshuf_barnacles_seed102_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,103,0,G4_blockshuf_barnacles_seed103_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,104,0,G4_blockshuf_barnacles_seed104_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,105,0,G4_blockshuf_barnacles_seed105_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,106.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,106,0,G4_blockshuf_barnacles_seed106_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,107.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,107,0,G4_blockshuf_barnacles_seed107_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,108.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,108,0,G4_blockshuf_barnacles_seed108_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,109.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,109,0,G4_blockshuf_barnacles_seed109_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,110.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,110,0,G4_blockshuf_barnacles_seed110_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,201.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,201,0,G4_blockshuf_barnacles_seed201_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,202.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,202,0,G4_blockshuf_barnacles_seed202_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,203.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,203,0,G4_blockshuf_barnacles_seed203_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,204.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,204,0,G4_blockshuf_barnacles_seed204_00001_.png,5_hag_barnacles
B2,"blockshuffle, Ancient Hag + barnacle keyword, no marine context",B2_hag_barnacles,205.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hag_keyword,0face70d22,205,0,G4_blockshuf_barnacles_seed205_00001_.png,5_hag_barnacles
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,1337,0,G4_blockshuf_teal_hag_seed1337_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,42,0,G4_blockshuf_teal_hag_seed42_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,4242145,0,G4_blockshuf_teal_hag_seed4242145_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,777,0,G4_blockshuf_teal_hag_seed777_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,9999,0,G4_blockshuf_teal_hag_seed9999_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,101,0,G4_blockshuf_teal_hag_seed101_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,102,0,G4_blockshuf_teal_hag_seed102_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,103,0,G4_blockshuf_teal_hag_seed103_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,104,0,G4_blockshuf_teal_hag_seed104_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,105,0,G4_blockshuf_teal_hag_seed105_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,106.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,106,0,G4_blockshuf_teal_hag_seed106_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,107.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,107,0,G4_blockshuf_teal_hag_seed107_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,108.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,108,0,G4_blockshuf_teal_hag_seed108_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,109.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,109,0,G4_blockshuf_teal_hag_seed109_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,110.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,110,0,G4_blockshuf_teal_hag_seed110_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,201.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,201,0,G4_blockshuf_teal_hag_seed201_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,202.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,202,0,G4_blockshuf_teal_hag_seed202_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,203.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,203,0,G4_blockshuf_teal_hag_seed203_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,204.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,204,0,G4_blockshuf_teal_hag_seed204_00001_.png,9_teal_sea_hag_side
B5,"blockshuffle, teal sea hag in profile, no temple ridges",B5_teal_sea_hag_side,205.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,teal_sea_hag,3acb51f99b,205,0,G4_blockshuf_teal_hag_seed205_00001_.png,9_teal_sea_hag_side
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,1337,1,G1_blockshuf_old_hag_seed1337_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,42,1,G1_blockshuf_old_hag_seed42_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,4242145,1,G1_blockshuf_old_hag_seed4242145_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,777,1,G1_blockshuf_old_hag_seed777_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,9999,1,G1_blockshuf_old_hag_seed9999_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,101,1,G1_blockshuf_old_hag_seed101_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,102,1,G1_blockshuf_old_hag_seed102_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,103,1,G1_blockshuf_old_hag_seed103_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,104,1,G1_blockshuf_old_hag_seed104_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,105,1,G1_blockshuf_old_hag_seed105_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,106.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,106,1,G1_blockshuf_old_hag_seed106_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,107.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,107,1,G1_blockshuf_old_hag_seed107_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,108.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,108,1,G1_blockshuf_old_hag_seed108_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,109.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,109,1,G1_blockshuf_old_hag_seed109_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,110.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,110,1,G1_blockshuf_old_hag_seed110_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,201.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,201,1,G1_blockshuf_old_hag_seed201_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,202.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,202,1,G1_blockshuf_old_hag_seed202_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,203.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,203,1,G1_blockshuf_old_hag_seed203_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,204.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,204,1,G1_blockshuf_old_hag_seed204_00001_.png,10_old_sea_hag_hybrid
B6,"blockshuffle, siren/hag hybrid (full scaffold)",B6_old_sea_hag_hybrid,205.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,hybrid,7ea7e0d43f,205,1,G1_blockshuf_old_hag_seed205_00001_.png,10_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,1337.png,,0.0,0.0,hybrid,7ea7e0d43f,1337,0,G1_baseline_old_hag_seed1337_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,42.png,,0.0,0.0,hybrid,7ea7e0d43f,42,0,G1_baseline_old_hag_seed42_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,4242145.png,,0.0,0.0,hybrid,7ea7e0d43f,4242145,1,G1_baseline_old_hag_seed4242145_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,777.png,,0.0,0.0,hybrid,7ea7e0d43f,777,1,G1_baseline_old_hag_seed777_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,9999.png,,0.0,0.0,hybrid,7ea7e0d43f,9999,0,G1_baseline_old_hag_seed9999_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,101.png,,0.0,0.0,hybrid,7ea7e0d43f,101,0,G1_baseline_old_hag_seed101_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,102.png,,0.0,0.0,hybrid,7ea7e0d43f,102,0,G1_baseline_old_hag_seed102_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,103.png,,0.0,0.0,hybrid,7ea7e0d43f,103,1,G1_baseline_old_hag_seed103_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,104.png,,0.0,0.0,hybrid,7ea7e0d43f,104,1,G1_baseline_old_hag_seed104_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,105.png,,0.0,0.0,hybrid,7ea7e0d43f,105,0,G1_baseline_old_hag_seed105_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,106.png,,0.0,0.0,hybrid,7ea7e0d43f,106,0,G1_baseline_old_hag_seed106_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,107.png,,0.0,0.0,hybrid,7ea7e0d43f,107,0,G1_baseline_old_hag_seed107_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,108.png,,0.0,0.0,hybrid,7ea7e0d43f,108,1,G1_baseline_old_hag_seed108_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,109.png,,0.0,0.0,hybrid,7ea7e0d43f,109,0,G1_baseline_old_hag_seed109_00001_.png,0_baseline_old_sea_hag_hybrid
B7,"stock model, siren/hag hybrid (full scaffold)",B7_baseline_old_sea_hag_hybrid,110.png,,0.0,0.0,hybrid,7ea7e0d43f,110,0,G1_baseline_old_hag_seed110_00001_.png,0_baseline_old_sea_hag_hybrid
