run_id,prompt_id,prompt_sha1,seed,condition,tag,node_class,target_or_control,angle_deg,dose_target_D,measured_D_calibration,measured_D_node,checkpoint,checkpoint_sha256,vae,text_encoder,tuner_git_sha,sampler,steps,cfg,scheduler,denoise,width,height,file,image_path,baseline_file,png_sha256,renders_root,timestamp
rot_v3_000,P01,52e5b19ca6,1618033,baseline,baseline,None,none,0.0,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s1618033_baseline_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s1618033_baseline_00001_.png,P01_s1618033_baseline_00001_.png,70d1225de2aba05ce8e43d40e705bc50936f5ff7499524b0a59efbeeda71fa3a,benchmark_rotations_matched_v3/renders,2026-09-23T14:18:10.974271
rot_v3_001,P01,52e5b19ca6,1618033,Block_1_pos,B1_pos,ArthemyKrea2ModelRotator,Block_1 (All 0-4),3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s1618033_B1_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s1618033_B1_pos_00001_.png,P01_s1618033_baseline_00001_.png,0e36955a79cf6867bad770d8bca07c6f3b68d704a21929097bffe2121d56e7b7,benchmark_rotations_matched_v3/renders,2026-09-23T14:18:51.490350
rot_v3_002,P01,52e5b19ca6,1618033,Block_1_neg,B1_neg,ArthemyKrea2ModelRotator,Block_1 (All 0-4),-3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s1618033_B1_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s1618033_B1_neg_00001_.png,P01_s1618033_baseline_00001_.png,b23f82e00f7ba688e131bd74bc708c0aee6044962ac3c315243e5d7477583088,benchmark_rotations_matched_v3/renders,2026-09-23T14:19:31.576070
rot_v3_003,P01,52e5b19ca6,1618033,Block_6_pos,B6_pos,ArthemyKrea2ModelRotator,Block_6 (All 24-27),5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s1618033_B6_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s1618033_B6_pos_00001_.png,P01_s1618033_baseline_00001_.png,020f73385bb74571953cdb61ab9a13ec060aafc0c3e531e7a6721a0019335480,benchmark_rotations_matched_v3/renders,2026-09-23T14:20:10.445478
rot_v3_004,P01,52e5b19ca6,1618033,Block_6_neg,B6_neg,ArthemyKrea2ModelRotator,Block_6 (All 24-27),-5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s1618033_B6_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s1618033_B6_neg_00001_.png,P01_s1618033_baseline_00001_.png,a8aca9e212723b83d0e9fd2f719f88092284c8afadf76f50bf4288dd4d22b714,benchmark_rotations_matched_v3/renders,2026-09-23T14:20:49.467766
rot_v3_005,P01,52e5b19ca6,1618033,scramble_A_pos,scrA_pos,ArthemyKrea2ModelScrambleRotator,scramble_A,3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s1618033_scrA_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s1618033_scrA_pos_00001_.png,P01_s1618033_baseline_00001_.png,b35c78566335dfd822042a544845bd3db524da95f28a86500bdbe1f57fd120ef,benchmark_rotations_matched_v3/renders,2026-09-23T14:21:31.253603
rot_v3_006,P01,52e5b19ca6,1618033,scramble_A_neg,scrA_neg,ArthemyKrea2ModelScrambleRotator,scramble_A,-3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s1618033_scrA_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s1618033_scrA_neg_00001_.png,P01_s1618033_baseline_00001_.png,bc3fa5b00dc9d8989a31ab8d706652e078518063d7c01860dce1c4b712a69b65,benchmark_rotations_matched_v3/renders,2026-09-23T14:22:10.660553
rot_v3_007,P01,52e5b19ca6,1618033,scramble_B_pos,scrB_pos,ArthemyKrea2ModelScrambleRotator,scramble_B,5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s1618033_scrB_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s1618033_scrB_pos_00001_.png,P01_s1618033_baseline_00001_.png,eba12e1a1b13bbe191c4535d9a6753a3e1b303a83ec53930e1de711aaacbc15e,benchmark_rotations_matched_v3/renders,2026-09-23T14:22:49.194023
rot_v3_008,P01,52e5b19ca6,1618033,scramble_B_neg,scrB_neg,ArthemyKrea2ModelScrambleRotator,scramble_B,-5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s1618033_scrB_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s1618033_scrB_neg_00001_.png,P01_s1618033_baseline_00001_.png,7977e514fd124f2d9185f0367f22caf4f9f7c15ee5828c3f15fb32ed436bab93,benchmark_rotations_matched_v3/renders,2026-09-23T14:23:28.482811
rot_v3_009,P01,52e5b19ca6,2718281,baseline,baseline,None,none,0.0,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s2718281_baseline_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s2718281_baseline_00001_.png,P01_s2718281_baseline_00001_.png,7fa435cf10d0c625a1bf62ed3c34245dd5e9c745214c3d838681b3dc75358ce9,benchmark_rotations_matched_v3/renders,2026-09-23T14:06:33.870798
rot_v3_010,P01,52e5b19ca6,2718281,Block_1_pos,B1_pos,ArthemyKrea2ModelRotator,Block_1 (All 0-4),3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s2718281_B1_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s2718281_B1_pos_00001_.png,P01_s2718281_baseline_00001_.png,cefa94b9727a666b01e88a83459ade866719a8327de5484b4c50621e6da7ac06,benchmark_rotations_matched_v3/renders,2026-09-23T14:07:15.684148
rot_v3_011,P01,52e5b19ca6,2718281,Block_1_neg,B1_neg,ArthemyKrea2ModelRotator,Block_1 (All 0-4),-3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s2718281_B1_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s2718281_B1_neg_00001_.png,P01_s2718281_baseline_00001_.png,50afea9e20b9cd529458a00e0de721ab9174b49bb31c2bcf95ca3c3f4ec84c0b,benchmark_rotations_matched_v3/renders,2026-09-23T14:07:57.468750
rot_v3_012,P01,52e5b19ca6,2718281,Block_6_pos,B6_pos,ArthemyKrea2ModelRotator,Block_6 (All 24-27),5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s2718281_B6_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s2718281_B6_pos_00001_.png,P01_s2718281_baseline_00001_.png,ed6a7cb4ad31d1a93e53d5135af01712e214420b6906876a56c93fcf2bf99a04,benchmark_rotations_matched_v3/renders,2026-09-23T14:08:35.996841
rot_v3_013,P01,52e5b19ca6,2718281,Block_6_neg,B6_neg,ArthemyKrea2ModelRotator,Block_6 (All 24-27),-5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s2718281_B6_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s2718281_B6_neg_00001_.png,P01_s2718281_baseline_00001_.png,d5d554f84513cd8ced10e5685c825de4adc7ea5ab6f7b36d1b050d5e4915e750,benchmark_rotations_matched_v3/renders,2026-09-23T14:09:13.193044
rot_v3_014,P01,52e5b19ca6,2718281,scramble_A_pos,scrA_pos,ArthemyKrea2ModelScrambleRotator,scramble_A,3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s2718281_scrA_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s2718281_scrA_pos_00001_.png,P01_s2718281_baseline_00001_.png,96e3fb602624f9d6b50bf8737d5b0bbb972aeb41ce3c9c086cd715c2f409abb0,benchmark_rotations_matched_v3/renders,2026-09-23T14:09:50.745410
rot_v3_015,P01,52e5b19ca6,2718281,scramble_A_neg,scrA_neg,ArthemyKrea2ModelScrambleRotator,scramble_A,-3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s2718281_scrA_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s2718281_scrA_neg_00001_.png,P01_s2718281_baseline_00001_.png,748c4f70eb3f3db5c63fd71e653c2a3565730442d07915db74deb9a4e61ed71a,benchmark_rotations_matched_v3/renders,2026-09-23T14:10:28.254193
rot_v3_016,P01,52e5b19ca6,2718281,scramble_B_pos,scrB_pos,ArthemyKrea2ModelScrambleRotator,scramble_B,5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s2718281_scrB_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s2718281_scrB_pos_00001_.png,P01_s2718281_baseline_00001_.png,c92273924107311cee88ef8c6a1a6171f4be5d29abd5879967ba3c8b5ecdc339,benchmark_rotations_matched_v3/renders,2026-09-23T14:11:05.026946
rot_v3_017,P01,52e5b19ca6,2718281,scramble_B_neg,scrB_neg,ArthemyKrea2ModelScrambleRotator,scramble_B,-5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s2718281_scrB_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s2718281_scrB_neg_00001_.png,P01_s2718281_baseline_00001_.png,b85118642211ce29eac03b1bca7cfacc2caddf635e7589bce9cdf67dd731d369,benchmark_rotations_matched_v3/renders,2026-09-23T14:11:43.698083
rot_v3_018,P01,52e5b19ca6,3141592,baseline,baseline,None,none,0.0,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s3141592_baseline_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s3141592_baseline_00001_.png,P01_s3141592_baseline_00001_.png,e78d4667d9b084ed26a5c5dd070687dcb6061e61c107f18194fb144ef218cc11,benchmark_rotations_matched_v3/renders,2026-09-23T14:12:18.825046
rot_v3_019,P01,52e5b19ca6,3141592,Block_1_pos,B1_pos,ArthemyKrea2ModelRotator,Block_1 (All 0-4),3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s3141592_B1_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s3141592_B1_pos_00001_.png,P01_s3141592_baseline_00001_.png,d0df716f29c489311c6f24ccdf86bf9c2d9c9889a46097909dfacc7e23073e9f,benchmark_rotations_matched_v3/renders,2026-09-23T14:12:59.086821
rot_v3_020,P01,52e5b19ca6,3141592,Block_1_neg,B1_neg,ArthemyKrea2ModelRotator,Block_1 (All 0-4),-3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s3141592_B1_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s3141592_B1_neg_00001_.png,P01_s3141592_baseline_00001_.png,3db3f23c026206f27a1c5efcc6951d2149faeebe728ce8c0c9a962a5ae6d2b5e,benchmark_rotations_matched_v3/renders,2026-09-23T14:13:39.447451
rot_v3_021,P01,52e5b19ca6,3141592,Block_6_pos,B6_pos,ArthemyKrea2ModelRotator,Block_6 (All 24-27),5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s3141592_B6_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s3141592_B6_pos_00001_.png,P01_s3141592_baseline_00001_.png,29236e3753f9f08d3e181dbb9a80418eb7abcf8957ac6a83ba07bc4f407196eb,benchmark_rotations_matched_v3/renders,2026-09-23T14:14:19.188337
rot_v3_022,P01,52e5b19ca6,3141592,Block_6_neg,B6_neg,ArthemyKrea2ModelRotator,Block_6 (All 24-27),-5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s3141592_B6_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s3141592_B6_neg_00001_.png,P01_s3141592_baseline_00001_.png,973879f44810252ad3a0550f17b86fb63743b47d22831f0aac5cc80d8f1607af,benchmark_rotations_matched_v3/renders,2026-09-23T14:14:57.719381
rot_v3_023,P01,52e5b19ca6,3141592,scramble_A_pos,scrA_pos,ArthemyKrea2ModelScrambleRotator,scramble_A,3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s3141592_scrA_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s3141592_scrA_pos_00001_.png,P01_s3141592_baseline_00001_.png,f97b6303dc1b183cbbebfd846c104682e64b45240881e1f6e6ae7730139e346c,benchmark_rotations_matched_v3/renders,2026-09-23T14:15:36.994848
rot_v3_024,P01,52e5b19ca6,3141592,scramble_A_neg,scrA_neg,ArthemyKrea2ModelScrambleRotator,scramble_A,-3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s3141592_scrA_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s3141592_scrA_neg_00001_.png,P01_s3141592_baseline_00001_.png,3dc18256937f5d3369c4a6df1018797a84eed20650e6b5656da95bc60816dd82,benchmark_rotations_matched_v3/renders,2026-09-23T14:16:16.428070
rot_v3_025,P01,52e5b19ca6,3141592,scramble_B_pos,scrB_pos,ArthemyKrea2ModelScrambleRotator,scramble_B,5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s3141592_scrB_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s3141592_scrB_pos_00001_.png,P01_s3141592_baseline_00001_.png,e7a37c683c55f4de2ddd5562fe9ec7f20bcb9bb87ee65faf98398fc8af3ecc65,benchmark_rotations_matched_v3/renders,2026-09-23T14:16:55.764472
rot_v3_026,P01,52e5b19ca6,3141592,scramble_B_neg,scrB_neg,ArthemyKrea2ModelScrambleRotator,scramble_B,-5.01651171875,0.0071,0.00710012,0.00710012,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P01_s3141592_scrB_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P01_s3141592_scrB_neg_00001_.png,P01_s3141592_baseline_00001_.png,c38f190b4c14ef5cdddce8f156704e298e819992f2a204f253ba4b68cbae427a,benchmark_rotations_matched_v3/renders,2026-09-23T14:17:36.263449
rot_v3_027,P02,7919c95fcf,1618033,baseline,baseline,None,none,0.0,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P02_s1618033_baseline_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P02_s1618033_baseline_00001_.png,P02_s1618033_baseline_00001_.png,a4bebcc331ea050ea5d1672f163d6977ec8e991480ba71c971ddde5860573eb7,benchmark_rotations_matched_v3/renders,2026-09-23T14:35:50.711146
rot_v3_028,P02,7919c95fcf,1618033,Block_1_pos,B1_pos,ArthemyKrea2ModelRotator,Block_1 (All 0-4),3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P02_s1618033_B1_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P02_s1618033_B1_pos_00001_.png,P02_s1618033_baseline_00001_.png,a47f7241c6ea134ef23395bf80d2c480103426ed1fbcbae433ddb0aa19c84562,benchmark_rotations_matched_v3/renders,2026-09-23T14:36:30.376415
rot_v3_029,P02,7919c95fcf,1618033,Block_1_neg,B1_neg,ArthemyKrea2ModelRotator,Block_1 (All 0-4),-3.7115117187499997,0.0071,0.00709978,0.00709978,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P02_s1618033_B1_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P02_s1618033_B1_neg_00001_.png,P02_s1618033_baseline_00001_.png,7cd5862c790552b0ca0dd652b0a7a2ec8df3136ce125621cfe3b96e2f6156995,benchmark_rotations_matched_v3/renders,2026-09-23T14:37:12.098710
rot_v3_030,P02,7919c95fcf,1618033,Block_6_pos,B6_pos,ArthemyKrea2ModelRotator,Block_6 (All 24-27),5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P02_s1618033_B6_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P02_s1618033_B6_pos_00001_.png,P02_s1618033_baseline_00001_.png,d87caa65c8797084e595b2056ec72fc19806e0f095174e6262a29a5befed6e8e,benchmark_rotations_matched_v3/renders,2026-09-23T14:37:51.392763
rot_v3_031,P02,7919c95fcf,1618033,Block_6_neg,B6_neg,ArthemyKrea2ModelRotator,Block_6 (All 24-27),-5.01651171875,0.0071,0.00710011,0.00710011,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P02_s1618033_B6_neg_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P02_s1618033_B6_neg_00001_.png,P02_s1618033_baseline_00001_.png,780f1cf48d73688459cf0ca359ec8b48c84594daa290773596ba8db022e2b096,benchmark_rotations_matched_v3/renders,2026-09-23T14:38:32.245290
rot_v3_032,P02,7919c95fcf,1618033,scramble_A_pos,scrA_pos,ArthemyKrea2ModelScrambleRotator,scramble_A,3.7115117187499997,0.0071,0.00709975,0.00709975,krea2_turbo_bf16.safetensors,78bbf8f4165eda19cea3cb06c78089221932a39e2eed8af9da741f942c47ffb3,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,dbe83af5be16fc0f4cf80b404a45e53dfe4dcdf2,euler_ancestral,9,1.0,simple,1.0,1024,1280,P02_s1618033_scrA_pos_00001_.png,C:\Users\aless\Desktop\comfyui-pilot\benchmark_rotations_matched_v3\renders\P02_s1618033_scrA_pos_00001_.png,P02_s1618033_baseline_00001_.png,fadb01718e4e6d8f6cff82fd028744832cba43c617519fee9e4bbd9b7c07657e,benchmark_rotations_matched_v3/renders,2026-09-23T14:39:12.268958
