recovered_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share,bench,prompt_id,seed,condition,output_folder
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1280,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06,pilot_rotations,african_scientist,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1280,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06,pilot_rotations,combat_robot,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1280,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06,pilot_rotations,elf_brawler,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1280,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06,pilot_rotations,flag,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1280,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06,pilot_rotations,preraphaelite_altar,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1280,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06,pilot_rotations,tiefling,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1280,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06,pilot_rotations,tiefling,1337,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1280,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06,pilot_rotations,tiefling,42,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1280,4.0,2.007066249847412,0.501766562461853,0.0871612548828125,83.63396778916545,1366,2.550832748413086,3.5250651836395264,0.5682,0.8727911160084422,11.24463139162206,25.991954803466797,4,13.0,6.5237095826448686,14.315036209921102,0.8033788233031551,0.2652110211059685,0.9372119577934895,2.370068739582495,0.95489501953125,-3.396589372743747,9.064115018458892e-06,pilot_rotations,troll_shaman,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1280,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06,pilot_rotations,african_scientist,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1280,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06,pilot_rotations,combat_robot,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1280,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06,pilot_rotations,elf_brawler,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1280,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06,pilot_rotations,flag,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1280,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06,pilot_rotations,preraphaelite_altar,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1280,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06,pilot_rotations,tiefling,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1280,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06,pilot_rotations,tiefling,1337,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1280,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06,pilot_rotations,tiefling,42,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1280,4.393799781799316,1.9983704090118408,0.45481599259251704,0.09157028198242187,126.60654008438819,948,2.490567445755005,3.4418931007385254,0.494,0.9165790858650965,12.696125097939262,31.57004737854004,4,14.0,6.477071363236386,13.505499783969672,0.784989552317289,0.26817626607910056,0.9389235721243023,2.6175810098656087,0.9241355895996093,-3.7067490524959146,4.53507522027493e-06,pilot_rotations,troll_shaman,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1280,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06,pilot_rotations,african_scientist,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1280,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06,pilot_rotations,combat_robot,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1280,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06,pilot_rotations,elf_brawler,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1280,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06,pilot_rotations,flag,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1280,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06,pilot_rotations,preraphaelite_altar,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1280,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06,pilot_rotations,tiefling,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1280,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06,pilot_rotations,tiefling,1337,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1280,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06,pilot_rotations,tiefling,42,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1280,4.0,2.2849671840667725,0.5712417960166931,0.088787841796875,81.78215038650738,1423,2.8085639476776123,3.78969144821167,0.5676000000000001,0.8602155546253822,10.859322693171206,21.761032104492188,5,17.0,6.258683329231208,11.278873909419556,0.7681658345670417,0.20968786572267983,0.9464572968667286,2.8658214035438134,0.8787994384765625,-3.540342921054062,5.003533328862037e-06,pilot_rotations,troll_shaman,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1280,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05,pilot_rotations,african_scientist,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1280,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05,pilot_rotations,combat_robot,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1280,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05,pilot_rotations,elf_brawler,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1280,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05,pilot_rotations,flag,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1280,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05,pilot_rotations,preraphaelite_altar,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1280,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05,pilot_rotations,tiefling,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1280,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05,pilot_rotations,tiefling,1337,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1280,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05,pilot_rotations,tiefling,42,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1280,2.799999952316284,2.3138229846954346,0.8263653657498592,0.10047607421875,46.20912280701754,2850,2.52195143699646,3.4711177349090576,0.48710000000000003,0.9250102935887011,12.996409252470608,35.45469284057617,5,17.0,6.798851005868565,11.063468587483657,0.7757665710085772,0.23791140808819228,0.9428959045430187,2.5768457773751883,0.9344688415527344,-3.2465752202936327,1.1192858715340606e-05,pilot_rotations,troll_shaman,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,1024,1280,2.799999952316284,1.9111722707748413,0.6825615369006828,0.10751113891601563,62.35265486725664,2260,2.745687246322632,3.631129026412964,0.52845,0.8887060560547311,11.751917143191754,21.321321487426758,4,16.0,6.345640112510321,13.361138326178128,0.7447934174768612,0.21694709047067526,0.9411423272755448,2.8491202858591116,0.8889495849609375,-3.546889154599963,5.185759884937418e-06,pilot_rotations,african_scientist,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,1024,1280,2.799999952316284,1.9111722707748413,0.6825615369006828,0.10751113891601563,62.35265486725664,2260,2.745687246322632,3.631129026412964,0.52845,0.8887060560547311,11.751917143191754,21.321321487426758,4,16.0,6.345640112510321,13.361138326178128,0.7447934174768612,0.21694709047067526,0.9411423272755448,2.8491202858591116,0.8889495849609375,-3.546889154599963,5.185759884937418e-06,pilot_rotations,combat_robot,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,1024,1280,2.799999952316284,1.9111722707748413,0.6825615369006828,0.10751113891601563,62.35265486725664,2260,2.745687246322632,3.631129026412964,0.52845,0.8887060560547311,11.751917143191754,21.321321487426758,4,16.0,6.345640112510321,13.361138326178128,0.7447934174768612,0.21694709047067526,0.9411423272755448,2.8491202858591116,0.8889495849609375,-3.546889154599963,5.185759884937418e-06,pilot_rotations,elf_brawler,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,1024,1280,2.799999952316284,1.9111722707748413,0.6825615369006828,0.10751113891601563,62.35265486725664,2260,2.745687246322632,3.631129026412964,0.52845,0.8887060560547311,11.751917143191754,21.321321487426758,4,16.0,6.345640112510321,13.361138326178128,0.7447934174768612,0.21694709047067526,0.9411423272755448,2.8491202858591116,0.8889495849609375,-3.546889154599963,5.185759884937418e-06,pilot_rotations,flag,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,1024,1280,2.799999952316284,1.9111722707748413,0.6825615369006828,0.10751113891601563,62.35265486725664,2260,2.745687246322632,3.631129026412964,0.52845,0.8887060560547311,11.751917143191754,21.321321487426758,4,16.0,6.345640112510321,13.361138326178128,0.7447934174768612,0.21694709047067526,0.9411423272755448,2.8491202858591116,0.8889495849609375,-3.546889154599963,5.185759884937418e-06,pilot_rotations,preraphaelite_altar,4242145,rotX,rotations
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,1024,1280,2.799999952316284,1.9111722707748413,0.6825615369006828,0.10751113891601563,62.35265486725664,2260,2.745687246322632,3.631129026412964,0.52845,0.8887060560547311,11.751917143191754,21.321321487426758,4,16.0,6.345640112510321,13.361138326178128,0.7447934174768612,0.21694709047067526,0.9411423272755448,2.8491202858591116,0.8889495849609375,-3.546889154599963,5.185759884937418e-06,pilot_rotations,tiefling,4242145,rotX,rotations
