run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
22,S02_linocut,42,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_1_pos_00001_.png,S02_linocut_s42_Block_1_pos_00001_.png,1024,1760,4.393799781799316,2.4800798892974854,0.5644499095227005,0.13554611206054687,70.4732249107497,2521,3.0573863983154297,3.8007848262786865,0.5327,0.9210601257536309,12.854846723696792,68.03079223632812,2,17.0,5.8462500862563616,18.39382887980579,0.6471012380263672,0.15494252022097815,0.8996823913927141,2.903710228096329,0.9383880615234377,-3.39704319564687,1.1585810871420046e-05
23,S02_linocut,42,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_1_neg_00001_.png,S02_linocut_s42_Block_1_neg_00001_.png,1024,1760,4.0,1.9578187465667725,0.4894546866416931,0.17531661987304686,55.96468582562104,4106,3.7331154346466064,4.06837272644043,0.42595,0.9507393384677398,13.957390705149265,54.2652473449707,2,23.0,4.109823244510243,6.579575739659426,0.5835739993045843,0.10112761167407242,0.9421717983346362,2.929142547568945,0.9364555358886719,-3.654362776465677,6.2896029782750844e-06
24,S02_linocut,42,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_6_pos_00001_.png,S02_linocut_s42_Block_6_pos_00001_.png,1024,1760,2.0,0.0,0.0,0.0,0.0,0,3.948261260986328,4.058868408203125,0.3839,0.9577048994356999,14.229564444970853,17.441364288330078,1,,2.7452660959367856,0.14750295802947053,0.9263882439427351,0.5704654149691748,0.8256720411633856,2.703948072144162,0.9661972045898437,-3.215311608164319,5.369245951541339e-06
25,S02_linocut,42,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_6_neg_00001_.png,S02_linocut_s42_Block_6_neg_00001_.png,1024,1760,2.0,0.36110052466392517,0.18055026233196259,0.006310272216796875,20.625935162094763,401,3.693220376968384,3.8266613483428955,0.34619999999999995,0.9814102468943482,15.196224098651621,28.41246223449707,2,26.0,1.9746085276440213,2.24559703282183,0.5449101778613876,0.15276842684093145,0.8466624513554253,2.7758406266582156,0.7378280639648438,-1.7004556828518191,3.007284834943988e-05
26,S02_linocut,42,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_scramble_A_00001_.png,S02_linocut_s42_scramble_A_00001_.png,1024,1760,4.393799781799316,2.54278564453125,0.5787213279640947,0.049701690673828125,60.826330532212886,1071,3.34920072555542,3.928279399871826,0.5997999999999999,0.8247763032601578,9.843048566885992,70.61481475830078,2,18.5,6.142775824864889,2.8003805461212883,0.8280383772204669,0.356713361867739,0.9608750437188207,2.793586474803412,0.9431694030761719,-3.3043706612524653,2.144292629655962e-05
27,S02_linocut,42,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_scramble_B_00001_.png,S02_linocut_s42_scramble_B_00001_.png,1024,1760,4.0,2.3084850311279297,0.5771212577819824,0.12594375610351563,65.89900199600798,2505,3.380795478820801,4.051176071166992,0.413,0.9534724386880035,14.063558250087722,56.712005615234375,2,21.0,5.228089845966689,7.5718225319660295,0.6572643307421653,0.12202471868342299,0.9251299597567215,3.143010705269918,0.8833145141601562,-3.4104727186560346,1.2294115751701003e-05
28,S02_linocut,1337,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_baseline_00001_.png,S02_linocut_s1337_baseline_00001_.png,1024,1760,4.0,2.2689599990844727,0.5672399997711182,0.13594436645507812,91.75334706488157,1942,3.114567279815674,4.085319519042969,0.51605,0.9114087170767463,12.515420579076807,53.78611373901367,4,16.0,6.231299547141957,13.196112605509455,0.6403829740135327,0.13803266288620059,0.9132655555372254,3.20944880898763,0.8162704467773437,-3.456253396443305,1.1828625467419695e-05
29,S02_linocut,1337,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_1_pos_00001_.png,S02_linocut_s1337_Block_1_pos_00001_.png,1024,1760,4.393799781799316,2.5318524837493896,0.5762330123091235,0.13862838745117187,66.72897539478517,2723,3.066926956176758,3.8503456115722656,0.48774999999999996,0.9373360922915229,13.44822972512881,74.36797332763672,3,19.0,5.490876154441983,18.053775803116146,0.6358964089528768,0.1389333120755657,0.900957440864202,2.8670549798559044,0.9444473266601563,-3.4898224361357046,1.0562596901979007e-05
30,S02_linocut,1337,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_1_neg_00001_.png,S02_linocut_s1337_Block_1_neg_00001_.png,1024,1760,4.0,1.9357616901397705,0.4839404225349426,0.1787017822265625,55.955088389871,4186,3.7104759216308594,4.054332733154297,0.3989,0.9657594803084075,14.55091449451697,52.538143157958984,2,24.0,4.271407343186593,7.2928029398223035,0.5762367418585799,0.0993355931551038,0.9320592987931225,2.915155950098625,0.937738800048828,-3.6534055038124142,6.446036202932851e-06
31,S02_linocut,1337,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_6_pos_00001_.png,S02_linocut_s1337_Block_6_pos_00001_.png,1024,1760,2.799999952316284,1.1466466188430786,0.4095166565608409,0.0001678466796875,110.0,2,3.8065927028656006,4.021482467651367,0.57975,0.833336648669745,10.079461049787696,16.790821075439453,1,22.0,4.767375569690856,0.1459115769731005,0.9282892297431984,0.5866616488132328,0.8850400485779885,2.4944141009634992,0.9775703430175782,-3.1340233004052833,1.1582837270280089e-05
32,S02_linocut,1337,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_6_neg_00001_.png,S02_linocut_s1337_Block_6_neg_00001_.png,1024,1760,2.0,0.3558290898799896,0.1779145449399948,0.032747650146484376,28.653538050734312,1498,3.5960538387298584,3.7315282821655273,0.34909999999999997,0.97007996078721,14.726266837580287,34.169029235839844,2,26.0,2.166262622582959,2.3577953141948753,0.5396847883633553,0.1517646834744058,0.822365851645914,2.860267150310424,0.7528785705566406,-1.8955567631076575,2.840547243813177e-05
33,S02_linocut,1337,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_scramble_A_00001_.png,S02_linocut_s1337_scramble_A_00001_.png,1024,1760,5.599999904632568,2.740830183029175,0.4894339695902206,0.05154495239257813,58.79982593559617,1149,3.361403465270996,4.005082130432129,0.65565,0.7650088967398765,8.339931805294961,80.28807067871094,3,15.0,6.96031956515,4.411533439621062,0.8171433575200748,0.3983180052979418,0.9651534772811561,2.7012116534884663,0.9583465576171875,-3.6212893190057853,1.4113746231980262e-05
34,S02_linocut,1337,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_scramble_B_00001_.png,S02_linocut_s1337_scramble_B_00001_.png,1024,1760,4.0,2.2936277389526367,0.5734069347381592,0.12236480712890625,65.78589007383101,2438,3.4496140480041504,4.073358535766602,0.3895,0.9632664448334795,14.450683022830765,55.5082893371582,3,21.0,4.810581411985972,6.931506210884822,0.6594503068791128,0.12087551211321314,0.9286764464704909,3.1481120058627585,0.8822868347167969,-3.4647655077829853,1.0595234372160273e-05
35,S02_linocut,4242145,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_baseline_00001_.png,S02_linocut_s4242145_baseline_00001_.png,1024,1760,4.0,2.2117438316345215,0.5529359579086304,0.14007797241210937,101.88845726970034,1802,3.1530449390411377,4.095053195953369,0.5084500000000001,0.9181524551436449,12.75163045724265,47.478660583496094,5,16.0,5.867286292443893,13.52009279667824,0.622451612496304,0.14035978626892515,0.9105721094237742,3.2113727509116603,0.8177536010742188,-3.451435928146369,1.198181675172682e-05
36,S02_linocut,4242145,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_1_pos_00001_.png,S02_linocut_s4242145_Block_1_pos_00001_.png,1024,1760,4.393799781799316,2.3660473823547363,0.538496859177732,0.13900299072265626,54.91078963230862,3318,3.2829527854919434,3.921273708343506,0.4912500000000001,0.9412014154215308,13.593128799732536,75.83522033691406,3,19.0,5.571478342616358,15.456784581613002,0.6364580224971308,0.1340820552922178,0.9097390610188556,2.911196307333057,0.9375473022460937,-3.4276318557244823,1.0177068182291816e-05
37,S02_linocut,4242145,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_1_neg_00001_.png,S02_linocut_s4242145_Block_1_neg_00001_.png,1024,1760,2.799999952316284,1.7772167921066284,0.6347202937044466,0.15898971557617186,49.49904988123515,4210,3.8230981826782227,4.105075836181641,0.42045,0.955825765931321,14.155620292534865,47.60685729980469,2,24.0,3.8079147365775428,5.599587271288375,0.6128838567716246,0.11059766036791334,0.939799217232506,3.0048318480016967,0.92659912109375,-3.591952038727697,6.160381038784861e-06
38,S02_linocut,4242145,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_6_pos_00001_.png,S02_linocut_s4242145_Block_6_pos_00001_.png,1024,1760,2.799999952316284,1.3237775564193726,0.47277770677256087,0.00040740966796875,29.666666666666668,18,4.0160932540893555,4.104683876037598,0.39535000000000003,0.9484196896866748,13.86791273938829,26.827789306640625,1,22.0,3.9263261168023234,0.5097444392850298,0.7926220170087576,0.3531757159718094,0.8042975922653,2.2910691894567767,0.9814476013183593,-3.8061726266213047,1.8119672399546788e-06
39,S02_linocut,4242145,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_6_neg_00001_.png,S02_linocut_s4242145_Block_6_neg_00001_.png,1024,1760,2.0,0.28676173090934753,0.14338086545467377,0.13763046264648438,20.68987269182246,8719,3.7033255100250244,3.8303046226501465,0.36624999999999996,0.9707844354882831,14.75505856515795,26.295978546142578,1,26.0,2.083695078198326,4.247927836028785,0.45636134111565596,0.13104386591149142,0.6658691100353018,2.873317060123408,0.7544212341308594,-1.6571771463101015,6.248436749121447e-05
40,S02_linocut,4242145,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_scramble_A_00001_.png,S02_linocut_s4242145_scramble_A_00001_.png,1024,1760,4.0,2.5342838764190674,0.6335709691047668,0.044858551025390624,49.99744897959184,1176,3.4308083057403564,3.9152894020080566,0.6877500000000001,0.7388060723260431,7.7555241581935634,66.4354248046875,1,19.0,6.245829831075473,2.14084861333153,0.837219620496912,0.4547625734170569,0.9607209865146594,2.7636730887636407,0.9456047058105469,-3.188985903490645,3.651452183677016e-05
41,S02_linocut,4242145,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_scramble_B_00001_.png,S02_linocut_s4242145_scramble_B_00001_.png,1024,1760,4.0,2.3649489879608154,0.5912372469902039,0.12032546997070312,71.33107191316147,2211,3.4252445697784424,4.0518059730529785,0.39664999999999995,0.9600556278810526,14.322609986985197,55.503265380859375,3,21.0,5.243843775550878,7.262224292393205,0.6669426124142641,0.12256408567587503,0.9296990424033489,3.13412592124576,0.8876350402832032,-3.4193720868747564,1.0700637124603471e-05
42,S03_cyberpunk,42,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_baseline_00001_.png,S03_cyberpunk_s42_baseline_00001_.png,1024,1760,4.0,2.276843547821045,0.5692108869552612,0.05395965576171875,85.62469733656174,826,2.9781222343444824,3.888127326965332,0.47519999999999996,0.9328669272522132,13.282618779380366,72.69393920898438,4,20.0,5.952880266197621,2.66445939192871,0.8077292429322316,0.15296281352014612,0.9833512142214247,3.00968783674126,0.8686889648437499,-3.8474210121373233,2.071534348237168e-06
