prompt_id,seed,condition,cond_tag,block_name,angle_label,angle_deg,image_path,run_id,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
P01,1618033,B4_neg,B4_neg_mid,B4,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_neg_mid_00001_.png,,P01_s1618033_B4_neg_mid_00001_.png,1024,1280,2.799999952316284,1.9393811225891113,0.6926361270059198,0.1368560791015625,54.03012048192771,3320,3.1840596199035645,3.972111225128174,0.49025,0.9213996809955353,12.866954579579176,40.754066467285156,3,16.0,5.969792894931264,9.192878889997058,0.6909589809625534,0.19777371696559462,0.8503424981685795,3.171780607761959,0.829852294921875,-3.3813546895749007,1.9557741238389725e-05
P01,1618033,B4_pos,B4_pos_high,B4,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_pos_high_00001_.png,,P01_s1618033_B4_pos_high_00001_.png,1024,1280,2.799999952316284,2.077430248260498,0.7419393870139017,0.13067626953125,48.54875283446712,3528,3.2671923637390137,3.994816541671753,0.5605,0.8660906672561075,11.037661706534497,41.10772705078125,3,17.0,6.443254665255746,8.880768651724864,0.7108551188105294,0.26440745284467077,0.873363799473658,3.1374216911838144,0.8375160217285157,-3.1933421786450653,3.587845080493818e-05
P01,1618033,B4_pos,B4_pos_low,B4,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_pos_low_00001_.png,,P01_s1618033_B4_pos_low_00001_.png,1024,1280,2.799999952316284,2.189764976501465,0.7820589334974789,0.124407958984375,60.171217712177125,2710,3.23787260055542,3.986564874649048,0.5278,0.8829075296221798,11.56449304462174,39.95271682739258,3,16.0,6.263541119013825,8.736701117597303,0.7146902289723376,0.24929333671390264,0.8788651107141253,3.1528212655048624,0.8329025268554687,-3.3523378869767977,2.3622150736895512e-05
P01,1618033,B4_pos,B4_pos_mid,B4,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B4_pos_mid_00001_.png,,P01_s1618033_B4_pos_mid_00001_.png,1024,1280,2.799999952316284,2.239041328430176,0.7996576309145796,0.130828857421875,58.109115554049474,2951,3.236330509185791,3.9924402236938477,0.51625,0.8845659503682386,11.617790395719997,40.02500915527344,1,18.0,6.38518891131515,8.780985680747799,0.710176489841676,0.25457577892939537,0.8790246195486293,3.155168314768924,0.8326614379882813,-3.3146984822563788,2.7136294493934226e-05
P01,1618033,B5_neg,B5_neg_high,B5,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_neg_high_00001_.png,,P01_s1618033_B5_neg_high_00001_.png,1024,1280,2.799999952316284,2.1185696125030518,0.756632017350742,0.121759033203125,61.953416149068325,2576,3.21384334564209,3.9980990886688232,0.5266,0.8777216193184836,11.399403882089743,39.94316101074219,2,16.0,6.3675691475736285,7.981714490540595,0.7105070025475364,0.23501034467921977,0.8946333286091364,3.151021620152856,0.8395782470703126,-3.4878615874228505,1.5703648489765652e-05
P01,1618033,B5_neg,B5_neg_low,B5,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_neg_low_00001_.png,,P01_s1618033_B5_neg_low_00001_.png,1024,1280,2.799999952316284,2.1312007904052734,0.7611431523926454,0.1252410888671875,62.08623298033283,2644,3.218069314956665,3.9718430042266846,0.57195,0.8555022869460419,10.718336781617012,38.88325500488281,1,16.0,6.37068601618453,8.484611991680048,0.7084539592458937,0.2429544222964245,0.8811527186344057,3.1586877403347584,0.8344375610351562,-3.4137161626390125,2.0664192396513754e-05
P01,1618033,B5_neg,B5_neg_mid,B5,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_neg_mid_00001_.png,,P01_s1618033_B5_neg_mid_00001_.png,1024,1280,2.799999952316284,2.069812536239624,0.7392187755315436,0.12511215209960938,62.44744859101295,2626,3.2031753063201904,3.977268934249878,0.5354,0.8779965091409297,11.408095322658475,38.62337112426758,2,16.0,6.494715489901583,8.454528799951783,0.7060054310044093,0.23181767691805966,0.8837440198550363,3.1560366122642036,0.8372642517089843,-3.443618094869957,1.8575610059584122e-05
P01,1618033,B5_pos,B5_pos_high,B5,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_pos_high_00001_.png,,P01_s1618033_B5_pos_high_00001_.png,1024,1280,2.799999952316284,1.9871512651443481,0.7096968924947619,0.13122634887695311,63.77493511308862,2697,3.1382479667663574,3.9941258430480957,0.5266000000000001,0.8843336880933008,11.610311321614924,39.5792236328125,1,16.0,5.578628391919227,7.832255821888198,0.7120580624845705,0.22584373301834856,0.8859899957277222,3.1282985814655406,0.8504714965820312,-3.5012293126020038,1.4771818865697725e-05
P01,1618033,B5_pos,B5_pos_low,B5,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_pos_low_00001_.png,,P01_s1618033_B5_pos_low_00001_.png,1024,1280,2.799999952316284,2.160010576248169,0.7714323617974752,0.12640304565429689,58.378787878787875,2838,3.227797269821167,3.984642505645752,0.5166000000000001,0.8814860875090225,11.519006209830243,39.558624267578125,1,17.0,6.145278083607805,9.034649277529898,0.7110004002925423,0.2515012552640913,0.8789085583968483,3.1491872101851346,0.8380081176757812,-3.3687543084314817,2.167384659833192e-05
P01,1618033,B5_pos,B5_pos_mid,B5,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B5_pos_mid_00001_.png,,P01_s1618033_B5_pos_mid_00001_.png,1024,1280,2.799999952316284,2.1627328395843506,0.7724045987198114,0.12758712768554686,59.917950555356505,2791,3.197126626968384,4.0198564529418945,0.5376500000000001,0.8862345939255358,11.671664191542032,39.60212707519531,1,16.0,6.039622399326228,8.664312946228964,0.7115277446683059,0.23573262821791074,0.8792380756991411,3.145207816619674,0.8429153442382812,-3.4618613394999507,1.8217253454349832e-05
P01,1618033,B6_neg,B6_neg_high,B6,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_neg_high_00001_.png,6.0,P01_s1618033_B6_neg_high_00001_.png,1024,1280,2.0,0.5364006757736206,0.2682003378868103,0.3422348022460937,63.4834418341353,7066,1.962775707244873,2.492823600769043,0.38515,0.954237702377098,14.093429444737671,45.42194366455078,1,26.0,2.161002088917337,7.201025576117839,0.3653075112376571,0.0962824465508791,0.7769130301947363,2.7110419077748644,0.829656219482422,-2.70352381718862,4.432702869713968e-05
P01,1618033,B6_neg,B6_neg_low,B6,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_neg_low_00001_.png,7.0,P01_s1618033_B6_neg_low_00001_.png,1024,1280,4.0,1.6164615154266355,0.4041153788566589,0.1512794494628906,62.27543969849246,3184,3.1838414669036865,3.9724044799804688,0.5012,0.9076864693786428,12.386922367901832,32.4810676574707,2,18.0,5.458713933179238,8.999515279760399,0.6344474941664202,0.1716603165063309,0.8473936187573516,3.1821654985492978,0.8477874755859375,-3.3293091208464087,2.727954213928584e-05
P01,1618033,B6_neg,B6_neg_mid,B6,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_neg_mid_00001_.png,8.0,P01_s1618033_B6_neg_mid_00001_.png,1024,1280,4.0,1.1250591278076172,0.2812647819519043,0.2113128662109375,41.85763941363155,6617,2.626328468322754,3.616789340972901,0.5395,0.8852130898796532,11.638654348010002,35.37491989135742,2,24.0,3.901954472737629,7.741213727843732,0.5091848418693956,0.1244289891000408,0.7960137936434706,3.0208746704546496,0.8831031799316407,-3.03301283145899,5.514938547690695e-05
P01,1618033,B6_pos,B6_pos_high,B6,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_pos_high_00001_.png,9.0,P01_s1618033_B6_pos_high_00001_.png,1024,1280,2.0,1.527740240097046,0.763870120048523,0.0147590637207031,63.21895424836601,306,3.451544761657715,3.990111827850342,0.63395,0.8015058832774167,9.228035366122088,45.57197570800781,1,23.0,4.379982483635585,0.4336792011940003,0.8768955921924504,0.404958716197098,0.989699004193588,2.654373100038712,0.950439453125,-3.748127257271172,1.173484923493798e-06
P01,1618033,B6_pos,B6_pos_low,B6,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_pos_low_00001_.png,10.0,P01_s1618033_B6_pos_low_00001_.png,1024,1280,2.799999952316284,2.151912212371826,0.7685400889352405,0.12442626953125,58.245714285714286,2800,3.21428656578064,3.890115261077881,0.55385,0.8678484289108288,11.091585597955858,47.27201843261719,2,17.0,6.028029882476839,7.0746328445734425,0.7105462106454014,0.2434361073026749,0.899273221406374,3.109647839718054,0.8760055541992187,-3.431307573456093,1.4905526756532562e-05
P01,1618033,B6_pos,B6_pos_mid,B6,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_pos_mid_00001_.png,11.0,P01_s1618033_B6_pos_mid_00001_.png,1024,1280,2.0,1.6674745082855225,0.8337372541427612,0.1033576965332031,63.99291450165328,2117,3.180215358734131,3.946181297302246,0.55105,0.8698387559293287,11.152962133893189,51.589149475097656,2,23.0,4.192981858128627,2.096121785177497,0.7033516249875564,0.1761484889988095,0.963157317093552,3.0693958120063907,0.8789283752441407,-3.624757374962892,3.6575572343348647e-06
P01,1618033,baseline,baseline,baseline,none,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_baseline_00001_.png,12.0,P01_s1618033_baseline_00001_.png,1024,1280,2.799999952316284,2.160496711730957,0.7716059816157134,0.1245208740234375,59.41463414634146,2747,3.229543685913086,3.973296403884888,0.52685,0.8756551476238761,11.334278016520898,39.16868591308594,1,16.0,6.218694892735149,8.344576418066334,0.7128359735671849,0.2552030007980215,0.8840389994204094,3.1552769682011808,0.8347099304199219,-3.398778814740956,2.012729821447045e-05
P01,1618033,scrA_neg,scrA_neg_high,scrA,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_neg_high_00001_.png,13.0,P01_s1618033_scrA_neg_high_00001_.png,1024,1280,2.799999952316284,1.7662991285324097,0.6308211280758232,0.1447174072265625,55.85512367491166,3396,3.463396072387696,4.053917407989502,0.4664999999999999,0.9156991197611236,12.665187050271664,33.95640563964844,1,21.0,5.175209350349397,7.251382848379542,0.6581621887209474,0.1679016639584149,0.8717706068602066,3.118396705321484,0.8958671569824218,-3.378635235926038,1.898662897771408e-05
P01,1618033,scrA_neg,scrA_neg_low,scrA,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_neg_low_00001_.png,14.0,P01_s1618033_scrA_neg_low_00001_.png,1024,1280,2.799999952316284,2.061065673828125,0.736094896045666,0.132244873046875,56.4980443285528,3068,3.294193983078003,4.005887031555176,0.5297,0.8825094303405445,11.55173559717608,36.3184814453125,1,17.0,5.880262756981413,8.032705424749867,0.6972385106669925,0.2245487673479851,0.879042848143721,3.1659745880603363,0.846722412109375,-3.3804647651321176,2.057877627652172e-05
P01,1618033,scrA_neg,scrA_neg_mid,scrA,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_neg_mid_00001_.png,15.0,P01_s1618033_scrA_neg_mid_00001_.png,1024,1280,2.799999952316284,1.866260528564453,0.6665216286952432,0.1369621276855468,57.7417175940817,3109,3.3755457401275635,4.035322666168213,0.4972999999999999,0.89078368183495,11.819808260267584,35.799652099609375,1,19.0,5.578521196908246,7.570451812762002,0.6787540511641468,0.1937987265871144,0.8762041353855795,3.1722287209676185,0.8634544372558595,-3.392746487427095,1.844176302266592e-05
P01,1618033,scrA_pos,scrA_pos_high,scrA,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_pos_high_00001_.png,16.0,P01_s1618033_scrA_pos_high_00001_.png,1024,1280,4.0,2.145695686340332,0.536423921585083,0.1281425476074218,54.006109324758846,3110,3.386533260345459,3.9844624996185294,0.5809,0.8492815422602392,10.53505666603158,45.22186279296875,2,18.0,6.043976439038981,9.893115850860706,0.6895577494770475,0.2594827353653484,0.8721547350786314,2.995997159166833,0.9219017028808592,-3.432385336179569,2.0848347519943053e-05
P01,1618033,scrA_pos,scrA_pos_low,scrA,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_pos_low_00001_.png,17.0,P01_s1618033_scrA_pos_low_00001_.png,1024,1280,4.0,2.157181978225708,0.539295494556427,0.1228897094726562,64.22408293460926,2508,3.194333076477051,3.9788453578948975,0.5649,0.8618297219035526,10.908031660052298,40.46297836303711,1,16.0,6.146664567445578,9.653051298081143,0.7110515832083539,0.250466612419278,0.872915898059043,3.1465304267713297,0.8406776428222656,-3.400422730142449,2.209585337308896e-05
P01,1618033,scrA_pos,scrA_pos_mid,scrA,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_pos_mid_00001_.png,18.0,P01_s1618033_scrA_pos_mid_00001_.png,1024,1280,4.0,2.109898567199707,0.5274746417999268,0.1251533508300781,61.48463268365817,2668,3.296003818511963,3.986032962799072,0.53245,0.8838194475648217,11.593769396437764,41.5308952331543,1,17.0,5.873347821448993,9.537607410356228,0.7018335129048644,0.2463102390979672,0.8783582997754991,3.121434226808537,0.8729393005371093,-3.4696996870204764,1.8744507200191008e-05
P01,1618033,scrB_neg,scrB_neg_high,scrB,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_neg_high_00001_.png,19.0,P01_s1618033_scrB_neg_high_00001_.png,1024,1280,2.0,1.2783557176589966,0.6391778588294983,0.0695716857910156,82.82379654859218,1101,2.9246740341186523,3.908992290496826,0.4969,0.924795644008764,12.988676935505248,76.01499938964844,2,24.0,3.6621897244158657,1.1468851811057914,0.7519995787139133,0.1845339317855494,0.977070833694081,3.062552857154984,0.8526382446289062,-3.674662515084516,1.0869184837631688e-06
P01,1618033,scrB_neg,scrB_neg_low,scrB,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_neg_low_00001_.png,20.0,P01_s1618033_scrB_neg_low_00001_.png,1024,1280,2.799999952316284,2.1221752166748047,0.7579197331482979,0.1302825927734375,65.02817974105103,2626,3.01408314704895,3.815462589263916,0.56175,0.8785595142630553,11.42591705622409,60.115211486816406,3,14.0,6.172315188376019,10.905365975299995,0.6969866957086731,0.215538910229567,0.8721691085362308,3.1310639312767403,0.8442718505859375,-3.398876008578985,1.3755300553558452e-05
P01,1618033,scrB_neg,scrB_neg_mid,scrB,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_neg_mid_00001_.png,21.0,P01_s1618033_scrB_neg_mid_00001_.png,1024,1280,2.0,1.999813675880432,0.999906837940216,0.1141960144042968,60.99388753056235,2454,2.955578088760376,3.872157573699951,0.49195,0.9200741271856672,12.81975254007014,76.87725830078125,3,20.0,5.007091805201528,4.254777335509493,0.6895323783593394,0.1625605303783365,0.9401196850094776,3.0628885913886448,0.8465438842773437,-3.5165662725010867,4.455412409215257e-06
P01,1618033,scrB_pos,scrB_pos_high,scrB,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_pos_high_00001_.png,22.0,P01_s1618033_scrB_pos_high_00001_.png,1024,1280,2.799999952316284,1.2345356941223145,0.4409056125522615,0.0377037048339843,52.461783439490446,942,2.9675865173339844,3.787860870361328,0.7106,0.7626327369055104,8.285167977398055,24.65503120422364,0,20.0,4.88393227061663,0.9367785866803024,0.8608110218285563,0.6084408918474883,0.8920976169328272,2.824113341639214,0.8935493469238281,-3.010359294549533,6.710552281833904e-05
P01,1618033,scrB_pos,scrB_pos_low,scrB,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_pos_low_00001_.png,23.0,P01_s1618033_scrB_pos_low_00001_.png,1024,1280,2.799999952316284,1.6881707906723022,0.6029181497934571,0.1327430725097656,67.54231366459628,2576,3.2651078701019287,4.013632774353027,0.5707500000000001,0.8474566535125427,10.481887421156976,27.99996757507324,1,18.0,5.507152395101098,5.711229069597381,0.7023103975090899,0.278822512938831,0.8728919075296773,3.097784453067918,0.8749221801757813,-3.36399612725212,2.7313903840881704e-05
P01,1618033,scrB_pos,scrB_pos_mid,scrB,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_pos_mid_00001_.png,24.0,P01_s1618033_scrB_pos_mid_00001_.png,1024,1280,2.799999952316284,1.3564947843551636,0.484462431234333,0.0878929138183593,71.51024208566108,1611,3.0058741569519043,3.90600061416626,0.66875,0.7950196674229042,9.063565302161166,25.83031845092773,0,21.0,4.89994686650558,2.894855104150597,0.7387326924008109,0.3457804792850855,0.8698939677240675,2.949731452888091,0.9108688354492188,-3.2352782729558425,4.640021293203739e-05
P01,2718281,B1_neg,B1_neg_high,B1,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_neg_high_00001_.png,25.0,P01_s2718281_B1_neg_high_00001_.png,1024,1280,2.799999952316284,2.0582211017608643,0.7350789774329147,0.1072540283203125,68.44206426484908,2054,3.40803337097168,4.063985824584961,0.5668,0.8627813599996519,10.936850515643822,39.43424987792969,1,19.0,5.962702171589486,6.995856310091423,0.7230266603375293,0.245070672258398,0.8988063257192211,3.143297526291548,0.8693832397460938,-3.4375682724279697,1.6786376543139684e-05
P01,2718281,B1_neg,B1_neg_low,B1,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_neg_low_00001_.png,26.0,P01_s2718281_B1_neg_low_00001_.png,1024,1280,2.799999952316284,2.083463668823242,0.7440941801087205,0.1209976196289062,58.52177121771218,2710,3.255892753601074,4.023299694061279,0.5409999999999999,0.8764535519218467,11.359395895040455,39.79183197021485,1,16.0,6.268718052757051,8.18892240867866,0.7195829574601111,0.2526914333344086,0.8854281798756237,3.1408305641321563,0.8324050903320312,-3.360331587768092,2.0472228557165462e-05
P01,2718281,B1_neg,B1_neg_mid,B1,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_neg_mid_00001_.png,27.0,P01_s2718281_B1_neg_mid_00001_.png,1024,1280,4.0,2.172004461288452,0.543001115322113,0.1127609252929687,67.27264451524806,2197,3.304666519165039,4.041564464569092,0.54085,0.8706502437500148,11.17808367869938,43.0671501159668,1,17.0,6.064417270179206,7.665696031991052,0.7308521893167707,0.2459149249012131,0.8910558588092301,3.133948474586542,0.8457160949707031,-3.371728906212383,2.0778244782679976e-05
P01,2718281,B1_pos,B1_pos_high,B1,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_pos_high_00001_.png,28.0,P01_s2718281_B1_pos_high_00001_.png,1024,1280,2.799999952316284,2.1570820808410645,0.7703864705628407,0.1481376647949218,56.5754662004662,3432,3.213916778564453,3.934360504150391,0.52115,0.9042620704973694,12.269871900486844,43.03034210205078,2,18.0,6.021151073785787,10.632709275061805,0.6625370147418659,0.211624609931739,0.8550093315534271,3.016543351721725,0.9197364807128906,-3.468997104382149,1.856127450019124e-05
P01,2718281,B1_pos,B1_pos_low,B1,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_pos_low_00001_.png,29.0,P01_s2718281_B1_pos_low_00001_.png,1024,1280,2.799999952316284,2.144496202468872,0.7658915139247948,0.1218940734863281,65.15864600326265,2452,3.2522048950195312,4.021834373474121,0.52815,0.8897180314928502,11.784936876201376,39.23335647583008,1,17.0,6.15842410515706,8.498608782229162,0.7132438674900203,0.2394359051832642,0.885743313740109,3.14499999082592,0.84913330078125,-3.4814058469286207,1.506726473331256e-05
P01,2718281,B1_pos,B1_pos_mid,B1,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_pos_mid_00001_.png,30.0,P01_s2718281_B1_pos_mid_00001_.png,1024,1280,2.799999952316284,2.0524544715881348,0.7330194666218667,0.1355880737304687,58.00195822454308,3064,3.244396448135376,3.9867360591888414,0.5274,0.8935905462539602,11.912152182276724,41.145484924316406,1,18.0,6.171700501259321,9.247849129258494,0.6861109064569293,0.1976251623848091,0.8651767284642196,3.112462808116213,0.8841033935546875,-3.50958570954861,1.5256875798989136e-05
P01,2718281,B2_neg,B2_neg_high,B2,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_neg_high_00001_.png,,P01_s2718281_B2_neg_high_00001_.png,1024,1280,2.799999952316284,2.1344563961029053,0.7623058687330292,0.12064208984375,63.63299798792757,2485,3.309642791748047,4.032196044921875,0.50095,0.9067922107828579,12.35624813537579,37.214141845703125,2,17.0,5.585060920185633,8.157429047328225,0.7100594091308599,0.20074369920334978,0.8795988615117226,3.169587677780365,0.8328620910644531,-3.396709013367315,1.6948152057175256e-05
P01,2718281,B2_neg,B2_neg_low,B2,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_neg_low_00001_.png,,P01_s2718281_B2_neg_low_00001_.png,1024,1280,2.799999952316284,2.174971342086792,0.7767754925451192,0.11780548095703125,57.422833767199705,2689,3.2811760902404785,4.021821975708008,0.60205,0.8460338717864272,10.440620040546866,38.336181640625,1,16.0,6.35267261332485,7.93785783324412,0.7250285929686686,0.2680615077961014,0.8915441699975942,3.142806173088172,0.8356391906738281,-3.40868142020658,1.8226361822100308e-05
P01,2718281,B2_neg,B2_neg_mid,B2,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_neg_mid_00001_.png,,P01_s2718281_B2_neg_mid_00001_.png,1024,1280,2.799999952316284,2.1127676963806152,0.754559904414584,0.12492599487304687,59.41328011611031,2756,3.2953600883483887,4.019398212432861,0.551,0.8811314911997425,11.507686867223617,36.766902923583984,1,18.0,6.2431736704812,7.942854820386478,0.7124665416995173,0.23719564814731892,0.8864928226209656,3.1562585095107356,0.8391380310058594,-3.4041659793803776,1.762602972786577e-05
P01,2718281,B2_pos,B2_pos_high,B2,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_pos_high_00001_.png,,P01_s2718281_B2_pos_high_00001_.png,1024,1280,2.799999952316284,2.0986006259918213,0.7495002363324206,0.1235992431640625,70.16197488090083,2309,3.1669869422912598,3.977588176727295,0.55025,0.8661172558499033,11.038475424507949,42.13553237915039,2,16.0,6.284133305791141,8.66377109245908,0.7134974351823732,0.22992256708102454,0.8860699386086748,3.15869047214328,0.8288131713867186,-3.3588470149447867,2.1209888112947722e-05
P01,2718281,B2_pos,B2_pos_low,B2,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_pos_low_00001_.png,,P01_s2718281_B2_pos_low_00001_.png,1024,1280,2.799999952316284,2.105450391769409,0.7519465812946486,0.12197189331054688,64.85638945233266,2465,3.169088125228882,3.9816970825195312,0.5411,0.8641686790576801,10.97899974106663,41.031227111816406,2,17.0,6.149209171714685,9.140773265777963,0.7165571342508114,0.263983404759655,0.8879577278864597,3.140557421864349,0.8360397338867188,-3.403924822269928,1.9044018573847537e-05
P01,2718281,B2_pos,B2_pos_mid,B2,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_pos_mid_00001_.png,,P01_s2718281_B2_pos_mid_00001_.png,1024,1280,2.799999952316284,2.177250623703003,0.7775895217076289,0.12075881958007813,65.86808156471078,2403,3.2231476306915283,4.026464462280273,0.5709500000000001,0.8601057449657691,10.856016999349551,41.662906646728516,1,16.0,6.14911789651818,8.28388448715858,0.7189277118143858,0.23669511981324662,0.88737746802294,3.1552415043204176,0.8311279296875,-3.3581506607804728,2.0053728372034486e-05
P01,2718281,B3_neg,B3_neg_high,B3,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_neg_high_00001_.png,,P01_s2718281_B3_neg_high_00001_.png,1024,1280,2.799999952316284,2.1870200634002686,0.7810786073732139,0.13105926513671876,61.97041847041847,2772,3.2336032390594482,4.00127649307251,0.5514,0.8626255178735401,10.932125875124505,41.35414123535156,2,17.0,6.3153708786373235,9.024656906057935,0.6923323832287084,0.23861143765695192,0.8797520121716706,3.1647517792227298,0.8376075744628906,-3.4391111464670425,1.965830774820143e-05
P01,2718281,B3_neg,B3_neg_low,B3,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_neg_low_00001_.png,,P01_s2718281_B3_neg_low_00001_.png,1024,1280,2.799999952316284,2.1361348628997803,0.7629053211706931,0.124981689453125,60.560443622920516,2705,3.247936964035034,4.019469261169434,0.55595,0.8576423282495775,10.782122591937418,37.934173583984375,1,17.0,6.171208914723805,7.940858583000306,0.7113377310841363,0.25645398845559764,0.8889864363235067,3.1506900514545104,0.8369148254394531,-3.426625570370435,1.8400943910465984e-05
