feature,baseline_mean,B1_A_antisym,B1_S_sym,B6_A_antisym,B6_S_sym
stroke_width_median_px,2.9999999602635703,-0.500000019868215,0.30000001192092896,-0.5999999841054281,-0.3999999761581421
stroke_width_std_px,2.202799121538798,-0.030415276686350468,-0.008496661980946821,0.29803359508514404,-0.6384503245353699
stroke_width_cv,0.7476383999380959,0.08874329265226114,-0.0635648284038283,0.262752111778141,-0.0791993156719507
edge_density,0.13516464233398431,0.005028788248697915,0.003010813395182283,-0.041370264689127606,0.03254038492838543
contour_mean_length_px,57.313783774421296,-2.358671936057518,1.608604854786914,11.955230285828419,-12.511482020310313
contour_n_components,3126.1666666666665,222.91666666666669,5.083333333333329,-2740.0833333333335,2617.0833333333335
