run_id,prompt_id,seed,condition,cond_tag,dose_target_D,angle_deg,image_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
11,P01,1618033,B6_pos,B6_pos_d060,0.06,43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B6_pos_d060_00001_.png,P01_s1618033_B6_pos_d060_00001_.png,1024,1280,,,,0.0,0.0,0,2.9230101108551025,3.296405553817749,0.3717,0.9551912698201762,14.130739662529747,6.547222137451172,0,,,1.1467613271550746e-06,0.9999994266193365,0.999998853239038,-5.733810287873824e-07,1.7338722117423733,0.9914230346679688,-2.4304995856431653,0.00025978578752079847
12,P01,1618033,baseline,baseline,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_baseline_00001_.png,P01_s1618033_baseline_00001_.png,1024,1280,2.799999952316284,2.195500373840332,0.7841072897248147,0.1137542724609375,59.71165398478174,2497,3.1563289165496826,4.003498554229736,0.5503,0.8740375646498683,11.283558820275152,43.61470413208008,2,16.0,6.3575465761110195,8.49063831283042,0.7300237409739198,0.29345074326323045,0.9015260278503099,3.1190390264794092,0.8517196655273437,-3.3819924065500526,2.0194783022869763e-05
13,P01,1618033,scrA_neg,scrA_neg_d030,0.03,-15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_neg_d030_00001_.png,P01_s1618033_scrA_neg_d030_00001_.png,1024,1280,2.799999952316284,1.9471712112426758,0.6954183015724301,0.12915191650390626,52.8016219588272,3206,3.4213197231292725,4.0540666580200195,0.5062,0.8880450550749425,11.730399318004634,34.14102554321289,1,20.0,5.275038480832368,6.828970574805226,0.6932365255350151,0.20388558725030093,0.8878857749001552,3.0680703538867835,0.9108825683593749,-3.3472511948998074,2.2142700111393043e-05
14,P01,1618033,scrA_neg,scrA_neg_d045,0.045001,-23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_neg_d045_00001_.png,P01_s1618033_scrA_neg_d045_00001_.png,1024,1280,4.0,2.0579447746276855,0.5144861936569214,0.12243118286132812,49.55929586164299,3238,3.553774118423462,4.019076824188232,0.48455,0.895687799153734,11.981620978426447,46.977020263671875,1,21.0,5.074572520717734,8.671887942703584,0.6771891013145552,0.16665022257133363,0.8474199550350974,2.8384164737452275,0.9551071166992187,-3.2579903165980326,3.308742684109286e-05
15,P01,1618033,scrA_neg,scrA_neg_d060,0.06,-31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_neg_d060_00001_.png,P01_s1618033_scrA_neg_d060_00001_.png,1024,1280,4.0,1.7642838954925537,0.4410709738731384,0.08273391723632813,43.620675784392596,2486,3.9271161556243896,4.089189052581787,0.43720000000000003,0.932987062004331,13.287043747515066,33.264549255371094,2,23.0,3.345609008068485,2.619065331947317,0.6780301694450548,0.1360549548271027,0.9552315756803146,2.4834736741237067,0.9731742858886719,-3.866614732304491,2.789861774344646e-06
16,P01,1618033,scrA_pos,scrA_pos_d030,0.03,15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_pos_d030_00001_.png,P01_s1618033_scrA_pos_d030_00001_.png,1024,1280,2.799999952316284,2.3075404167175293,0.8241215914338247,0.114715576171875,52.335537765402016,2873,3.3601908683776855,4.0133748054504395,0.57435,0.8437369918817971,10.374342267753612,46.735618591308594,2,19.0,6.013508055321161,8.92359721247291,0.7200279347318913,0.29462739926968656,0.8996388825880997,2.9776307038715397,0.9205650329589843,-3.400969116966268,2.1027422702645632e-05
17,P01,1618033,scrA_pos,scrA_pos_d045,0.045001,23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_pos_d045_00001_.png,P01_s1618033_scrA_pos_d045_00001_.png,1024,1280,4.0,2.268669843673706,0.5671674609184265,0.07601242065429688,57.292121909143184,1739,3.396533966064453,4.015076637268066,0.6534,0.7893700368941708,8.922698845344275,51.444358825683594,2,19.0,5.9842753745326105,3.5130122194873765,0.7959407930794762,0.3560263299234546,0.9333827324927629,2.7250056971622065,0.9571296691894531,-3.3672450790851083,2.2122017353454874e-05
18,P01,1618033,scrA_pos,scrA_pos_d060,0.06,31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_pos_d060_00001_.png,P01_s1618033_scrA_pos_d060_00001_.png,1024,1280,2.799999952316284,1.8417387008666992,0.6577638329397582,0.028041839599609375,44.44377267230955,827,3.7687525749206543,4.064358711242676,0.6186499999999999,0.8409481405586781,10.294433687850493,42.573001861572266,1,21.0,5.179806374216631,0.8266751137593598,0.8464043797866994,0.33056158662213947,0.9761262722329166,2.715256794885334,0.9673881530761719,-3.596802727845512,7.725275756494092e-06
19,P01,1618033,scrB_neg,scrB_neg_d030,0.03,-21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_neg_d030_00001_.png,P01_s1618033_scrB_neg_d030_00001_.png,1024,1280,2.0,0.7184866666793823,0.35924333333969116,0.03607864379882812,83.69734513274337,565,3.467662811279297,3.969845771789551,0.5273,0.9037941442470664,12.253963694666098,83.15381622314453,3,25.0,3.1298415867418576,0.6041528645894685,0.8248182926686312,0.20394296966198114,0.9904681374392168,2.998586223093784,0.9058883666992187,-3.761789261248297,6.665826068385153e-07
20,P01,1618033,scrB_neg,scrB_neg_d045,0.045001,-32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_neg_d045_00001_.png,P01_s1618033_scrB_neg_d045_00001_.png,1024,1280,2.0,0.7003511190414429,0.35017555952072144,0.0,0.0,0,3.590893507003784,3.937579870223999,0.444,0.9410218933275692,13.586364626662423,61.344444274902344,1,21.0,2.698330530961874,0.19809050498174807,0.9026620141679194,0.33162491729315113,0.9703510485241533,2.9302897676525848,0.9014205932617188,-3.4695773465791784,4.841990597785998e-07
21,P01,1618033,scrB_neg,scrB_neg_d060,0.06,-43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_neg_d060_00001_.png,P01_s1618033_scrB_neg_d060_00001_.png,1024,1280,2.0,0.6420376300811768,0.3210188150405884,0.0,0.0,0,3.7728452682495117,3.9280292987823486,0.45135000000000003,0.9143236730001825,12.616979728175838,19.943500518798828,1,,,0.16795823482134653,0.9162045067804876,0.6064443870484756,0.7170489096072765,2.859520863084109,0.9137359619140626,-3.3142753517724266,8.40237136319937e-07
22,P01,1618033,scrB_pos,scrB_pos_d030,0.03,21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_pos_d030_00001_.png,P01_s1618033_scrB_pos_d030_00001_.png,1024,1280,2.799999952316284,1.2612738609313965,0.45045495800384383,0.021630859375,51.54909090909091,550,3.1355504989624023,3.791170358657837,0.7749,0.7026154703503374,7.015091305099191,24.81471061706543,0,22.0,4.6487666048566,0.4771359880069614,0.9157484698154083,0.7288445978093698,0.9396327635549163,2.1910369935558096,0.9436798095703125,-3.141772506741631,3.12423247972377e-05
23,P01,1618033,scrB_pos,scrB_pos_d045,0.045001,32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_pos_d045_00001_.png,P01_s1618033_scrB_pos_d045_00001_.png,1024,1280,2.799999952316284,1.414766550064087,0.5052737764847922,0.04067306518554688,45.68209083119109,1167,3.6109907627105713,3.9485135078430176,0.69875,0.7536157080573522,8.080602309926801,26.43617820739746,0,24.0,3.1106732650529376,0.7236980796111079,0.8659073950104703,0.6054988053471029,0.9890403861089105,2.399183937929583,0.9634788513183594,-3.6804566467589157,1.8125981768381043e-06
24,P01,1618033,scrB_pos,scrB_pos_d060,0.06,43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_pos_d060_00001_.png,P01_s1618033_scrB_pos_d060_00001_.png,1024,1280,2.0,0.29756689071655273,0.14878344535827637,1.8310546875e-05,24.0,1,3.6538779735565186,3.903123140335083,0.38655000000000006,0.9604695844141001,14.33905793065152,24.945281982421875,1,24.0,3.6893725425837953,0.19688120929972341,0.9056452302139866,0.6996106224066132,0.6285856599847395,3.0517269407747487,0.848370361328125,-3.531140230953962,4.4314356883211865e-08
25,P01,2718281,B1_neg,B1_neg_d030,0.03,-15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_neg_d030_00001_.png,P01_s2718281_B1_neg_d030_00001_.png,1024,1280,2.799999952316284,2.0751216411590576,0.7411148844636318,0.11960906982421875,55.105096660808435,2845,3.3969788551330566,4.0530900955200195,0.50645,0.895518207038902,11.975988434532347,43.07081985473633,1,20.0,5.483302619937315,7.516184860961939,0.7070694320782407,0.23730801129449267,0.9026211086207616,3.1249357778095472,0.88233642578125,-3.34624930398288,2.257787354472888e-05
26,P01,2718281,B1_neg,B1_neg_d045,0.045001,-23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_neg_d045_00001_.png,P01_s2718281_B1_neg_d045_00001_.png,1024,1280,2.799999952316284,2.0334970951080322,0.7262489749065293,0.11228713989257813,46.2094191522763,3185,3.7023143768310547,4.095807075500488,0.44595,0.9408525829011227,13.579988300988107,45.79704284667969,1,22.0,4.731603063383566,7.598043007642729,0.6847298903981311,0.16021590045492148,0.9050823189823128,2.9659263322316813,0.9363700866699219,-3.3266675266579693,2.0312338027680704e-05
27,P01,2718281,B1_neg,B1_neg_d060,0.06,-31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_neg_d060_00001_.png,P01_s2718281_B1_neg_d060_00001_.png,1024,1280,4.0,1.6731219291687012,0.4182804822921753,0.13000030517578126,43.679569341194565,3901,4.015284061431885,4.105142116546631,0.39295,0.9611372580098376,14.3656267536132,42.41092300415039,1,24.0,3.1941244121986614,2.4395439279229425,0.6246408507865495,0.14677041990724238,0.8947958556789246,2.486300788901056,0.9693809509277345,-3.985627182697796,1.9921746016451797e-06
28,P01,2718281,B1_pos,B1_pos_d030,0.03,15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_pos_d030_00001_.png,P01_s2718281_B1_pos_d030_00001_.png,1024,1280,2.799999952316284,2.079615831375122,0.7427199524252747,0.13522109985351563,60.864354395604394,2912,3.1821165084838867,3.9760196208953857,0.51695,0.8988265894809667,12.08634696146604,45.86613845825195,1,20.0,5.192926529183713,6.709525366521887,0.6930494408060028,0.20519301065805606,0.889949052131658,3.063592497249843,0.9091270446777344,-3.493465628856957,1.479149700666861e-05
29,P01,2718281,B1_pos,B1_pos_d045,0.045001,23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_pos_d045_00001_.png,P01_s2718281_B1_pos_d045_00001_.png,1024,1280,2.799999952316284,2.2045793533325195,0.7873497824558153,0.1428741455078125,51.73149171270718,3620,3.1927270889282227,4.0257487297058105,0.5581499999999999,0.8728133175664071,11.245323585086007,52.20454406738281,1,21.0,5.521345783859652,8.250633456971018,0.6765615091570636,0.23823195331372776,0.8495474875620332,2.87482657252897,0.9489524841308594,-3.2827922638399527,4.117187011441183e-05
30,P01,2718281,B1_pos,B1_pos_d060,0.06,31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_pos_d060_00001_.png,P01_s2718281_B1_pos_d060_00001_.png,1024,1280,2.799999952316284,2.207907199859619,0.7885382990928769,0.13659210205078126,37.963104325699746,4716,3.5116474628448486,4.0153021812438965,0.4472,0.9381674841762631,13.479265100071686,62.69556427001953,3,23.0,5.1058548177303855,11.202271352239265,0.6336078882474592,0.14988676850942584,0.8999668643242754,2.848117754125014,0.9526962280273439,-3.2231823994082465,3.405443701980942e-05
31,P01,2718281,B6_neg,B6_neg_d030,0.03,-21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_neg_d030_00001_.png,P01_s2718281_B6_neg_d030_00001_.png,1024,1280,2.0,0.6102966070175171,0.30514830350875854,0.35006561279296877,33.41864530225783,13730,1.9197560548782349,2.1143922805786133,0.40245,0.9478090185455037,13.84445228925278,40.4827880859375,1,26.0,2.047950194706893,15.717537533199856,0.26456249004895893,0.0827546065645426,0.44694764346761856,2.689687703242087,0.8507003784179688,-2.5849563039014294,9.267731984653953e-05
32,P01,2718281,B6_neg,B6_neg_d045,0.045001,-32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_neg_d045_00001_.png,P01_s2718281_B6_neg_d045_00001_.png,1024,1280,2.0,0.4575882852077484,0.2287941426038742,0.0863983154296875,39.375521557719054,2876,3.511049747467041,3.7158761024475098,0.40815,0.9465011474289956,13.79434060481918,24.080364227294922,1,27.0,2.2185941967040286,2.3664554521400474,0.5654601217110116,0.21063135832783014,0.4985626949193196,2.9949716248616043,0.7811691284179687,-2.102413535386627,3.257212197411058e-05
33,P01,2718281,B6_neg,B6_neg_d060,0.06,-43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_neg_d060_00001_.png,P01_s2718281_B6_neg_d060_00001_.png,1024,1280,2.0,0.48129016160964966,0.24064508080482483,0.22667999267578126,25.018019535197038,11876,3.732034683227539,3.8871219158172607,0.3989,0.9603370889970788,14.333791369147155,21.071081161499023,1,26.0,1.9885908955841067,5.843460621947505,0.42211575181416855,0.12222845076863634,0.5964343357024934,2.962673598364233,0.768450927734375,-1.8171538759115766,0.0003713467052654999
34,P01,2718281,B6_pos,B6_pos_d030,0.03,21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_pos_d030_00001_.png,P01_s2718281_B6_pos_d030_00001_.png,1024,1280,2.799999952316284,1.6174085140228271,0.5776459077025466,0.000888824462890625,72.8125,16,3.362363576889038,3.937680959701538,0.8383,0.5445380462919109,4.525735231169104,30.026439666748047,0,17.0,5.623297925035785,0.09372926247886798,0.963648005634727,0.694135438914177,0.9911455098758475,1.6583885203531523,0.989898681640625,-3.663340210813243,1.235746915924696e-06
35,P01,2718281,B6_pos,B6_pos_d045,0.045001,32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_pos_d045_00001_.png,P01_s2718281_B6_pos_d045_00001_.png,1024,1280,4.0,1.0090609788894653,0.25226524472236633,7.01904296875e-05,92.0,1,2.8606112003326416,3.4479689598083496,0.9818500000000001,0.12358205333439734,1.4086646618824723,4.074824333190918,0,14.0,4.512632778693174,0.002507448055720367,0.9990929268147533,0.9952257235677824,0.9633697680550053,0.21906362676970628,0.9977645874023438,-3.3085056639307964,1.6474381605434635e-05
36,P01,2718281,B6_pos,B6_pos_d060,0.06,43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_pos_d060_00001_.png,P01_s2718281_B6_pos_d060_00001_.png,1024,1280,,,,0.0,0.0,0,2.967649459838867,3.3359177112579346,0.45215,0.913830586169938,12.599742500149572,6.241579532623291,0,,,5.733806635775373e-07,0.9999997133096683,0.9999994266194461,0.2499997133095586,1.7124714760063744,0.9915458679199219,-2.4214292098380805,0.00033488659471889805
37,P01,2718281,baseline,baseline,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_baseline_00001_.png,P01_s2718281_baseline_00001_.png,1024,1280,2.799999952316284,2.3311445713043213,0.8325516467869563,0.12145462036132812,60.69119329012581,2623,3.223113775253296,4.017055511474609,0.5306500000000001,0.8715240378210973,11.205197334906018,42.435916900634766,1,18.0,6.17388066788013,8.312967963322341,0.7138373546687781,0.2548931612591241,0.8979294188852428,3.157192027943464,0.8378280639648437,-3.4061664387808155,1.8347444540593486e-05
38,P01,2718281,scrA_neg,scrA_neg_d030,0.03,-15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_neg_d030_00001_.png,P01_s2718281_scrA_neg_d030_00001_.png,1024,1280,2.799999952316284,1.8592227697372437,0.6640081433570069,0.13585662841796875,51.68940493468796,3445,3.443567991256714,4.047636032104492,0.5238,0.8925575363716106,11.878083261512963,33.648868560791016,1,21.0,4.845293947481412,6.606661551279748,0.6873260467626953,0.2082558197686262,0.8803260203994956,3.0792237855353966,0.9082794189453124,-3.299386021216406,2.4082763444416986e-05
39,P01,2718281,scrA_neg,scrA_neg_d045,0.045001,-23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_neg_d045_00001_.png,P01_s2718281_scrA_neg_d045_00001_.png,1024,1280,4.0,2.080747365951538,0.5201868414878845,0.12720260620117188,47.73174921271114,3493,3.5850956439971924,4.017293930053711,0.5053,0.8923462800504752,11.871127985848531,52.600669860839844,1,21.0,5.357094630231914,8.968934303462634,0.6768280726905189,0.17656813403260707,0.8359824171477408,2.8875721547005164,0.9508247375488281,-3.210680704755332,3.981934463710954e-05
40,P01,2718281,scrA_neg,scrA_neg_d060,0.06,-31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_neg_d060_00001_.png,P01_s2718281_scrA_neg_d060_00001_.png,1024,1280,4.0,1.7684446573257446,0.44211116433143616,0.06404342651367187,41.473814229249015,2024,3.986642837524414,4.099658489227295,0.482,0.9125498885737698,12.555082071440154,34.11875915527344,2,23.0,3.7112086933973703,2.387901510917394,0.7050351215687847,0.138968085635788,0.9590037551431446,2.501156496551538,0.9726005554199219,-3.8049023932087587,3.3059457293383365e-06
41,P01,2718281,scrA_pos,scrA_pos_d030,0.03,15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_scrA_pos_d030_00001_.png,P01_s2718281_scrA_pos_d030_00001_.png,1024,1280,4.0,2.2080931663513184,0.5520232915878296,0.11820068359375,54.66760762173606,2834,3.2679286003112793,4.002558708190918,0.54125,0.8634313029767462,10.956576757221738,49.83290481567383,1,18.0,6.2091262217400605,9.330954878397318,0.7154641556256554,0.2813663445130188,0.8903573709904806,2.902360786119705,0.9265663146972656,-3.429718923836563,2.0158357679949074e-05
