run_id,prompt_id,prompt_sha1,seed,condition,cond_tag,dose_target_D,angle_deg,measured_D,checkpoint,checkpoint_sha256,vae,text_encoder,tuner_node,tuner_version,tuner_mode,sampler,steps,cfg,scheduler,denoise,width,height,image_path,baseline_path,renders_root,suite_git_sha,timestamp
30,P01,52e5b19ca6,2718281,B1_pos,B1_pos_d060,0.06,31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_B1_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:42:34.005295
31,P01,52e5b19ca6,2718281,B6_neg,B6_neg_d030,0.03,-21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_B6_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:39:52.379824
32,P01,52e5b19ca6,2718281,B6_neg,B6_neg_d045,0.045001,-32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_B6_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:18:22.099530
33,P01,52e5b19ca6,2718281,B6_neg,B6_neg_d060,0.06,-43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_B6_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:50:37.765546
34,P01,52e5b19ca6,2718281,B6_pos,B6_pos_d030,0.03,21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_B6_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:37:11.603685
35,P01,52e5b19ca6,2718281,B6_pos,B6_pos_d045,0.045001,32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_B6_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:15:41.408796
36,P01,52e5b19ca6,2718281,B6_pos,B6_pos_d060,0.06,43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_B6_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:47:56.831359
37,P01,52e5b19ca6,2718281,baseline,baseline,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,none,not recorded,none,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:07:37.885279
38,P01,52e5b19ca6,2718281,scrA_neg,scrA_neg_d030,0.03,-15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrA_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:56:00.589223
39,P01,52e5b19ca6,2718281,scrA_neg,scrA_neg_d045,0.045001,-23.69,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrA_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:23:45.413910
40,P01,52e5b19ca6,2718281,scrA_neg,scrA_neg_d060,0.06,-31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrA_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T03:06:30.972329
41,P01,52e5b19ca6,2718281,scrA_pos,scrA_pos_d030,0.03,15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrA_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:53:19.447479
42,P01,52e5b19ca6,2718281,scrA_pos,scrA_pos_d045,0.045001,23.69,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrA_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:21:03.632070
43,P01,52e5b19ca6,2718281,scrA_pos,scrA_pos_d060,0.06,31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrA_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T03:03:52.794308
44,P01,52e5b19ca6,2718281,scrB_neg,scrB_neg_d030,0.03,-21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrB_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T03:01:14.772559
45,P01,52e5b19ca6,2718281,scrB_neg,scrB_neg_d045,0.045001,-32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrB_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:29:07.113027
46,P01,52e5b19ca6,2718281,scrB_neg,scrB_neg_d060,0.06,-43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrB_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T03:11:45.498408
47,P01,52e5b19ca6,2718281,scrB_pos,scrB_pos_d030,0.03,21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrB_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:58:37.826685
48,P01,52e5b19ca6,2718281,scrB_pos,scrB_pos_d045,0.045001,32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrB_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:26:26.241902
49,P01,52e5b19ca6,2718281,scrB_pos,scrB_pos_d060,0.06,43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_scrB_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s2718281_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T03:09:08.240697
50,P01,52e5b19ca6,3141592,B1_neg,B1_neg_d030,0.03,-15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B1_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:34:56.472358
51,P01,52e5b19ca6,3141592,B1_neg,B1_neg_d045,0.045001,-23.69,0.045002,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B1_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:13:26.393695
52,P01,52e5b19ca6,3141592,B1_neg,B1_neg_d060,0.06,-31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B1_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:45:41.789787
53,P01,52e5b19ca6,3141592,B1_pos,B1_pos_d030,0.03,15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B1_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:32:14.741473
54,P01,52e5b19ca6,3141592,B1_pos,B1_pos_d045,0.045001,23.69,0.045002,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B1_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:10:44.603476
55,P01,52e5b19ca6,3141592,B1_pos,B1_pos_d060,0.06,31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B1_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:42:59.818213
56,P01,52e5b19ca6,3141592,B6_neg,B6_neg_d030,0.03,-21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B6_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:40:18.129592
57,P01,52e5b19ca6,3141592,B6_neg,B6_neg_d045,0.045001,-32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B6_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:18:47.834027
58,P01,52e5b19ca6,3141592,B6_neg,B6_neg_d060,0.06,-43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B6_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:51:03.550048
59,P01,52e5b19ca6,3141592,B6_pos,B6_pos_d030,0.03,21.3119,0.029999,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B6_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:37:37.322168
60,P01,52e5b19ca6,3141592,B6_pos,B6_pos_d045,0.045001,32.21,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B6_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:16:07.100933
61,P01,52e5b19ca6,3141592,B6_pos,B6_pos_d060,0.06,43.405426,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_B6_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:48:22.659881
62,P01,52e5b19ca6,3141592,baseline,baseline,0.0,0.0,0.0,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,none,not recorded,none,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:08:03.547930
63,P01,52e5b19ca6,3141592,scrA_neg,scrA_neg_d030,0.03,-15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_scrA_neg_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:56:25.839857
64,P01,52e5b19ca6,3141592,scrA_neg,scrA_neg_d045,0.045001,-23.69,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_scrA_neg_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:24:11.176031
65,P01,52e5b19ca6,3141592,scrA_neg,scrA_neg_d060,0.06,-31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_scrA_neg_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T03:06:56.128557
66,P01,52e5b19ca6,3141592,scrA_pos,scrA_pos_d030,0.03,15.7296,0.03,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_scrA_pos_d030_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:53:45.254008
67,P01,52e5b19ca6,3141592,scrA_pos,scrA_pos_d045,0.045001,23.69,0.045001,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_scrA_pos_d045_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T02:21:29.447288
68,P01,52e5b19ca6,3141592,scrA_pos,scrA_pos_d060,0.06,31.7657,0.059995,krea2_turbo_bf16.safetensors,not recorded,qwen_image_vae.safetensors,qwen3vl_4b_bf16.safetensors,ArthemyKrea2ModelScrambleRotator,not recorded,Default,euler_ancestral,7,1.0,simple,1.0,1024,1280,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_scrA_pos_d060_00001_.png,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps7\renders\P01_s3141592_baseline_00001_.png,benchmark_rotations_clean_v1_steps7/renders,not recorded,2026-09-22T03:04:17.993247
