report,prompt_id,seed,steps,cfg,family,block,rot_kind,angle_deg,amplitude,image_rel,clip_dist,cosine_sim
benchmark_elf_brawler_report.html,elf_brawler,4242145,6,1.0,rotX,Block_6,rotX,-30.0,,rotations/Block_6_rotX_-30.0_00001_.png,0.7219,0.2781
benchmark_elf_brawler_report.html,elf_brawler,4242145,6,1.0,rotX,Block_6,rotX,-15.0,,rotations/Block_6_rotX_-15.0_00001_.png,0.3774,0.6226
benchmark_elf_brawler_report.html,elf_brawler,4242145,6,1.0,rotX,Block_6,rotX,15.0,,rotations/Block_6_rotX_+15.0_00001_.png,0.2769,0.7231
benchmark_elf_brawler_report.html,elf_brawler,4242145,6,1.0,rotX,Block_6,rotX,30.0,,rotations/Block_6_rotX_+30.0_00001_.png,0.6446,0.3554
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_1,rotX,-30.0,,rotations/Block_1_rotX_-30.0_00001_.png,0.6122,0.3878
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_1,rotX,-15.0,,rotations/Block_1_rotX_-15.0_00001_.png,0.1293,0.8707
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_1,rotX,15.0,,rotations/Block_1_rotX_+15.0_00001_.png,0.2237,0.7763
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_1,rotX,30.0,,rotations/Block_1_rotX_+30.0_00001_.png,0.4735,0.5265
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_2,rotX,-30.0,,rotations/Block_2_rotX_-30.0_00001_.png,0.1826,0.8174
benchmark_flag_report.html,flag,4242145,6,1.0,rotX,Block_2,rotX,-15.0,,rotations/Block_2_rotX_-15.0_00001_.png,0.1508,0.8492
