prompt_id,seed,s_stroke_3d_low_5deg,s_stroke_3d_mid_10deg,s_stroke_3d_high_15deg,cos_B1_B6_10deg,cos_scrA_scrB_10deg,norm_A_B1,norm_A_B6,norm_A_scrA,norm_A_scrB
P01,2718281,-1.4689260032069313,0.03757592964887413,1.6598716720999076,0.46375368445045917,0.5013296140993333,0.9569764458062165,1.456878926011869,0.8463278441969915,1.7557997049264462
P01,3141592,-0.8621414102661453,1.5340251251527608,1.261131948448333,-0.8985621565023387,0.6354629686504221,0.2339915566094108,1.5862273333721422,0.8640255452396577,1.4319205623839721
P01,1618033,0.8900860174127143,-0.024016902319665134,1.4708443210813262,0.7484999906343245,0.7244830883146594,0.9550337345891304,2.119689143027383,0.8906333984874631,1.343955872726315
P02,2718281,-0.13722174116155644,-0.17902354819087984,-1.172233782839779,0.8175416591115087,0.6385181109206288,1.0602175998382675,1.465547976432132,0.8784774138078606,1.363995236324343
P02,3141592,0.05059603838258264,-0.09335076608015402,0.5984243463935336,0.934087936521866,0.8407371704417119,0.9982587425673018,2.2773113748441487,0.9024979440892793,2.1327948113694695
P02,1618033,-0.0370692154725194,0.11325850182815611,-0.06865849973101235,0.8089594249443036,0.9222179267724597,0.954308180849322,1.3060035511121508,0.9437504522695866,2.101915319569386
