prompt_id,seed,condition,tag,grad_ratio,dL,passed,file,baseline_file
S01_oil,1337,Block_6_pos,B6_pos,0.8925920724868774,-1.432861328125,True,S01_oil_s1337_B6_pos_00001_.png,S01_oil_s1337_baseline_00001_.png
S01_oil,1337,scramble_A_neg,scrA_neg,0.9631112217903137,-0.11121368408203125,True,S01_oil_s1337_scrA_neg_00001_.png,S01_oil_s1337_baseline_00001_.png
S01_oil,1337,scramble_A_pos,scrA_pos,1.0559226274490356,-0.892486572265625,True,S01_oil_s1337_scrA_pos_00001_.png,S01_oil_s1337_baseline_00001_.png
S01_oil,1337,scramble_B_neg,scrB_neg,0.781935453414917,30.704086303710938,False,S01_oil_s1337_scrB_neg_00001_.png,S01_oil_s1337_baseline_00001_.png
S01_oil,1337,scramble_B_pos,scrB_pos,1.2536399364471436,-28.523223876953125,False,S01_oil_s1337_scrB_pos_00001_.png,S01_oil_s1337_baseline_00001_.png
S01_oil,4242145,Block_1_neg,B1_neg,0.9877676367759705,-2.3569488525390625,True,S01_oil_s4242145_B1_neg_00001_.png,S01_oil_s4242145_baseline_00001_.png
S01_oil,4242145,Block_1_pos,B1_pos,1.0682553052902222,4.831184387207031,True,S01_oil_s4242145_B1_pos_00001_.png,S01_oil_s4242145_baseline_00001_.png
S01_oil,4242145,Block_6_neg,B6_neg,1.5199308395385742,3.6417083740234375,False,S01_oil_s4242145_B6_neg_00001_.png,S01_oil_s4242145_baseline_00001_.png
S01_oil,4242145,Block_6_pos,B6_pos,0.8847323656082153,-3.2546920776367188,True,S01_oil_s4242145_B6_pos_00001_.png,S01_oil_s4242145_baseline_00001_.png
S01_oil,4242145,scramble_A_neg,scrA_neg,1.0040857791900635,0.8580322265625,True,S01_oil_s4242145_scrA_neg_00001_.png,S01_oil_s4242145_baseline_00001_.png
S01_oil,4242145,scramble_A_pos,scrA_pos,1.0640712976455688,-1.3035888671875,True,S01_oil_s4242145_scrA_pos_00001_.png,S01_oil_s4242145_baseline_00001_.png
S01_oil,4242145,scramble_B_neg,scrB_neg,0.7941176891326904,30.251113891601562,False,S01_oil_s4242145_scrB_neg_00001_.png,S01_oil_s4242145_baseline_00001_.png
S01_oil,4242145,scramble_B_pos,scrB_pos,1.2828320264816284,-28.907623291015625,False,S01_oil_s4242145_scrB_pos_00001_.png,S01_oil_s4242145_baseline_00001_.png
S01_oil,42,Block_1_neg,B1_neg,0.9587387442588806,-3.8200607299804688,True,S01_oil_s42_B1_neg_00001_.png,S01_oil_s42_baseline_00001_.png
S01_oil,42,Block_1_pos,B1_pos,1.0328724384307861,4.99212646484375,True,S01_oil_s42_B1_pos_00001_.png,S01_oil_s42_baseline_00001_.png
S01_oil,42,Block_6_neg,B6_neg,1.4409868717193604,2.785675048828125,True,S01_oil_s42_B6_neg_00001_.png,S01_oil_s42_baseline_00001_.png
S01_oil,42,Block_6_pos,B6_pos,0.8716347217559814,-2.925933837890625,True,S01_oil_s42_B6_pos_00001_.png,S01_oil_s42_baseline_00001_.png
S01_oil,42,scramble_A_neg,scrA_neg,0.9687100648880005,1.397369384765625,True,S01_oil_s42_scrA_neg_00001_.png,S01_oil_s42_baseline_00001_.png
S01_oil,42,scramble_A_pos,scrA_pos,1.0361930131912231,-0.5192413330078125,True,S01_oil_s42_scrA_pos_00001_.png,S01_oil_s42_baseline_00001_.png
S01_oil,42,scramble_B_neg,scrB_neg,0.7981364727020264,29.846282958984375,False,S01_oil_s42_scrB_neg_00001_.png,S01_oil_s42_baseline_00001_.png
S01_oil,42,scramble_B_pos,scrB_pos,1.2360726594924927,-28.546295166015625,False,S01_oil_s42_scrB_pos_00001_.png,S01_oil_s42_baseline_00001_.png
S02_linocut,1337,Block_1_neg,B1_neg,0.988547146320343,-2.1293487548828125,True,S02_linocut_s1337_B1_neg_00001_.png,S02_linocut_s1337_baseline_00001_.png
S02_linocut,1337,Block_1_pos,B1_pos,1.0449085235595703,3.9856796264648438,True,S02_linocut_s1337_B1_pos_00001_.png,S02_linocut_s1337_baseline_00001_.png
S02_linocut,1337,Block_6_neg,B6_neg,1.0915660858154297,0.38466644287109375,True,S02_linocut_s1337_B6_neg_00001_.png,S02_linocut_s1337_baseline_00001_.png
S02_linocut,1337,Block_6_pos,B6_pos,0.8962095379829407,0.6143875122070312,True,S02_linocut_s1337_B6_pos_00001_.png,S02_linocut_s1337_baseline_00001_.png
S02_linocut,1337,scramble_A_neg,scrA_neg,0.9825448989868164,2.42449951171875,True,S02_linocut_s1337_scrA_neg_00001_.png,S02_linocut_s1337_baseline_00001_.png
S02_linocut,1337,scramble_A_pos,scrA_pos,1.0102266073226929,0.2084808349609375,True,S02_linocut_s1337_scrA_pos_00001_.png,S02_linocut_s1337_baseline_00001_.png
S02_linocut,1337,scramble_B_neg,scrB_neg,0.9375806450843811,26.70203399658203,False,S02_linocut_s1337_scrB_neg_00001_.png,S02_linocut_s1337_baseline_00001_.png
S02_linocut,1337,scramble_B_pos,scrB_pos,0.9070024490356445,-25.149314880371094,False,S02_linocut_s1337_scrB_pos_00001_.png,S02_linocut_s1337_baseline_00001_.png
S02_linocut,4242145,Block_1_neg,B1_neg,1.0013314485549927,0.6869735717773438,True,S02_linocut_s4242145_B1_neg_00001_.png,S02_linocut_s4242145_baseline_00001_.png
S02_linocut,4242145,Block_1_pos,B1_pos,1.084912896156311,4.47149658203125,True,S02_linocut_s4242145_B1_pos_00001_.png,S02_linocut_s4242145_baseline_00001_.png
S02_linocut,4242145,Block_6_neg,B6_neg,1.156680941581726,2.1294784545898438,True,S02_linocut_s4242145_B6_neg_00001_.png,S02_linocut_s4242145_baseline_00001_.png
S02_linocut,4242145,Block_6_pos,B6_pos,0.8900084495544434,0.32279205322265625,True,S02_linocut_s4242145_B6_pos_00001_.png,S02_linocut_s4242145_baseline_00001_.png
S02_linocut,4242145,scramble_A_neg,scrA_neg,1.0441839694976807,4.629737854003906,True,S02_linocut_s4242145_scrA_neg_00001_.png,S02_linocut_s4242145_baseline_00001_.png
S02_linocut,4242145,scramble_A_pos,scrA_pos,0.9796359539031982,-1.2246551513671875,True,S02_linocut_s4242145_scrA_pos_00001_.png,S02_linocut_s4242145_baseline_00001_.png
S02_linocut,4242145,scramble_B_neg,scrB_neg,0.9150298237800598,27.07965087890625,False,S02_linocut_s4242145_scrB_neg_00001_.png,S02_linocut_s4242145_baseline_00001_.png
S02_linocut,4242145,scramble_B_pos,scrB_pos,0.9704322218894958,-24.06670379638672,False,S02_linocut_s4242145_scrB_pos_00001_.png,S02_linocut_s4242145_baseline_00001_.png
S02_linocut,42,Block_1_neg,B1_neg,0.9942617416381836,0.23715972900390625,True,S02_linocut_s42_B1_neg_00001_.png,S02_linocut_s42_baseline_00001_.png
S02_linocut,42,Block_1_pos,B1_pos,1.0320675373077393,1.5580215454101562,True,S02_linocut_s42_B1_pos_00001_.png,S02_linocut_s42_baseline_00001_.png
S02_linocut,42,Block_6_neg,B6_neg,1.0925734043121338,0.00931549072265625,True,S02_linocut_s42_B6_neg_00001_.png,S02_linocut_s42_baseline_00001_.png
S02_linocut,42,Block_6_pos,B6_pos,0.8696814179420471,-2.6441650390625,True,S02_linocut_s42_B6_pos_00001_.png,S02_linocut_s42_baseline_00001_.png
S02_linocut,42,scramble_A_neg,scrA_neg,0.9591383337974548,-0.16082763671875,True,S02_linocut_s42_scrA_neg_00001_.png,S02_linocut_s42_baseline_00001_.png
S02_linocut,42,scramble_A_pos,scrA_pos,0.980596125125885,-2.8009262084960938,True,S02_linocut_s42_scrA_pos_00001_.png,S02_linocut_s42_baseline_00001_.png
S02_linocut,42,scramble_B_neg,scrB_neg,0.9718501567840576,22.045425415039062,False,S02_linocut_s42_scrB_neg_00001_.png,S02_linocut_s42_baseline_00001_.png
S02_linocut,42,scramble_B_pos,scrB_pos,0.8515117168426514,-27.956130981445312,False,S02_linocut_s42_scrB_pos_00001_.png,S02_linocut_s42_baseline_00001_.png
S03_cyberpunk,1337,Block_1_neg,B1_neg,0.9678776860237122,-1.86456298828125,True,S03_cyberpunk_s1337_B1_neg_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png
S03_cyberpunk,1337,Block_1_pos,B1_pos,1.0162235498428345,-1.92242431640625,True,S03_cyberpunk_s1337_B1_pos_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png
S03_cyberpunk,1337,Block_6_neg,B6_neg,1.2097699642181396,-2.9785308837890625,True,S03_cyberpunk_s1337_B6_neg_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png
S03_cyberpunk,1337,Block_6_pos,B6_pos,0.878887951374054,-7.0935821533203125,True,S03_cyberpunk_s1337_B6_pos_00001_.png,S03_cyberpunk_s1337_baseline_00001_.png
