type,report,prompt_id,seed,block,rot_kind,angle_deg,image_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_2,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_2_rotX_-15.0_00001_.png,Block_2_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.130763292312622,0.7609869030711804,0.08039717240767046,79.22088572990705,1829,2.283573865890503,3.4063944816589355,0.5767,0.8542025688260273,10.67978186646632,31.527530670166016,5,16.0,7.183081204396056,10.79681440787423,0.8296487385177672,0.3105125526458965,0.9515474166398477,2.152791318010381,0.953192138671875,-3.1218187929424506,2.2846928606711096e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_1,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_1_rotX_-30.0_00001_.png,Block_1_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,1.647117257118225,0.5882561732744519,0.10653298117897728,44.99601593625498,4267,3.658796787261963,4.0995941162109375,0.50095,0.881504931595606,11.519608057940372,49.248741149902344,2,24.0,5.167632285437887,3.154076857861648,0.7128809781709942,0.2790830239392306,0.9619938313116744,2.579577451721507,0.9759848854758522,-3.0536834817556944,1.508321381799699e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_1,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_1_rotX_+30.0_00001_.png,Block_1_rotX_+30.0_00001_.png,1024,1760,4.0,2.610771894454956,0.652692973613739,0.056641734730113635,49.31497584541063,2070,3.249375343322754,3.9343481063842773,0.7212,0.7374460672606782,7.7263352005766635,31.144264221191406,4,19.0,7.560249767600676,8.083271317445057,0.8252931838712807,0.3433381185850233,0.9719813120691394,2.528446362198311,0.960394287109375,-3.081457660940642,1.485216902766832e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_2,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,1024,1760,2.799999952316284,2.4570975303649902,0.8775348472175402,0.06940806995738637,79.22102596580115,1579,2.5858263969421387,3.7293899059295654,0.6455,0.8176544868533367,9.65059536148343,24.8040714263916,5,16.0,6.699402213793531,9.50161192441427,0.8237315320519957,0.30587505469914555,0.9635574244663148,2.4221306308634856,0.9110673384232955,-3.1586992044192277,1.630352643205941e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_3,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,1024,1760,2.0,2.365298271179199,1.1826491355895996,0.07789806019176136,46.84384384384384,2997,2.3340203762054443,3.464099645614624,0.57325,0.8657092218584567,11.025994543192512,33.74443435668945,7,17.0,7.645570320668093,9.179610796686118,0.8292572018665272,0.31728481502198314,0.9577395373786638,2.1490589683372163,0.9515391956676136,-2.954624736072012,2.7197954694504286e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_3,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_3_rotX_+15.0_00001_.png,Block_3_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.243816614151001,0.8013630901296325,0.07396739612926137,66.02625061911837,2019,2.227992057800293,3.388713836669922,0.6045,0.8390084187035978,10.239218307730363,32.94913101196289,3,13.0,7.340494685547499,12.028698851321792,0.8442782021326878,0.3325966441298843,0.9512163516795609,2.022843493497871,0.9581931374289773,-3.0408936484850293,2.6173581303800683e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_3,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,1024,1760,4.0,2.2293593883514404,0.5573398470878601,0.0682373046875,81.17491749174917,1515,2.3285906314849854,3.492812395095825,0.6345000000000001,0.8197841068203077,9.70774644371961,27.682598114013672,4,13.0,6.8949902424490315,11.661399034636652,0.8493453236547557,0.3303174222995851,0.9534705857623758,1.9614266371737548,0.9664023659446023,-3.1084709701842237,2.2580281516496482e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_3,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_3_rotX_-15.0_00001_.png,Block_3_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.3153743743896484,0.8269194335072285,0.07891568270596591,71.18368368368368,1998,2.3969221115112305,3.47951602935791,0.5695,0.865435638186609,11.017634111627775,30.863386154174805,6,15.0,7.121710436597349,9.050305252160275,0.8267334220739914,0.31576665324526954,0.959759587874119,2.2624921986887965,0.9429293545809659,-3.1212485850454814,1.9862578546250648e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_4,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_4_rotX_+15.0_00001_.png,Block_4_rotX_+15.0_00001_.png,1024,1760,2.799999952316284,2.248206377029419,0.8029308626129092,0.09378218217329545,69.21294021294021,2442,2.342804431915283,3.446489095687866,0.5748000000000001,0.8675361611024791,11.081986767687313,29.502849578857422,6,16.0,7.483706402554852,10.24807461846092,0.8024541965015264,0.3026194697102971,0.9500105504608091,2.2436605029440937,0.9439902565696023,-3.0479279920928852,2.685389344038273e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_4,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_4_rotX_-30.0_00001_.png,Block_4_rotX_-30.0_00001_.png,1024,1760,2.799999952316284,2.435051679611206,0.8696613289571035,0.08185924183238637,52.315602836879435,2820,2.5483691692352295,3.5847527980804443,0.5925999999999999,0.8472707378543116,10.47648573951961,28.875808715820312,5,16.0,7.450722323941044,9.46092305914642,0.8057206974496216,0.29668161155787925,0.9606830412392028,2.5309743488301217,0.9247358842329545,-3.0035487807269043,2.113215737809441e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_4,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.1820120811462402,0.7792900422520304,0.08302501331676136,61.933360927152314,2416,2.524609327316284,3.5829153060913086,0.6111000000000001,0.8408497040580798,10.291624473905003,24.78413963317871,5,15.0,6.939952341148168,11.087511171022316,0.8067914618436913,0.30803894440524565,0.9576799754633947,2.412907216717591,0.9184353915127841,-3.174345051602049,1.683383158150449e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_4,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_4_rotX_+30.0_00001_.png,Block_4_rotX_+30.0_00001_.png,1024,1760,2.799999952316284,2.74175763130188,0.9791991707120482,0.08795720880681818,64.28223844282239,2466,2.6227145195007324,3.6561100482940674,0.5926,0.8347920878822289,10.120217222240907,31.434728622436523,3,17.0,7.092945810954285,6.926530588541803,0.799002992592923,0.2963170928297031,0.963651550440497,2.4977466170786893,0.9312688654119319,-3.065703912033826,2.2831637854249022e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_5,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_5_rotX_-30.0_00001_.png,Block_5_rotX_-30.0_00001_.png,1024,1760,2.0,2.196655511856079,1.0983277559280396,0.10230546431107955,54.582297217288335,3378,2.294708728790283,3.3259832859039307,0.62685,0.8342668990359184,10.10549156714824,29.050432205200195,4,22.0,6.4613972333825975,6.831129329930692,0.7730473410358224,0.31580561144054686,0.96560994643264,2.4967261318515845,0.8894547895951704,-2.865519869664317,2.9506210854234794e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_5,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,1024,1760,4.0,2.217782497406006,0.5544456243515015,0.07115866921164772,118.08931860036833,1086,2.278717041015625,3.4253625869750977,0.6201000000000001,0.8463106449982066,10.44863502052164,31.539915084838867,5,12.0,6.5494870807812395,10.967918044232412,0.8362238931716073,0.33026573245962665,0.9549379494245542,2.1900152649481184,0.9441384055397727,-3.265197515777792,1.6285422357349782e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_5,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_5_rotX_-15.0_00001_.png,Block_5_rotX_-15.0_00001_.png,1024,1760,2.799999952316284,2.080599069595337,0.7430711089384745,0.0863736239346591,63.201786439301664,2463,2.329896926879883,3.4143805503845215,0.59105,0.8530549857008154,10.64585519466699,28.681690216064453,5,17.0,7.329004155199492,8.754933992335921,0.8097297849255436,0.3173862974295456,0.963911264990474,2.29242117985664,0.9375549316406249,-3.058559950669091,1.9795980176127193e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_5,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_5_rotX_+30.0_00001_.png,Block_5_rotX_+30.0_00001_.png,1024,1760,5.599999904632568,2.5258097648620605,0.4510374656922045,0.06091253107244318,130.06990521327015,844,2.402418613433838,3.4742233753204346,0.6181,0.8470759795106471,10.470830123707557,28.81340980529785,7,12.0,6.290566149096222,8.281309744831447,0.8489292320497088,0.32444380952665286,0.9646475780313672,2.068782592151169,0.963485440340909,-3.2757914137532813,1.7426797149548497e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_6,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_6_rotX_-30.0_00001_.png,Block_6_rotX_-30.0_00001_.png,1024,1760,2.0,1.8842800855636597,0.9421400427818298,0.006298273259943182,38.47796610169492,295,3.572411060333252,3.9982283115386963,0.56415,0.8365973820477209,10.17099931729583,28.244815826416016,2,26.0,7.971193624752188,2.1012951402502202,0.7179789093232944,0.32403600939382926,0.9844554413939937,2.614949968575371,0.8323486328125,-2.324132992047799,3.510746182437966e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_6,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_6_rotX_+15.0_00001_.png,Block_6_rotX_+15.0_00001_.png,1024,1760,2.0,2.7662875652313232,1.3831437826156616,0.01912564364346591,36.59129511677283,942,2.9499218463897705,3.850222587585449,0.61395,0.8474854706841408,10.48272493818504,34.621673583984375,4,17.0,8.065543182455393,1.673035637870024,0.8733747650533195,0.33818935560593855,0.9875996142343395,2.472270408091832,0.953060635653409,-2.949226852778124,1.7749862773617065e-05
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_6,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_6_rotX_+30.0_00001_.png,Block_6_rotX_+30.0_00001_.png,1024,1760,2.0,1.0174894332885742,0.5087447166442871,0.004297429865056818,51.29139072847682,151,3.1628289222717285,3.7912228107452393,0.84725,0.6225998187215545,5.6193344737700315,18.869075775146484,0,1.0,7.060864874614012,0.7933228143149631,0.9830849557530135,0.6995709263581538,0.7771131182693913,1.4719967225599448,0.987674227627841,-2.2003720029243192,0.00034639415666646136
rotX,benchmark_troll_shaman,troll_shaman,4242145,Block_6,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_troll_shaman\rotations\Block_6_rotX_-15.0_00001_.png,Block_6_rotX_-15.0_00001_.png,1024,1760,2.0,1.2839540243148804,0.6419770121574402,0.25356944691051136,84.28495020287717,5422,1.5593407154083252,2.098358154296875,0.5255500000000001,0.8960867524551226,11.994881582512585,36.057071685791016,3,25.0,4.428837319206927,12.167603636229845,0.4825484673005669,0.2691364594876885,0.9380225725459792,2.537544039967747,0.8797718394886362,-2.2848204596236252,6.457160993026873e-05
