file,condition,prompt_dir,prompt_sha1,seed,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex,source_csv
S01_oil_blockshuf_neg_2x_seed42_00001_.png,blockshuf_neg_2x,S01,6de4189f5e,42,renders/S01_oil_blockshuf_neg_2x_seed42_00001_.png,1024,1280,80.9882,2.6035,187.57,0.1337,#c4cbca,11.6309,5.7686,317.59,0.1377,#221d24,0.9071,74.9326,5.5775,6,0.2436,79.6755,9.6651,5.6315,315.13,0.1303,#1e1920,33.0504,50.5177,40.55,0.0405,#8b2e1b,49.5401,85.307,34.71,0.0174,#e52327,61.6636,27.4805,251.96,0.1133,#609cc3,68.1421,76.1592,68.56,0.043,#ee9012,84.5977,13.2081,71.85,0.0312,#e5d0bc,palette_features_stage12.csv
S01_oil_blockshuf_neg_2x_seed777_00001_.png,blockshuf_neg_2x,S01,6de4189f5e,777,renders/S01_oil_blockshuf_neg_2x_seed777_00001_.png,1024,1280,81.6153,5.629,84.69,0.1287,#d0cac0,10.5343,5.3294,327.92,0.12,#211b20,0.893,65.4024,6.842,5,0.2283,71.0707,10.079,4.9585,329.6,0.1273,#201a1f,18.6832,33.9656,28.06,0.0279,#571618,42.4047,36.4871,69.1,0.0552,#875b2b,45.7978,76.0292,36.51,0.0256,#ce2d23,60.0281,51.2577,62.47,0.0826,#ca7f40,75.4814,12.4701,240.59,0.101,#a2bece,palette_features_stage12.csv
S01_oil_blockshuf_neg_2x_seed1337_00001_.png,blockshuf_neg_2x,S01,6de4189f5e,1337,renders/S01_oil_blockshuf_neg_2x_seed1337_00001_.png,1024,1280,81.8064,1.9447,165.45,0.1919,#c8ccca,10.9315,6.2544,309.87,0.1438,#201c24,0.8467,73.778,5.0799,6,0.2416,78.9022,9.4621,6.1325,305.33,0.1479,#1c1921,29.1205,46.4926,43.23,0.0427,#7b2a14,49.5996,85.0347,35.22,0.0192,#e52526,62.6988,27.7516,250.62,0.0938,#609fc6,69.1448,73.9945,69.93,0.0297,#ed951c,83.2401,14.3733,71.69,0.0342,#e2ccb6,palette_features_stage12.csv
S01_oil_blockshuf_neg_2x_seed9999_00001_.png,blockshuf_neg_2x,S01,6de4189f5e,9999,renders/S01_oil_blockshuf_neg_2x_seed9999_00001_.png,1024,1280,80.6287,3.9012,228.55,0.2094,#c0cacd,9.1854,6.3417,306.11,0.0967,#1c1821,0.8414,75.2254,11.6192,4,0.2361,70.3394,8.5007,6.174,307.29,0.1092,#1a171f,44.8285,70.5451,37.42,0.028,#c53425,58.7258,42.51,68.21,0.0455,#ba8148,62.9474,27.2745,251.6,0.1269,#639fc6,67.8475,76.5134,68.19,0.0282,#ee8f10,83.7261,10.4845,70.37,0.0423,#dfcebe,palette_features_stage12.csv
S01_oil_blockshuf_neg_2x_seed4242145_00001_.png,blockshuf_neg_2x,S01,6de4189f5e,4242145,renders/S01_oil_blockshuf_neg_2x_seed4242145_00001_.png,1024,1280,80.0029,3.5468,85.3,0.1703,#cac6c0,10.2697,6.2597,316.83,0.1563,#201a22,0.8717,67.5359,14.1436,4,0.2257,79.7754,7.1929,4.0606,7.42,0.1236,#1c1415,46.4417,83.836,37.78,0.0321,#d72119,57.6455,49.7209,67.64,0.0822,#bd7c39,58.2926,43.715,6.74,0.0171,#d36c85,73.9586,26.9665,74.86,0.0621,#d3b086,74.7288,12.0668,238.58,0.1022,#a0bcca,palette_features_stage12.csv
S01_oil_preset_pos_1x_seed42_00001_.png,preset_pos_1x,S01,6de4189f5e,42,renders/S01_oil_preset_pos_1x_seed42_00001_.png,1024,1280,78.1575,14.039,83.47,0.1646,#cfbfa8,12.4651,4.4224,26.37,0.1141,#271e1e,0.8592,66.3116,7.4076,5,0.2073,58.4933,11.3268,2.7745,349.11,0.1055,#221d1f,21.3618,40.7042,32.3,0.0249,#641615,38.6469,61.2678,38.36,0.0215,#a8301f,41.129,14.896,59.85,0.1018,#755c4c,52.9921,42.5445,71.65,0.0707,#a67438,77.6383,28.9617,81.24,0.0192,#dbbb8b,palette_features_stage12.csv
S01_oil_preset_pos_1x_seed777_00001_.png,preset_pos_1x,S01,6de4189f5e,777,renders/S01_oil_preset_pos_1x_seed777_00001_.png,1024,1280,77.9025,12.9462,83.12,0.1528,#cdbfa9,12.9027,4.1203,28.62,0.1095,#27201f,0.8641,68.8519,7.3139,5,0.1729,56.9155,9.8012,2.9549,21.98,0.0887,#1f1a1a,23.1009,37.9522,33.91,0.0245,#661f19,25.2477,16.1975,61.29,0.0842,#4e3727,38.2242,59.8703,37.04,0.0168,#a62f22,53.5166,42.2754,72.84,0.0575,#a77639,78.6531,28.2159,83.13,0.0169,#dcbf8f,palette_features_stage12.csv
S01_oil_preset_pos_1x_seed1337_00001_.png,preset_pos_1x,S01,6de4189f5e,1337,renders/S01_oil_preset_pos_1x_seed1337_00001_.png,1024,1280,77.8904,13.4493,85.9,0.1688,#cdbfa8,12.7977,3.9829,20.41,0.0919,#271f1f,0.8571,66.2183,2.4986,6,0.2232,58.9445,11.084,2.9654,2.74,0.0876,#221c1e,22.0129,37.5718,33.8,0.0295,#621c17,38.2471,61.9099,36.38,0.0204,#a82b21,51.5113,41.7434,71.25,0.0782,#a27136,61.5197,12.0075,247.88,0.1356,#8198a8,77.3023,28.9755,80.54,0.0215,#daba8a,palette_features_stage12.csv
S01_oil_preset_pos_1x_seed9999_00001_.png,preset_pos_1x,S01,6de4189f5e,9999,renders/S01_oil_preset_pos_1x_seed9999_00001_.png,1024,1280,77.8011,12.5488,85.3,0.1783,#ccbfa9,13.3737,4.1151,20.54,0.0988,#282020,0.8421,65.4592,4.4721,6,0.2198,46.2432,10.9774,2.8689,352.84,0.085,#211c1e,23.6014,14.5437,53.22,0.0901,#4a3327,29.9823,49.1122,34.97,0.0345,#84241d,50.3206,41.8719,70.93,0.063,#9f6e33,62.3227,12.138,248.89,0.1297,#839aaa,76.4366,27.2891,80.12,0.0236,#d7b88b,palette_features_stage12.csv
S01_oil_preset_pos_1x_seed4242145_00001_.png,preset_pos_1x,S01,6de4189f5e,4242145,renders/S01_oil_preset_pos_1x_seed4242145_00001_.png,1024,1280,77.6586,13.6841,83.51,0.1646,#cdbea7,13.1685,4.2699,18.44,0.124,#282020,0.8573,69.6996,4.7782,5,0.2519,58.9306,7.7143,3.6942,31.65,0.0799,#1c1514,23.5594,38.3144,33.45,0.034,#671f1a,40.2634,62.6248,36.34,0.0232,#af3025,57.3256,17.267,65.88,0.1307,#a0856f,61.7668,11.5096,247.56,0.1212,#8298a8,77.4139,29.1266,80.72,0.0213,#dbbb8a,palette_features_stage12.csv
S01_oil_preset_pos_2x_seed42_00001_.png,preset_pos_2x,S01,6de4189f5e,42,renders/S01_oil_preset_pos_2x_seed42_00001_.png,1024,1280,78.5215,18.7879,82.31,0.1399,#d4c0a0,14.4847,3.1837,7.68,0.1223,#292324,0.8671,64.5523,2.3654,6,0.2793,55.4426,7.4825,2.8521,17.65,0.0723,#1b1515,23.5556,42.1713,34.75,0.032,#6b1b16,38.7279,58.1693,37.9,0.0223,#a53323,51.0868,40.6974,71.88,0.069,#a07037,60.978,19.8981,71.42,0.1283,#aa8e72,72.0348,2.7267,153.17,0.1511,#adb2ae,palette_features_stage12.csv
S01_oil_preset_pos_2x_seed777_00001_.png,preset_pos_2x,S01,6de4189f5e,777,renders/S01_oil_preset_pos_2x_seed777_00001_.png,1024,1280,77.8752,13.9186,84.06,0.1658,#cebfa7,12.2067,4.1152,30.2,0.0998,#261e1d,0.8561,71.6826,9.065,5,0.1563,54.3858,9.1039,3.0239,22.4,0.0801,#1e1818,20.8486,36.9973,34.48,0.0284,#5e1a15,23.2492,16.7459,62.76,0.0762,#493321,38.2046,57.4097,36.45,0.0196,#a43125,50.4242,38.6551,72.31,0.0754,#9c6f39,80.7864,27.6647,84.48,0.0219,#e0c595,palette_features_stage12.csv
S01_oil_preset_pos_2x_seed1337_00001_.png,preset_pos_2x,S01,6de4189f5e,1337,renders/S01_oil_preset_pos_2x_seed1337_00001_.png,1024,1280,78.1943,16.246,84.27,0.1522,#d0bfa4,12.7787,3.4904,17.7,0.1022,#261f20,0.8561,66.2126,6.8045,5,0.2461,54.5391,11.0064,2.4892,351.95,0.0939,#211c1e,20.7688,37.0032,33.15,0.0295,#5e1a16,23.2152,16.9314,61.86,0.0695,#493221,39.204,57.0283,35.8,0.0228,#a73429,62.0079,10.9972,242.54,0.1522,#8299a7,77.219,30.3977,82.46,0.0137,#daba87,palette_features_stage12.csv
S01_oil_preset_pos_2x_seed9999_00001_.png,preset_pos_2x,S01,6de4189f5e,9999,renders/S01_oil_preset_pos_2x_seed9999_00001_.png,1024,1280,77.4327,12.6478,84.15,0.2056,#cbbea8,12.0008,3.7668,17.61,0.0895,#251e1e,0.8218,70.3716,9.5216,5,0.1519,50.5094,9.2453,2.6535,339.89,0.0753,#1d191b,21.5233,38.0027,34.19,0.0335,#611b16,22.011,14.2988,57.16,0.0766,#453023,37.3791,53.163,37.52,0.0186,#9c3526,49.4273,37.808,72.79,0.0696,#986d38,79.6168,26.183,82.4,0.0254,#ddc295,palette_features_stage12.csv
S01_oil_preset_pos_2x_seed4242145_00001_.png,preset_pos_2x,S01,6de4189f5e,4242145,renders/S01_oil_preset_pos_2x_seed4242145_00001_.png,1024,1280,77.4565,16.4967,79.79,0.1556,#d1bda2,12.7604,3.7023,17.82,0.1139,#271f20,0.8515,68.0898,5.6775,5,0.2584,55.6164,9.8965,2.5392,352.57,0.0965,#1f1a1c,23.1959,37.4314,37.57,0.0379,#642117,38.9248,58.1556,36.14,0.0171,#a73226,57.7046,18.8329,69.35,0.1195,#a1866c,60.5727,11.4329,244.42,0.139,#7e95a4,77.9863,31.1752,81.59,0.0161,#ddbc88,palette_features_stage12.csv
S02_linocut_baseline_seed42_00001_.png,baseline,S02,e20e86ac75,42,renders/S02_linocut_baseline_seed42_00001_.png,1024,1280,83.5581,8.9426,94.06,0.1694,#d6d0c0,6.8263,2.3815,47.24,0.2702,#191413,0.8394,68.9896,5.3332,6,0.4152,66.2668,6.2877,1.9843,45.05,0.296,#171312,29.4668,33.0743,43.89,0.0327,#6f3523,41.5419,68.2511,36.65,0.03,#b92c22,49.7384,34.189,78.62,0.0453,#92713d,65.487,57.6085,73.78,0.0347,#d29238,75.2773,7.8437,211.11,0.1191,#a8bdc1,palette_features_stage12.csv
S02_linocut_baseline_seed777_00001_.png,baseline,S02,e20e86ac75,777,renders/S02_linocut_baseline_seed777_00001_.png,1024,1280,84.4103,10.7528,90.86,0.1392,#dbd2be,6.5342,2.5754,36.39,0.2637,#181312,0.8644,67.5085,3.6262,6,0.318,70.4275,5.7865,1.6958,35.55,0.277,#161211,17.4108,17.7273,48.37,0.0409,#402418,31.6941,47.6044,34.08,0.0371,#872a23,43.9663,72.1233,37.84,0.0214,#c33021,63.9877,50.0335,74.28,0.0383,#c89043,73.295,24.1848,73.32,0.0174,#d0ae8a,palette_features_stage12.csv
S02_linocut_baseline_seed1337_00001_.png,baseline,S02,e20e86ac75,1337,renders/S02_linocut_baseline_seed1337_00001_.png,1024,1280,83.794,8.2198,97.19,0.1697,#d6d1c2,8.0277,2.5533,42.47,0.2989,#1b1715,0.8487,68.2566,7.6685,5,0.4165,68.3045,6.7771,1.7632,36.63,0.3105,#181413,28.8491,44.3657,32.38,0.0373,#7d2521,42.9144,70.0678,36.38,0.036,#bf2d23,64.9617,51.2598,76.39,0.0315,#ca9442,71.4137,21.6467,80.12,0.0613,#c4ab88,75.0337,8.3461,214.73,0.106,#a6bdc1,palette_features_stage12.csv
S02_linocut_baseline_seed9999_00001_.png,baseline,S02,e20e86ac75,9999,renders/S02_linocut_baseline_seed9999_00001_.png,1024,1280,83.3369,6.2108,99.12,0.1914,#d3d0c4,7.4213,2.2073,39.64,0.2749,#1a1614,0.7957,68.2463,8.5934,4,0.4365,65.3616,6.2004,1.4606,29.51,0.3002,#161313,31.0477,40.8736,31.86,0.0207,#7f2e29,35.8382,27.438,66.98,0.0301,#704d2c,40.7414,66.8222,35.61,0.0332,#b52b23,63.4397,53.9084,73.02,0.0263,#cb8d3b,74.4467,9.4614,221.92,0.1363,#a3bcc2,palette_features_stage12.csv
S02_linocut_baseline_seed4242145_00001_.png,baseline,S02,e20e86ac75,4242145,renders/S02_linocut_baseline_seed4242145_00001_.png,1024,1280,84.2123,12.9945,89.58,0.1443,#dcd1ba,6.5397,2.7812,49.9,0.2726,#181411,0.8579,72.4971,5.3733,6,0.4301,63.694,5.5273,1.4521,51.12,0.2792,#141210,29.2582,38.521,34.77,0.0223,#772d25,38.9351,65.1461,36.69,0.0304,#ad291f,56.3786,42.6481,65.98,0.0408,#b57a43,67.5037,13.5852,225.11,0.151,#86aab5,78.0244,28.3922,82.43,0.0241,#dabd8d,palette_features_stage12.csv
S02_linocut_blockshuf_neg_1x_seed42_00001_.png,blockshuf_neg_1x,S02,e20e86ac75,42,renders/S02_linocut_blockshuf_neg_1x_seed42_00001_.png,1024,1280,82.8147,9.2873,104.54,0.149,#d1cfbd,4.6042,1.7771,36.36,0.2672,#130f0e,0.8586,69.7353,8.0762,5,0.4043,67.578,3.5708,1.2575,25.17,0.2823,#100c0c,23.7942,39.0841,32.74,0.0282,#691f1b,41.7467,33.0385,74.31,0.0346,#7f5c2e,43.8706,68.8356,37.03,0.0316,#c03325,66.6417,63.2122,71.08,0.031,#dd9231,73.3061,10.4991,204.83,0.1219,#9cbabc,palette_features_stage12.csv
S02_linocut_blockshuf_neg_1x_seed777_00001_.png,blockshuf_neg_1x,S02,e20e86ac75,777,renders/S02_linocut_blockshuf_neg_1x_seed777_00001_.png,1024,1280,83.5911,13.4524,90.66,0.1269,#dbcfb7,5.1815,1.4916,33.12,0.2105,#141110,0.8896,69.2842,2.0181,6,0.3458,70.9422,4.4494,1.2157,35.22,0.2232,#120f0e,19.9894,23.0612,36.6,0.0387,#4e251d,30.633,44.5802,38.94,0.0336,#7f2d1e,46.5824,72.1578,38.69,0.0284,#cb3925,61.3129,46.5653,72.74,0.0688,#c08944,73.7336,9.391,198.1,0.1226,#a0baba,palette_features_stage12.csv
S02_linocut_blockshuf_neg_1x_seed1337_00001_.png,blockshuf_neg_1x,S02,e20e86ac75,1337,renders/S02_linocut_blockshuf_neg_1x_seed1337_00001_.png,1024,1280,82.7972,10.1944,99.42,0.1477,#d3cebb,5.6522,1.5321,32.81,0.2633,#151211,0.8808,69.1951,7.0053,5,0.4029,72.8789,5.0839,1.2486,23.88,0.2844,#131010,20.4623,31.9648,32.68,0.0329,#591e19,43.0339,36.6213,71.91,0.0257,#865d2b,45.9701,74.1275,38.48,0.0266,#cb3422,65.0068,61.9392,70.62,0.0406,#d88e30,74.2791,10.5134,209.78,0.1185,#9fbcc0,palette_features_stage12.csv
S02_linocut_blockshuf_neg_1x_seed9999_00001_.png,blockshuf_neg_1x,S02,e20e86ac75,9999,renders/S02_linocut_blockshuf_neg_1x_seed9999_00001_.png,1024,1280,82.685,8.5662,103.51,0.1656,#d1cebe,3.8207,0.8205,19.57,0.2881,#0f0d0d,0.8266,70.8942,8.6417,4,0.4459,65.3994,2.7299,0.5481,1.13,0.3173,#0b0a0a,26.5972,42.213,31.4,0.0154,#74211f,46.1696,65.9475,40.11,0.0268,#c24128,66.0558,56.3695,72.31,0.0332,#d5933d,70.7795,28.9165,69.35,0.0207,#d0a57d,73.6241,9.1285,204.77,0.1285,#a0babc,palette_features_stage12.csv
S02_linocut_blockshuf_neg_1x_seed4242145_00001_.png,blockshuf_neg_1x,S02,e20e86ac75,4242145,renders/S02_linocut_blockshuf_neg_1x_seed4242145_00001_.png,1024,1280,80.8628,16.7884,83.0,0.1729,#d9c6aa,3.8495,1.1551,55.94,0.2097,#100d0c,0.8495,69.9206,7.5991,5,0.38,69.5264,3.8329,1.1852,57.83,0.2464,#100d0b,22.0635,30.8505,34.68,0.0264,#5b231c,42.2605,27.5559,98.74,0.0331,#6c6536,42.5701,70.7116,37.47,0.0279,#be2d20,62.6303,44.3622,71.46,0.0427,#c48d4c,73.7535,10.4377,189.36,0.1336,#9ebbb8,palette_features_stage12.csv
S02_linocut_blockshuf_neg_2x_seed42_00001_.png,blockshuf_neg_2x,S02,e20e86ac75,42,renders/S02_linocut_blockshuf_neg_2x_seed42_00001_.png,1024,1280,88.8275,20.023,89.75,0.1561,#eedeb9,1.9694,1.059,336.17,0.2505,#090608,0.8755,83.133,8.9946,5,0.3311,78.8311,1.8062,1.0022,330.84,0.2825,#080608,19.8893,28.4837,41.08,0.0321,#522216,49.4145,45.6419,74.52,0.0314,#9b6c28,50.7009,79.8333,41.89,0.03,#dd3f1e,67.4887,70.8401,67.4,0.0473,#ea8f25,84.9393,5.5593,151.16,0.0486,#cdd7cf,palette_features_stage12.csv
S02_linocut_blockshuf_neg_2x_seed777_00001_.png,blockshuf_neg_2x,S02,e20e86ac75,777,renders/S02_linocut_blockshuf_neg_2x_seed777_00001_.png,1024,1280,89.8889,13.8139,95.23,0.0712,#ebe2c8,2.0896,0.7233,345.29,0.3401,#090708,0.9337,80.627,9.4583,5,0.4236,79.3416,0.8796,0.5485,320.59,0.3304,#040304,30.5869,38.0855,47.23,0.0236,#75361d,47.9515,79.89,37.84,0.0244,#d83021,50.6301,59.201,54.5,0.0558,#bd5e24,59.7623,22.8474,233.28,0.0932,#5a98b0,81.5066,32.956,82.92,0.082,#e7c68d,palette_features_stage12.csv
S02_linocut_blockshuf_neg_2x_seed1337_00001_.png,blockshuf_neg_2x,S02,e20e86ac75,1337,renders/S02_linocut_blockshuf_neg_2x_seed1337_00001_.png,1024,1280,87.7175,16.6474,91.37,0.1751,#e8dbbc,2.1422,1.0303,353.46,0.306,#0a0708,0.8827,80.6506,10.7969,5,0.4497,81.679,1.7681,0.8245,341.49,0.3329,#080607,36.4725,55.9787,41.88,0.0318,#9a331b,50.9835,82.5035,41.16,0.0337,#e13b1c,65.0926,26.7297,229.98,0.1168,#59a8c2,66.0212,69.2401,66.65,0.0452,#e58b26,82.4187,30.3948,77.79,0.0353,#edc796,palette_features_stage12.csv
S02_linocut_blockshuf_neg_2x_seed9999_00001_.png,blockshuf_neg_2x,S02,e20e86ac75,9999,renders/S02_linocut_blockshuf_neg_2x_seed9999_00001_.png,1024,1280,89.1006,17.9711,89.43,0.1754,#eedebe,1.0896,0.4663,348.38,0.2905,#050404,0.8555,82.4771,14.6067,5,0.3886,73.2683,1.0193,0.4308,343.88,0.3356,#050304,44.7564,73.6991,38.72,0.0364,#c7311f,53.5832,37.7334,73.45,0.019,#a37841,54.3069,25.8303,238.82,0.0403,#438aa7,71.1259,70.6568,71.45,0.0292,#ef9c2a,83.4964,5.9315,173.62,0.053,#c5d3cf,palette_features_stage12.csv
S02_linocut_blockshuf_neg_2x_seed4242145_00001_.png,blockshuf_neg_2x,S02,e20e86ac75,4242145,renders/S02_linocut_blockshuf_neg_2x_seed4242145_00001_.png,1024,1280,87.6336,13.4678,96.76,0.1192,#e3dcc2,2.3275,1.0644,7.59,0.2512,#0b0808,0.8998,81.3511,15.505,5,0.4535,81.6449,1.8694,0.7954,347.4,0.2689,#090607,47.1109,82.4403,40.17,0.0653,#d52d16,54.3103,65.5989,58.35,0.0418,#c9671b,64.012,25.8556,221.54,0.1845,#56a6b9,65.0022,39.3837,31.36,0.0146,#e0857b,83.2205,33.1384,82.05,0.0801,#edca92,palette_features_stage12.csv
S02_linocut_preset_pos_1x_seed42_00001_.png,preset_pos_1x,S02,e20e86ac75,42,renders/S02_linocut_preset_pos_1x_seed42_00001_.png,1024,1280,85.3627,8.4028,96.8,0.1758,#dad5c6,7.8376,3.6643,59.58,0.2531,#1b1613,0.861,75.1125,7.3677,5,0.3911,67.9677,6.6406,2.5861,59.38,0.2523,#181411,28.1674,43.0401,36.71,0.0291,#78271d,41.7406,70.5539,37.78,0.0336,#bb2b1d,64.6795,53.8952,76.28,0.0564,#ca923c,66.8834,17.285,230.88,0.1388,#7daaba,81.7531,25.499,84.62,0.0306,#e1c89c,palette_features_stage12.csv
